IDX__global,IDX__step,IDX__sub_step,TARG__MGP_CSUD,FUTU__D_CSUD,FUTU__WIND_CSUD,CONST__wd_sin,CONST__wd_cos,Hour,Date
2564,106,20,64.99,6275,435.908,-0.433884,-0.900969,20,2015-04-17
2565,106,21,52.68,5882,456.001,-0.433884,-0.900969,21,2015-04-17
2566,106,22,46.47,5350,465.786,-0.433884,-0.900969,22,2015-04-17
2567,106,23,44.76692,4768,462.614,-0.433884,-0.900969,23,2015-04-17
2568,107,0,41.82,4263,412.601,-0.974928,-0.222521,0,2015-04-18
2569,107,1,35.0,3950,425.613,-0.974928,-0.222521,1,2015-04-18
2570,107,2,28.17,3748,430.827,-0.974928,-0.222521,2,2015-04-18
2571,107,3,27.46,3657,423.238,-0.974928,-0.222521,3,2015-04-18
2572,107,4,27.5,3588,414.809,-0.974928,-0.222521,4,2015-04-18
2573,107,5,28.17,3655,410.889,-0.974928,-0.222521,5,2015-04-18
2574,107,6,36.61,3895,408.756,-0.974928,-0.222521,6,2015-04-18
2575,107,7,43.67,4377,407.113,-0.974928,-0.222521,7,2015-04-18
2576,107,8,50.98,4854,396.566,-0.974928,-0.222521,8,2015-04-18
2577,107,9,51.45,4979,398.725,-0.974928,-0.222521,9,2015-04-18
2578,107,10,42.18,5162,403.171,-0.974928,-0.222521,10,2015-04-18
2579,107,11,41.9,5249,422.425,-0.974928,-0.222521,11,2015-04-18
2580,107,12,35.0,5402,436.777,-0.974928,-0.222521,12,2015-04-18
2581,107,13,28.17,5254,433.747,-0.974928,-0.222521,13,2015-04-18
2582,107,14,27.46,5039,413.708,-0.974928,-0.222521,14,2015-04-18
2583,107,15,35.01,5020,381.793,-0.974928,-0.222521,15,2015-04-18
2584,107,16,43.9,4886,339.735,-0.974928,-0.222521,16,2015-04-18
2585,107,17,50.71,4843,296.653,-0.974928,-0.222521,17,2015-04-18
2586,107,18,52.05,4884,250.624,-0.974928,-0.222521,18,2015-04-18
2587,107,19,52.05,5269,198.994,-0.974928,-0.222521,19,2015-04-18
2588,107,20,78.0,5906,115.354,-0.974928,-0.222521,20,2015-04-18
2589,107,21,58.8,5511,85.531,-0.974928,-0.222521,21,2015-04-18
2590,107,22,50.0,5053,61.326,-0.974928,-0.222521,22,2015-04-18
2591,107,23,47.0,4602,82.749,-0.974928,-0.222521,23,2015-04-18
2592,108,0,58.25,3894,176.47,-0.781831,0.62349,0,2015-04-19
2593,108,1,48.7,3493,272.983,-0.781831,0.62349,1,2015-04-19
2594,108,2,45.21,3244,395.302,-0.781831,0.62349,2,2015-04-19
2595,108,3,39.2,3117,472.643,-0.781831,0.62349,3,2015-04-19
2596,108,4,39.11141,3076,511.988,-0.781831,0.62349,4,2015-04-19
2597,108,5,41.9,3156,501.762,-0.781831,0.62349,5,2015-04-19
2598,108,6,41.9,3148,465.733,-0.781831,0.62349,6,2015-04-19
2599,108,7,39.55,3363,431.194,-0.781831,0.62349,7,2015-04-19
2600,108,8,40.05,3876,395.707,-0.781831,0.62349,8,2015-04-19
2601,108,9,44.57773,4282,360.031,-0.781831,0.62349,9,2015-04-19
2602,108,10,49.8,4487,335.01,-0.781831,0.62349,10,2015-04-19
2603,108,11,42.18,4504,324.45,-0.781831,0.62349,11,2015-04-19
2604,108,12,41.9,4543,314.159,-0.781831,0.62349,12,2015-04-19
2605,108,13,28.17,4326,302.336,-0.781831,0.62349,13,2015-04-19
2606,108,14,22.48,4378,294.656,-0.781831,0.62349,14,2015-04-19
2607,108,15,28.17,4411,283.122,-0.781831,0.62349,15,2015-04-19
2608,108,16,43.9,4344,264.605,-0.781831,0.62349,16,2015-04-19
2609,108,17,44.4,4298,242.907,-0.781831,0.62349,17,2015-04-19
2610,108,18,53.17,4334,217.591,-0.781831,0.62349,18,2015-04-19
2611,108,19,60.99,4619,185.657,-0.781831,0.62349,19,2015-04-19
2612,108,20,96.56,5299,160.094,-0.781831,0.62349,20,2015-04-19
2613,108,21,76.23,5108,145.173,-0.781831,0.62349,21,2015-04-19
2614,108,22,65.99,4748,142.824,-0.781831,0.62349,22,2015-04-19
2615,108,23,56.94,4241,146.739,-0.781831,0.62349,23,2015-04-19
2616,109,0,46.98815,3699,154.127,0.0,1.0,0,2015-04-20
2617,109,1,44.06,3384,158.15,0.0,1.0,1,2015-04-20
2618,109,2,42.74,3226,166.983,0.0,1.0,2,2015-04-20
2619,109,3,39.63091,3184,175.364,0.0,1.0,3,2015-04-20
2620,109,4,42.18,3273,179.709,0.0,1.0,4,2015-04-20
2621,109,5,42.74,3551,178.541,0.0,1.0,5,2015-04-20
2622,109,6,45.02,4186,176.834,0.0,1.0,6,2015-04-20
2623,109,7,51.58089,4954,175.814,0.0,1.0,7,2015-04-20
2624,109,8,56.11,5521,173.339,0.0,1.0,8,2015-04-20
2625,109,9,54.14,5927,166.748,0.0,1.0,9,2015-04-20
2626,109,10,52.0,5978,157.163,0.0,1.0,10,2015-04-20
2627,109,11,52.02,5931,150.348,0.0,1.0,11,2015-04-20
2628,109,12,46.29146,5939,144.527,0.0,1.0,12,2015-04-20
2629,109,13,44.45011,5822,136.495,0.0,1.0,13,2015-04-20
2630,109,14,43.90117,5905,128.527,0.0,1.0,14,2015-04-20
2631,109,15,45.68,5937,117.954,0.0,1.0,15,2015-04-20
2632,109,16,49.91,5904,111.625,0.0,1.0,16,2015-04-20
2633,109,17,50.25,5772,102.506,0.0,1.0,17,2015-04-20
2634,109,18,54.43,5639,94.916,0.0,1.0,18,2015-04-20
2635,109,19,60.0,5915,91.374,0.0,1.0,19,2015-04-20
2636,109,20,136.13,6211,100.992,0.0,1.0,20,2015-04-20
2637,109,21,100.94,5879,136.771,0.0,1.0,21,2015-04-20
2638,109,22,62.66,5313,172.107,0.0,1.0,22,2015-04-20
2639,109,23,50.99,4714,219.456,0.0,1.0,23,2015-04-20
2640,110,0,42.9,4240,313.163,0.781831,0.62349,0,2015-04-21
2641,110,1,41.0,3847,384.777,0.781831,0.62349,1,2015-04-21
2642,110,2,38.5,3644,425.796,0.781831,0.62349,2,2015-04-21
2643,110,3,27.95412,3611,444.225,0.781831,0.62349,3,2015-04-21
2644,110,4,28.17,3716,467.023,0.781831,0.62349,4,2015-04-21
2645,110,5,35.30246,3935,493.378,0.781831,0.62349,5,2015-04-21
2646,110,6,42.7,4421,499.883,0.781831,0.62349,6,2015-04-21
2647,110,7,48.21,5154,511.915,0.781831,0.62349,7,2015-04-21
2648,110,8,49.8,5731,564.467,0.781831,0.62349,8,2015-04-21
2649,110,9,46.4,6047,633.405,0.781831,0.62349,9,2015-04-21
2650,110,10,39.55,6051,677.326,0.781831,0.62349,10,2015-04-21
2651,110,11,28.17,6035,696.532,0.781831,0.62349,11,2015-04-21
2652,110,12,27.46,5989,692.435,0.781831,0.62349,12,2015-04-21
2653,110,13,24.63407,5747,670.694,0.781831,0.62349,13,2015-04-21
2654,110,14,27.46,5844,646.959,0.781831,0.62349,14,2015-04-21
2655,110,15,28.17,5836,607.052,0.781831,0.62349,15,2015-04-21
2656,110,16,32.91,5898,553.367,0.781831,0.62349,16,2015-04-21
2657,110,17,44.63844,5764,502.743,0.781831,0.62349,17,2015-04-21
2658,110,18,49.52,5660,454.923,0.781831,0.62349,18,2015-04-21
2659,110,19,49.68,6083,405.501,0.781831,0.62349,19,2015-04-21
2660,110,20,75.33,6343,369.575,0.781831,0.62349,20,2015-04-21
2661,110,21,58.99,5952,348.832,0.781831,0.62349,21,2015-04-21
2662,110,22,49.94,5387,342.909,0.781831,0.62349,22,2015-04-21
2663,110,23,49.79,4773,353.775,0.781831,0.62349,23,2015-04-21
2664,111,0,44.47,4184,358.66,0.974928,-0.222521,0,2015-04-22
2665,111,1,42.73,3889,354.743,0.974928,-0.222521,1,2015-04-22
2666,111,2,41.0,3735,332.303,0.974928,-0.222521,2,2015-04-22
2667,111,3,36.51,3655,294.397,0.974928,-0.222521,3,2015-04-22
2668,111,4,39.92422,3681,256.4,0.974928,-0.222521,4,2015-04-22
2669,111,5,42.9,3858,223.499,0.974928,-0.222521,5,2015-04-22
2670,111,6,53.37,4108,192.931,0.974928,-0.222521,6,2015-04-22
2671,111,7,53.01,4923,171.827,0.974928,-0.222521,7,2015-04-22
2672,111,8,54.41,5574,169.974,0.974928,-0.222521,8,2015-04-22
2673,111,9,49.57,5809,177.093,0.974928,-0.222521,9,2015-04-22
2674,111,10,44.80378,5765,179.594,0.974928,-0.222521,10,2015-04-22
2675,111,11,42.73,5805,190.224,0.974928,-0.222521,11,2015-04-22
2676,111,12,30.0,5663,202.236,0.974928,-0.222521,12,2015-04-22
2677,111,13,28.17,5516,204.642,0.974928,-0.222521,13,2015-04-22
2678,111,14,38.92,5616,185.57,0.974928,-0.222521,14,2015-04-22
2679,111,15,42.28,5552,156.046,0.974928,-0.222521,15,2015-04-22
2680,111,16,48.4,5512,125.213,0.974928,-0.222521,16,2015-04-22
2681,111,17,49.42,5439,93.955,0.974928,-0.222521,17,2015-04-22
2682,111,18,51.64,5394,65.105,0.974928,-0.222521,18,2015-04-22
2683,111,19,51.61,5749,45.129,0.974928,-0.222521,19,2015-04-22
2684,111,20,101.36893,6553,49.71,0.974928,-0.222521,20,2015-04-22
2685,111,21,69.99,6096,46.465,0.974928,-0.222521,21,2015-04-22
2686,111,22,56.09,5503,55.999,0.974928,-0.222521,22,2015-04-22
2687,111,23,50.0,4743,65.287,0.974928,-0.222521,23,2015-04-22
2688,112,0,60.69905,3618,141.289,0.433884,-0.900969,0,2015-04-23
2689,112,1,44.5,3350,158.061,0.433884,-0.900969,1,2015-04-23
2690,112,2,44.0,3201,173.57,0.433884,-0.900969,2,2015-04-23
2691,112,3,43.0,3076,173.795,0.433884,-0.900969,3,2015-04-23
2692,112,4,41.0,3081,193.551,0.433884,-0.900969,4,2015-04-23
2693,112,5,44.0,3287,214.486,0.433884,-0.900969,5,2015-04-23
2694,112,6,47.43,3687,248.299,0.433884,-0.900969,6,2015-04-23
2695,112,7,55.55,4460,272.058,0.433884,-0.900969,7,2015-04-23
2696,112,8,57.0,5147,276.074,0.433884,-0.900969,8,2015-04-23
2697,112,9,55.83,5519,279.28,0.433884,-0.900969,9,2015-04-23
2698,112,10,52.0,5866,298.942,0.433884,-0.900969,10,2015-04-23
2699,112,11,45.01,5587,338.552,0.433884,-0.900969,11,2015-04-23
2700,112,12,35.5,5645,381.585,0.433884,-0.900969,12,2015-04-23
2701,112,13,28.17,5698,417.026,0.433884,-0.900969,13,2015-04-23
2702,112,14,28.17,5577,447.943,0.433884,-0.900969,14,2015-04-23
2703,112,15,38.92,5619,467.57,0.433884,-0.900969,15,2015-04-23
2704,112,16,48.9,5504,474.204,0.433884,-0.900969,16,2015-04-23
2705,112,17,51.48,5521,462.067,0.433884,-0.900969,17,2015-04-23
2706,112,18,53.25,5462,444.498,0.433884,-0.900969,18,2015-04-23
2707,112,19,55.44,5693,436.303,0.433884,-0.900969,19,2015-04-23
2708,112,20,100.82,5868,416.008,0.433884,-0.900969,20,2015-04-23
2709,112,21,63.84,5175,371.818,0.433884,-0.900969,21,2015-04-23
2710,112,22,51.71,4548,327.814,0.433884,-0.900969,22,2015-04-23
2711,112,23,49.63,3928,321.56,0.433884,-0.900969,23,2015-04-23
2712,113,0,46.8,4195,415.527,-0.433884,-0.900969,0,2015-04-24
2713,113,1,43.9,3814,428.457,-0.433884,-0.900969,1,2015-04-24
2714,113,2,42.74,3660,435.027,-0.433884,-0.900969,2,2015-04-24
2715,113,3,41.45,3614,425.301,-0.433884,-0.900969,3,2015-04-24
2716,113,4,41.0,3567,410.311,-0.433884,-0.900969,4,2015-04-24
2717,113,5,44.18,3768,377.536,-0.433884,-0.900969,5,2015-04-24
2718,113,6,53.98,4120,329.022,-0.433884,-0.900969,6,2015-04-24
2719,113,7,55.0,4916,279.032,-0.433884,-0.900969,7,2015-04-24
2720,113,8,56.22,5588,244.175,-0.433884,-0.900969,8,2015-04-24
2721,113,9,55.0,5855,235.051,-0.433884,-0.900969,9,2015-04-24
2722,113,10,50.61,5811,237.225,-0.433884,-0.900969,10,2015-04-24
2723,113,11,49.41,5826,235.871,-0.433884,-0.900969,11,2015-04-24
2724,113,12,42.68,5887,260.768,-0.433884,-0.900969,12,2015-04-24
2725,113,13,42.4,5711,273.479,-0.433884,-0.900969,13,2015-04-24
2726,113,14,45.74,5959,282.129,-0.433884,-0.900969,14,2015-04-24
2727,113,15,50.0,6038,281.445,-0.433884,-0.900969,15,2015-04-24
2728,113,16,51.0,5725,259.338,-0.433884,-0.900969,16,2015-04-24
2729,113,17,51.5,5764,197.934,-0.433884,-0.900969,17,2015-04-24
2730,113,18,53.45,5733,93.898,-0.433884,-0.900969,18,2015-04-24
2731,113,19,56.22,5832,47.751,-0.433884,-0.900969,19,2015-04-24
2732,113,20,100.94,6457,34.178,-0.433884,-0.900969,20,2015-04-24
2733,113,21,61.52991,6129,25.588,-0.433884,-0.900969,21,2015-04-24
2734,113,22,56.22,5631,15.26,-0.433884,-0.900969,22,2015-04-24
2735,113,23,56.22,5066,15.598,-0.433884,-0.900969,23,2015-04-24
2736,114,0,76.68,4286,12.742,-0.974928,-0.222521,0,2015-04-25
2737,114,1,67.24,3913,15.246,-0.974928,-0.222521,1,2015-04-25
2738,114,2,63.87,3754,12.484,-0.974928,-0.222521,2,2015-04-25
2739,114,3,56.32,3604,11.754,-0.974928,-0.222521,3,2015-04-25
2740,114,4,56.32,3550,11.253,-0.974928,-0.222521,4,2015-04-25
2741,114,5,63.93,3562,10.432,-0.974928,-0.222521,5,2015-04-25
2742,114,6,55.0,3465,10.516,-0.974928,-0.222521,6,2015-04-25
2743,114,7,52.68,3649,10.768,-0.974928,-0.222521,7,2015-04-25
2744,114,8,44.5968,4188,10.861,-0.974928,-0.222521,8,2015-04-25
2745,114,9,42.51,4680,11.067,-0.974928,-0.222521,9,2015-04-25
2746,114,10,43.79,4701,11.494,-0.974928,-0.222521,10,2015-04-25
2747,114,11,41.8,4689,14.823,-0.974928,-0.222521,11,2015-04-25
2748,114,12,41.75,4787,24.912,-0.974928,-0.222521,12,2015-04-25
2749,114,13,35.0,4444,35.921,-0.974928,-0.222521,13,2015-04-25
2750,114,14,32.79,4419,50.39,-0.974928,-0.222521,14,2015-04-25
2751,114,15,39.44,4340,61.976,-0.974928,-0.222521,15,2015-04-25
2752,114,16,42.51,3969,67.228,-0.974928,-0.222521,16,2015-04-25
2753,114,17,42.69,4255,64.983,-0.974928,-0.222521,17,2015-04-25
2754,114,18,45.0,4253,28.618,-0.974928,-0.222521,18,2015-04-25
2755,114,19,53.0,4506,40.828,-0.974928,-0.222521,19,2015-04-25
2756,114,20,68.55,5238,43.716,-0.974928,-0.222521,20,2015-04-25
2757,114,21,62.0,5017,56.93,-0.974928,-0.222521,21,2015-04-25
2758,114,22,56.48,4696,65.455,-0.974928,-0.222521,22,2015-04-25
2759,114,23,54.72,4329,83.582,-0.974928,-0.222521,23,2015-04-25
2760,115,0,55.27,3770,90.717,-0.781831,0.62349,0,2015-04-26
2761,115,1,51.37,3381,72.265,-0.781831,0.62349,1,2015-04-26
2762,115,2,49.43,3106,75.803,-0.781831,0.62349,2,2015-04-26
2763,115,3,44.02,3001,81.519,-0.781831,0.62349,3,2015-04-26
2764,115,4,47.99,2957,97.378,-0.781831,0.62349,4,2015-04-26
2765,115,5,56.49,2991,112.444,-0.781831,0.62349,5,2015-04-26
2766,115,6,54.92,2865,128.282,-0.781831,0.62349,6,2015-04-26
2767,115,7,51.5,3134,136.368,-0.781831,0.62349,7,2015-04-26
2768,115,8,53.99,3991,122.996,-0.781831,0.62349,8,2015-04-26
2769,115,9,49.49,4419,129.669,-0.781831,0.62349,9,2015-04-26
2770,115,10,43.85,4618,125.962,-0.781831,0.62349,10,2015-04-26
2771,115,11,43.85,4569,149.551,-0.781831,0.62349,11,2015-04-26
2772,115,12,41.8,4704,190.01,-0.781831,0.62349,12,2015-04-26
2773,115,13,35.0,4502,234.718,-0.781831,0.62349,13,2015-04-26
2774,115,14,33.21,4301,268.168,-0.781831,0.62349,14,2015-04-26
2775,115,15,38.96,4218,281.294,-0.781831,0.62349,15,2015-04-26
2776,115,16,42.31,4051,282.534,-0.781831,0.62349,16,2015-04-26
2777,115,17,42.51,4020,287.61,-0.781831,0.62349,17,2015-04-26
2778,115,18,46.79,4214,289.089,-0.781831,0.62349,18,2015-04-26
2779,115,19,52.92,4490,279.991,-0.781831,0.62349,19,2015-04-26
2780,115,20,61.95,5150,257.079,-0.781831,0.62349,20,2015-04-26
2781,115,21,60.01,5051,251.839,-0.781831,0.62349,21,2015-04-26
2782,115,22,51.23,4706,271.113,-0.781831,0.62349,22,2015-04-26
2783,115,23,47.24,4211,309.024,-0.781831,0.62349,23,2015-04-26
2784,116,0,45.53,3643,366.166,0.0,1.0,0,2015-04-27
2785,116,1,43.05,3070,405.795,0.0,1.0,1,2015-04-27
2786,116,2,41.44,2884,413.115,0.0,1.0,2,2015-04-27
2787,116,3,40.94,2798,394.964,0.0,1.0,3,2015-04-27
2788,116,4,41.75,2820,367.977,0.0,1.0,4,2015-04-27
2789,116,5,43.05,3008,350.506,0.0,1.0,5,2015-04-27
2790,116,6,51.5,3541,339.782,0.0,1.0,6,2015-04-27
2791,116,7,55.31,4469,326.599,0.0,1.0,7,2015-04-27
2792,116,8,60.4,5125,300.715,0.0,1.0,8,2015-04-27
2793,116,9,59.99,5285,246.588,0.0,1.0,9,2015-04-27
2794,116,10,56.06,5464,222.075,0.0,1.0,10,2015-04-27
2795,116,11,59.99,5613,231.878,0.0,1.0,11,2015-04-27
2796,116,12,53.28,5635,240.879,0.0,1.0,12,2015-04-27
2797,116,13,44.35,5352,246.533,0.0,1.0,13,2015-04-27
2798,116,14,45.29,5360,241.293,0.0,1.0,14,2015-04-27
2799,116,15,47.29,5423,223.92,0.0,1.0,15,2015-04-27
2800,116,16,52.0,5429,199.52,0.0,1.0,16,2015-04-27
2801,116,17,55.27,5471,197.233,0.0,1.0,17,2015-04-27
2802,116,18,55.24,5311,203.599,0.0,1.0,18,2015-04-27
2803,116,19,54.65,5466,248.586,0.0,1.0,19,2015-04-27
2804,116,20,68.55,6000,318.034,0.0,1.0,20,2015-04-27
2805,116,21,57.0,5642,388.857,0.0,1.0,21,2015-04-27
2806,116,22,47.84,4991,455.74,0.0,1.0,22,2015-04-27
2807,116,23,42.56,4456,511.321,0.0,1.0,23,2015-04-27
2808,117,0,40.63,4113,578.974,0.781831,0.62349,0,2015-04-28
2809,117,1,31.69,3750,610.126,0.781831,0.62349,1,2015-04-28
2810,117,2,27.87149,3477,631.353,0.781831,0.62349,2,2015-04-28
2811,117,3,25.135,3493,645.666,0.781831,0.62349,3,2015-04-28
2812,117,4,25.50286,3527,645.179,0.781831,0.62349,4,2015-04-28
2813,117,5,31.73,3755,640.869,0.781831,0.62349,5,2015-04-28
2814,117,6,40.63,4071,651.396,0.781831,0.62349,6,2015-04-28
2815,117,7,47.29,4782,662.942,0.781831,0.62349,7,2015-04-28
2816,117,8,49.35,5292,668.351,0.781831,0.62349,8,2015-04-28
2817,117,9,48.79,5480,668.157,0.781831,0.62349,9,2015-04-28
2818,117,10,46.29,5443,667.429,0.781831,0.62349,10,2015-04-28
2819,117,11,35.7,5526,658.553,0.781831,0.62349,11,2015-04-28
2820,117,12,31.73,5616,624.522,0.781831,0.62349,12,2015-04-28
2821,117,13,30.0,5436,591.973,0.781831,0.62349,13,2015-04-28
2822,117,14,28.29,5434,591.016,0.781831,0.62349,14,2015-04-28
2823,117,15,31.69,5445,579.137,0.781831,0.62349,15,2015-04-28
2824,117,16,31.73,5449,562.984,0.781831,0.62349,16,2015-04-28
2825,117,17,51.29,5604,528.034,0.781831,0.62349,17,2015-04-28
2826,117,18,51.5,5510,486.356,0.781831,0.62349,18,2015-04-28
2827,117,19,52.27,5494,453.745,0.781831,0.62349,19,2015-04-28
2828,117,20,60.99,6106,350.274,0.781831,0.62349,20,2015-04-28
2829,117,21,51.85,5575,328.983,0.781831,0.62349,21,2015-04-28
2830,117,22,49.33,4910,295.384,0.781831,0.62349,22,2015-04-28
2831,117,23,44.29,4674,256.63,0.781831,0.62349,23,2015-04-28
2832,118,0,40.6,4217,105.792,0.974928,-0.222521,0,2015-04-29
2833,118,1,36.02084,3865,85.935,0.974928,-0.222521,1,2015-04-29
2834,118,2,33.69,3596,95.883,0.974928,-0.222521,2,2015-04-29
2835,118,3,30.0,3513,114.243,0.974928,-0.222521,3,2015-04-29
2836,118,4,29.25,3470,138.362,0.974928,-0.222521,4,2015-04-29
2837,118,5,40.63,3591,150.261,0.974928,-0.222521,5,2015-04-29
2838,118,6,45.99,4014,158.744,0.974928,-0.222521,6,2015-04-29
2839,118,7,54.0,4838,168.201,0.974928,-0.222521,7,2015-04-29
2840,118,8,59.99,5440,172.402,0.974928,-0.222521,8,2015-04-29
2841,118,9,56.01,5743,171.994,0.974928,-0.222521,9,2015-04-29
2842,118,10,51.52,5739,167.074,0.974928,-0.222521,10,2015-04-29
2843,118,11,45.35,5776,158.216,0.974928,-0.222521,11,2015-04-29
2844,118,12,46.05171,5777,138.638,0.974928,-0.222521,12,2015-04-29
2845,118,13,44.35,5554,117.574,0.974928,-0.222521,13,2015-04-29
2846,118,14,45.29,5600,91.336,0.974928,-0.222521,14,2015-04-29
2847,118,15,49.95,5574,76.463,0.974928,-0.222521,15,2015-04-29
2848,118,16,55.95,5503,60.575,0.974928,-0.222521,16,2015-04-29
2849,118,17,55.0,5537,42.483,0.974928,-0.222521,17,2015-04-29
2850,118,18,54.97,5420,28.827,0.974928,-0.222521,18,2015-04-29
2851,118,19,69.95,5392,25.539,0.974928,-0.222521,19,2015-04-29
2852,118,20,119.0,6086,25.091,0.974928,-0.222521,20,2015-04-29
2853,118,21,71.0,5625,33.461,0.974928,-0.222521,21,2015-04-29
2854,118,22,59.33,4993,71.992,0.974928,-0.222521,22,2015-04-29
2855,118,23,51.69,4699,101.313,0.974928,-0.222521,23,2015-04-29
2856,119,0,43.68,4383,189.802,0.433884,-0.900969,0,2015-04-30
2857,119,1,40.01,4033,262.963,0.433884,-0.900969,1,2015-04-30
2858,119,2,35.03,3961,319.624,0.433884,-0.900969,2,2015-04-30
2859,119,3,30.0,3839,347.765,0.433884,-0.900969,3,2015-04-30
2860,119,4,30.0,3820,371.827,0.433884,-0.900969,4,2015-04-30
2861,119,5,38.63,3967,387.075,0.433884,-0.900969,5,2015-04-30
2862,119,6,43.46,4323,386.212,0.433884,-0.900969,6,2015-04-30
2863,119,7,47.35,5106,393.176,0.433884,-0.900969,7,2015-04-30
2864,119,8,55.07722,5073,432.569,0.433884,-0.900969,8,2015-04-30
2865,119,9,48.85,5533,471.271,0.433884,-0.900969,9,2015-04-30
2866,119,10,47.34,5536,502.164,0.433884,-0.900969,10,2015-04-30
2867,119,11,45.29,5713,517.366,0.433884,-0.900969,11,2015-04-30
2868,119,12,40.33,5950,509.942,0.433884,-0.900969,12,2015-04-30
2869,119,13,40.33,5863,489.58,0.433884,-0.900969,13,2015-04-30
2870,119,14,35.03,5639,472.532,0.433884,-0.900969,14,2015-04-30
2871,119,15,40.33,5743,452.624,0.433884,-0.900969,15,2015-04-30
2872,119,16,47.44,5824,430.966,0.433884,-0.900969,16,2015-04-30
2873,119,17,47.94,5894,411.464,0.433884,-0.900969,17,2015-04-30
2874,119,18,48.55,5804,388.393,0.433884,-0.900969,18,2015-04-30
2875,119,19,51.02,6033,370.379,0.433884,-0.900969,19,2015-04-30
2876,119,20,55.57,6693,354.86,0.433884,-0.900969,20,2015-04-30
2877,119,21,55.29,6364,330.949,0.433884,-0.900969,21,2015-04-30
2878,119,22,51.99,5781,313.525,0.433884,-0.900969,22,2015-04-30
2879,119,23,51.0,5286,307.901,0.433884,-0.900969,23,2015-04-30
2880,120,0,64.38,4111,260.527,-0.433884,-0.900969,0,2015-05-01
2881,120,1,50.0,3720,279.666,-0.433884,-0.900969,1,2015-05-01
2882,120,2,49.48,3557,312.863,-0.433884,-0.900969,2,2015-05-01
2883,120,3,44.57,3455,350.174,-0.433884,-0.900969,3,2015-05-01
2884,120,4,43.09,3383,381.641,-0.433884,-0.900969,4,2015-05-01
2885,120,5,42.51,3345,406.022,-0.433884,-0.900969,5,2015-05-01
2886,120,6,39.75,3165,423.21,-0.433884,-0.900969,6,2015-05-01
2887,120,7,38.0,3447,439.654,-0.433884,-0.900969,7,2015-05-01
2888,120,8,35.05,3967,469.831,-0.433884,-0.900969,8,2015-05-01
2889,120,9,34.0,4150,506.554,-0.433884,-0.900969,9,2015-05-01
2890,120,10,24.75,4218,558.465,-0.433884,-0.900969,10,2015-05-01
2891,120,11,17.89,4109,605.85,-0.433884,-0.900969,11,2015-05-01
2892,120,12,11.62,3989,647.775,-0.433884,-0.900969,12,2015-05-01
2893,120,13,10.0,3784,676.574,-0.433884,-0.900969,13,2015-05-01
2894,120,14,5.0,3788,692.684,-0.433884,-0.900969,14,2015-05-01
2895,120,15,10.0,3773,695.526,-0.433884,-0.900969,15,2015-05-01
2896,120,16,18.31,3733,688.418,-0.433884,-0.900969,16,2015-05-01
2897,120,17,30.0,3811,675.417,-0.433884,-0.900969,17,2015-05-01
2898,120,18,36.23719,3825,657.261,-0.433884,-0.900969,18,2015-05-01
2899,120,19,43.74493,4063,642.958,-0.433884,-0.900969,19,2015-05-01
2900,120,20,53.55,4759,633.264,-0.433884,-0.900969,20,2015-05-01
2901,120,21,50.77,4716,633.87,-0.433884,-0.900969,21,2015-05-01
2902,120,22,48.45,4417,635.274,-0.433884,-0.900969,22,2015-05-01
2903,120,23,41.0,4004,632.826,-0.433884,-0.900969,23,2015-05-01
2904,121,0,46.02,3573,695.26,-0.974928,-0.222521,0,2015-05-02
2905,121,1,42.98,3219,698.34,-0.974928,-0.222521,1,2015-05-02
2906,121,2,42.0,2998,703.742,-0.974928,-0.222521,2,2015-05-02
2907,121,3,39.0,3026,709.106,-0.974928,-0.222521,3,2015-05-02
2908,121,4,37.57,3093,713.42,-0.974928,-0.222521,4,2015-05-02
2909,121,5,41.02,3166,720.928,-0.974928,-0.222521,5,2015-05-02
2910,121,6,42.07,3287,727.157,-0.974928,-0.222521,6,2015-05-02
2911,121,7,51.01,3781,721.115,-0.974928,-0.222521,7,2015-05-02
2912,121,8,46.53,4242,716.915,-0.974928,-0.222521,8,2015-05-02
2913,121,9,42.73,4512,726.337,-0.974928,-0.222521,9,2015-05-02
2914,121,10,37.0,4631,716.273,-0.974928,-0.222521,10,2015-05-02
2915,121,11,25.79,4716,702.989,-0.974928,-0.222521,11,2015-05-02
2916,121,12,19.85,4600,678.874,-0.974928,-0.222521,12,2015-05-02
2917,121,13,18.09,4545,639.425,-0.974928,-0.222521,13,2015-05-02
2918,121,14,10.0,4421,584.263,-0.974928,-0.222521,14,2015-05-02
2919,121,15,19.83,4560,517.598,-0.974928,-0.222521,15,2015-05-02
2920,121,16,39.0,4722,441.654,-0.974928,-0.222521,16,2015-05-02
2921,121,17,43.07,4779,384.235,-0.974928,-0.222521,17,2015-05-02
2922,121,18,48.0,5089,327.341,-0.974928,-0.222521,18,2015-05-02
2923,121,19,53.26,5281,278.617,-0.974928,-0.222521,19,2015-05-02
2924,121,20,60.99,5423,233.395,-0.974928,-0.222521,20,2015-05-02
2925,121,21,60.99,4941,204.714,-0.974928,-0.222521,21,2015-05-02
2926,121,22,54.67,4459,193.182,-0.974928,-0.222521,22,2015-05-02
2927,121,23,51.5,4067,197.999,-0.974928,-0.222521,23,2015-05-02
2928,122,0,58.0,3828,207.741,-0.781831,0.62349,0,2015-05-03
2929,122,1,54.0,3478,245.535,-0.781831,0.62349,1,2015-05-03
2930,122,2,49.15,3233,265.58,-0.781831,0.62349,2,2015-05-03
