IDX__global,IDX__step,IDX__sub_step,TARG__MGP_SICI,FUTU__D_SICI,FUTU__WIND_SICI,CONST__wd_sin,CONST__wd_cos,Hour,Date
9830,409,14,35.0,1931.0,428.229,-0.781831,0.62349,14,2016-02-14
9831,409,15,52.24,1892.0,416.416,-0.781831,0.62349,15,2016-02-14
9832,409,16,52.65,1852.0,390.338,-0.781831,0.62349,16,2016-02-14
9833,409,17,53.74,1968.0,369.028,-0.781831,0.62349,17,2016-02-14
9834,409,18,54.57,2186.0,360.854,-0.781831,0.62349,18,2016-02-14
9835,409,19,54.57,2256.0,357.076,-0.781831,0.62349,19,2016-02-14
9836,409,20,54.57,2288.0,351.776,-0.781831,0.62349,20,2016-02-14
9837,409,21,54.46,2202.0,360.37,-0.781831,0.62349,21,2016-02-14
9838,409,22,53.74,2036.0,408.316,-0.781831,0.62349,22,2016-02-14
9839,409,23,52.24,1815.0,483.301,-0.781831,0.62349,23,2016-02-14
9840,410,0,30.1,1672.0,667.038,0.0,1.0,0,2016-02-15
9841,410,1,26.88,1483.0,655.799,0.0,1.0,1,2016-02-15
9842,410,2,26.1,1385.0,624.122,0.0,1.0,2,2016-02-15
9843,410,3,26.1,1344.0,579.179,0.0,1.0,3,2016-02-15
9844,410,4,27.5,1339.0,535.471,0.0,1.0,4,2016-02-15
9845,410,5,29.75,1398.0,498.245,0.0,1.0,5,2016-02-15
9846,410,6,38.71,1582.0,485.524,0.0,1.0,6,2016-02-15
9847,410,7,48.53,1836.0,510.124,0.0,1.0,7,2016-02-15
9848,410,8,48.53,2096.0,571.999,0.0,1.0,8,2016-02-15
9849,410,9,47.18,2191.0,632.271,0.0,1.0,9,2016-02-15
9850,410,10,47.18,2209.0,686.327,0.0,1.0,10,2016-02-15
9851,410,11,38.88,2233.0,709.209,0.0,1.0,11,2016-02-15
9852,410,12,35.0,2200.0,709.795,0.0,1.0,12,2016-02-15
9853,410,13,31.34,2076.0,689.91,0.0,1.0,13,2016-02-15
9854,410,14,35.42,1995.0,640.645,0.0,1.0,14,2016-02-15
9855,410,15,47.18,1928.0,596.915,0.0,1.0,15,2016-02-15
9856,410,16,48.53,2026.0,582.017,0.0,1.0,16,2016-02-15
9857,410,17,52.65,2211.0,589.104,0.0,1.0,17,2016-02-15
9858,410,18,54.46,2436.0,618.568,0.0,1.0,18,2016-02-15
9859,410,19,54.46,2512.0,634.496,0.0,1.0,19,2016-02-15
9860,410,20,54.46,2477.0,629.923,0.0,1.0,20,2016-02-15
9861,410,21,52.65,2339.0,610.986,0.0,1.0,21,2016-02-15
9862,410,22,49.31,2174.0,559.947,0.0,1.0,22,2016-02-15
9863,410,23,47.18,1937.0,501.808,0.0,1.0,23,2016-02-15
9864,411,0,48.53,1697.0,313.882,0.781831,0.62349,0,2016-02-16
9865,411,1,35.0,1579.0,348.983,0.781831,0.62349,1,2016-02-16
9866,411,2,29.53,1495.0,385.571,0.781831,0.62349,2,2016-02-16
9867,411,3,27.57,1429.0,422.174,0.781831,0.62349,3,2016-02-16
9868,411,4,29.5,1414.0,484.171,0.781831,0.62349,4,2016-02-16
9869,411,5,35.0,1462.0,517.082,0.781831,0.62349,5,2016-02-16
9870,411,6,37.75,1633.0,540.288,0.781831,0.62349,6,2016-02-16
9871,411,7,48.53,1841.0,497.048,0.781831,0.62349,7,2016-02-16
9872,411,8,48.87,2089.0,450.257,0.781831,0.62349,8,2016-02-16
9873,411,9,48.53,2265.0,414.941,0.781831,0.62349,9,2016-02-16
9874,411,10,47.18,2316.0,416.597,0.781831,0.62349,10,2016-02-16
9875,411,11,39.28,2273.0,431.372,0.781831,0.62349,11,2016-02-16
9876,411,12,34.98,2214.0,422.132,0.781831,0.62349,12,2016-02-16
9877,411,13,35.06,2136.0,422.119,0.781831,0.62349,13,2016-02-16
9878,411,14,35.0,2107.0,379.332,0.781831,0.62349,14,2016-02-16
9879,411,15,47.18,2153.0,342.483,0.781831,0.62349,15,2016-02-16
9880,411,16,48.53,2169.0,318.033,0.781831,0.62349,16,2016-02-16
9881,411,17,54.46,2265.0,321.04,0.781831,0.62349,17,2016-02-16
9882,411,18,55.11,2505.0,342.316,0.781831,0.62349,18,2016-02-16
9883,411,19,55.11,2576.0,345.302,0.781831,0.62349,19,2016-02-16
9884,411,20,55.11,2529.0,341.845,0.781831,0.62349,20,2016-02-16
9885,411,21,54.46,2362.0,335.106,0.781831,0.62349,21,2016-02-16
9886,411,22,54.46,2177.0,339.801,0.781831,0.62349,22,2016-02-16
9887,411,23,48.53,1929.0,356.841,0.781831,0.62349,23,2016-02-16
9888,412,0,49.31,1666.0,124.157,0.974928,-0.222521,0,2016-02-17
9889,412,1,47.18,1556.0,98.354,0.974928,-0.222521,1,2016-02-17
9890,412,2,47.18,1503.0,102.436,0.974928,-0.222521,2,2016-02-17
9891,412,3,47.18,1466.0,113.741,0.974928,-0.222521,3,2016-02-17
9892,412,4,35.0,1456.0,117.795,0.974928,-0.222521,4,2016-02-17
9893,412,5,47.18,1515.0,101.885,0.974928,-0.222521,5,2016-02-17
9894,412,6,47.18,1692.0,110.351,0.974928,-0.222521,6,2016-02-17
9895,412,7,52.65,1947.0,103.384,0.974928,-0.222521,7,2016-02-17
9896,412,8,52.31,2141.0,86.209,0.974928,-0.222521,8,2016-02-17
9897,412,9,49.31,2229.0,106.072,0.974928,-0.222521,9,2016-02-17
9898,412,10,47.02,2223.0,133.567,0.974928,-0.222521,10,2016-02-17
9899,412,11,35.25,2142.0,168.575,0.974928,-0.222521,11,2016-02-17
9900,412,12,31.44,2110.0,217.17,0.974928,-0.222521,12,2016-02-17
9901,412,13,29.88,2047.0,265.613,0.974928,-0.222521,13,2016-02-17
9902,412,14,34.01,1988.0,309.55,0.974928,-0.222521,14,2016-02-17
9903,412,15,36.99,1876.0,351.036,0.974928,-0.222521,15,2016-02-17
9904,412,16,48.27,1922.0,387.727,0.974928,-0.222521,16,2016-02-17
9905,412,17,54.46,2144.0,404.442,0.974928,-0.222521,17,2016-02-17
9906,412,18,55.11,2505.0,440.229,0.974928,-0.222521,18,2016-02-17
9907,412,19,55.11,2606.0,445.847,0.974928,-0.222521,19,2016-02-17
9908,412,20,55.11,2586.0,438.961,0.974928,-0.222521,20,2016-02-17
9909,412,21,55.11,2450.0,448.665,0.974928,-0.222521,21,2016-02-17
9910,412,22,54.46,2299.0,464.141,0.974928,-0.222521,22,2016-02-17
9911,412,23,49.31,2022.0,475.82,0.974928,-0.222521,23,2016-02-17
9912,413,0,44.58,1544.0,397.884,0.433884,-0.900969,0,2016-02-18
9913,413,1,32.05,1416.0,445.711,0.433884,-0.900969,1,2016-02-18
9914,413,2,31.54,1340.0,485.014,0.433884,-0.900969,2,2016-02-18
9915,413,3,29.93,1327.0,520.603,0.433884,-0.900969,3,2016-02-18
9916,413,4,30.24,1338.0,571.314,0.433884,-0.900969,4,2016-02-18
9917,413,5,32.35,1401.0,625.395,0.433884,-0.900969,5,2016-02-18
9918,413,6,36.2,1630.0,700.94,0.433884,-0.900969,6,2016-02-18
9919,413,7,47.18,1958.0,805.396,0.433884,-0.900969,7,2016-02-18
9920,413,8,47.18,2121.0,912.925,0.433884,-0.900969,8,2016-02-18
9921,413,9,40.99,2152.0,995.622,0.433884,-0.900969,9,2016-02-18
9922,413,10,37.06,2049.0,1036.648,0.433884,-0.900969,10,2016-02-18
9923,413,11,35.32,1953.0,1056.987,0.433884,-0.900969,11,2016-02-18
9924,413,12,29.99,1968.0,1058.389,0.433884,-0.900969,12,2016-02-18
9925,413,13,27.0,1984.0,1056.445,0.433884,-0.900969,13,2016-02-18
9926,413,14,28.58,1797.0,1043.896,0.433884,-0.900969,14,2016-02-18
9927,413,15,29.99,1703.0,1014.252,0.433884,-0.900969,15,2016-02-18
9928,413,16,37.42,1793.0,965.301,0.433884,-0.900969,16,2016-02-18
9929,413,17,49.98,1969.0,912.128,0.433884,-0.900969,17,2016-02-18
9930,413,18,54.32,2306.0,854.162,0.433884,-0.900969,18,2016-02-18
9931,413,19,54.32,2467.0,808.247,0.433884,-0.900969,19,2016-02-18
9932,413,20,54.32,2480.0,763.97,0.433884,-0.900969,20,2016-02-18
9933,413,21,54.32,2299.0,714.817,0.433884,-0.900969,21,2016-02-18
9934,413,22,49.98,2038.0,672.371,0.433884,-0.900969,22,2016-02-18
9935,413,23,47.18,1827.0,636.071,0.433884,-0.900969,23,2016-02-18
9936,414,0,31.88,1642.0,649.866,-0.433884,-0.900969,0,2016-02-19
9937,414,1,29.6,1517.0,613.903,-0.433884,-0.900969,1,2016-02-19
9938,414,2,27.88,1412.0,578.327,-0.433884,-0.900969,2,2016-02-19
9939,414,3,26.29,1354.0,547.756,-0.433884,-0.900969,3,2016-02-19
9940,414,4,26.92,1355.0,524.628,-0.433884,-0.900969,4,2016-02-19
9941,414,5,29.13,1435.0,498.389,-0.433884,-0.900969,5,2016-02-19
9942,414,6,35.0,1648.0,467.541,-0.433884,-0.900969,6,2016-02-19
9943,414,7,49.31,1913.0,443.724,-0.433884,-0.900969,7,2016-02-19
9944,414,8,47.18,2086.0,425.319,-0.433884,-0.900969,8,2016-02-19
9945,414,9,47.18,2078.0,409.691,-0.433884,-0.900969,9,2016-02-19
9946,414,10,32.52,1939.0,391.96,-0.433884,-0.900969,10,2016-02-19
9947,414,11,31.58,1856.0,372.31,-0.433884,-0.900969,11,2016-02-19
9948,414,12,29.15,1811.0,353.109,-0.433884,-0.900969,12,2016-02-19
9949,414,13,30.89,1719.0,320.592,-0.433884,-0.900969,13,2016-02-19
9950,414,14,34.28,1782.0,284.108,-0.433884,-0.900969,14,2016-02-19
9951,414,15,45.64,1837.0,243.06,-0.433884,-0.900969,15,2016-02-19
9952,414,16,49.31,1880.0,195.118,-0.433884,-0.900969,16,2016-02-19
9953,414,17,54.46,2065.0,140.334,-0.433884,-0.900969,17,2016-02-19
9954,414,18,55.11,2438.0,111.612,-0.433884,-0.900969,18,2016-02-19
9955,414,19,55.11,2597.0,89.318,-0.433884,-0.900969,19,2016-02-19
9956,414,20,55.11,2549.0,91.171,-0.433884,-0.900969,20,2016-02-19
9957,414,21,55.11,2359.0,97.634,-0.433884,-0.900969,21,2016-02-19
9958,414,22,54.46,2220.0,112.79,-0.433884,-0.900969,22,2016-02-19
9959,414,23,49.98,1977.0,135.226,-0.433884,-0.900969,23,2016-02-19
9960,415,0,47.18,1724.0,379.095,-0.974928,-0.222521,0,2016-02-20
9961,415,1,35.0,1556.0,448.9,-0.974928,-0.222521,1,2016-02-20
9962,415,2,29.69,1454.0,503.649,-0.974928,-0.222521,2,2016-02-20
9963,415,3,27.38,1379.0,544.087,-0.974928,-0.222521,3,2016-02-20
9964,415,4,25.99,1357.0,588.384,-0.974928,-0.222521,4,2016-02-20
9965,415,5,26.4,1402.0,619.382,-0.974928,-0.222521,5,2016-02-20
9966,415,6,30.77,1509.0,634.419,-0.974928,-0.222521,6,2016-02-20
9967,415,7,35.0,1694.0,649.14,-0.974928,-0.222521,7,2016-02-20
9968,415,8,35.0,1981.0,674.238,-0.974928,-0.222521,8,2016-02-20
9969,415,9,30.0,2094.0,711.941,-0.974928,-0.222521,9,2016-02-20
9970,415,10,25.67,2188.0,763.944,-0.974928,-0.222521,10,2016-02-20
9971,415,11,23.33,2252.0,821.239,-0.974928,-0.222521,11,2016-02-20
9972,415,12,23.06,2140.0,868.722,-0.974928,-0.222521,12,2016-02-20
9973,415,13,22.05,2085.0,892.759,-0.974928,-0.222521,13,2016-02-20
9974,415,14,22.47,2150.0,895.128,-0.974928,-0.222521,14,2016-02-20
9975,415,15,25.86,2154.0,881.145,-0.974928,-0.222521,15,2016-02-20
9976,415,16,35.0,2122.0,837.88,-0.974928,-0.222521,16,2016-02-20
9977,415,17,49.98,2259.0,779.289,-0.974928,-0.222521,17,2016-02-20
9978,415,18,54.32,2458.0,706.636,-0.974928,-0.222521,18,2016-02-20
9979,415,19,54.32,2528.0,616.405,-0.974928,-0.222521,19,2016-02-20
9980,415,20,54.32,2474.0,514.785,-0.974928,-0.222521,20,2016-02-20
9981,415,21,54.32,2260.0,438.951,-0.974928,-0.222521,21,2016-02-20
9982,415,22,54.32,2086.0,403.64,-0.974928,-0.222521,22,2016-02-20
9983,415,23,49.31,1920.0,389.286,-0.974928,-0.222521,23,2016-02-20
9984,416,0,49.31,1727.0,451.303,-0.781831,0.62349,0,2016-02-21
9985,416,1,47.18,1589.0,447.347,-0.781831,0.62349,1,2016-02-21
9986,416,2,47.18,1476.0,446.563,-0.781831,0.62349,2,2016-02-21
9987,416,3,47.18,1396.0,456.446,-0.781831,0.62349,3,2016-02-21
9988,416,4,32.89,1357.0,465.593,-0.781831,0.62349,4,2016-02-21
9989,416,5,33.33,1360.0,476.347,-0.781831,0.62349,5,2016-02-21
9990,416,6,35.0,1394.0,473.5,-0.781831,0.62349,6,2016-02-21
9991,416,7,47.18,1418.0,430.381,-0.781831,0.62349,7,2016-02-21
9992,416,8,47.18,1649.0,364.959,-0.781831,0.62349,8,2016-02-21
9993,416,9,47.18,1860.0,307.302,-0.781831,0.62349,9,2016-02-21
9994,416,10,47.18,1927.0,274.344,-0.781831,0.62349,10,2016-02-21
9995,416,11,35.0,1933.0,270.984,-0.781831,0.62349,11,2016-02-21
9996,416,12,35.0,2000.0,257.246,-0.781831,0.62349,12,2016-02-21
9997,416,13,26.93,1887.0,247.983,-0.781831,0.62349,13,2016-02-21
9998,416,14,28.13,1795.0,226.929,-0.781831,0.62349,14,2016-02-21
9999,416,15,47.18,1722.0,211.87,-0.781831,0.62349,15,2016-02-21
10000,416,16,49.31,1701.0,202.454,-0.781831,0.62349,16,2016-02-21
10001,416,17,54.46,1855.0,209.768,-0.781831,0.62349,17,2016-02-21
10002,416,18,55.11,2124.0,237.228,-0.781831,0.62349,18,2016-02-21
10003,416,19,55.11,2178.0,255.324,-0.781831,0.62349,19,2016-02-21
10004,416,20,55.11,2167.0,271.368,-0.781831,0.62349,20,2016-02-21
10005,416,21,54.46,2054.0,285.273,-0.781831,0.62349,21,2016-02-21
10006,416,22,54.46,1897.0,302.949,-0.781831,0.62349,22,2016-02-21
10007,416,23,49.0,1681.0,329.587,-0.781831,0.62349,23,2016-02-21
10008,417,0,48.57,1608.0,338.653,0.0,1.0,0,2016-02-22
10009,417,1,35.0,1472.0,340.298,0.0,1.0,1,2016-02-22
10010,417,2,35.0,1404.0,321.7,0.0,1.0,2,2016-02-22
10011,417,3,26.02,1382.0,305.144,0.0,1.0,3,2016-02-22
10012,417,4,30.24,1395.0,284.766,0.0,1.0,4,2016-02-22
10013,417,5,35.0,1451.0,268.854,0.0,1.0,5,2016-02-22
10014,417,6,48.57,1639.0,254.78,0.0,1.0,6,2016-02-22
10015,417,7,51.46,1897.0,235.447,0.0,1.0,7,2016-02-22
10016,417,8,51.46,2060.0,197.721,0.0,1.0,8,2016-02-22
10017,417,9,50.77,2082.0,154.08,0.0,1.0,9,2016-02-22
10018,417,10,49.95,2005.0,125.684,0.0,1.0,10,2016-02-22
10019,417,11,48.57,1986.0,113.464,0.0,1.0,11,2016-02-22
10020,417,12,48.57,2025.0,106.344,0.0,1.0,12,2016-02-22
10021,417,13,48.57,1925.0,101.555,0.0,1.0,13,2016-02-22
10022,417,14,48.57,1957.0,101.016,0.0,1.0,14,2016-02-22
10023,417,15,49.95,2024.0,93.631,0.0,1.0,15,2016-02-22
10024,417,16,51.46,2179.0,73.092,0.0,1.0,16,2016-02-22
10025,417,17,54.32,2241.0,65.188,0.0,1.0,17,2016-02-22
10026,417,18,54.46,2536.0,77.526,0.0,1.0,18,2016-02-22
10027,417,19,54.46,2665.0,105.419,0.0,1.0,19,2016-02-22
10028,417,20,54.46,2645.0,171.024,0.0,1.0,20,2016-02-22
10029,417,21,54.32,2484.0,237.57,0.0,1.0,21,2016-02-22
10030,417,22,52.65,2296.0,295.248,0.0,1.0,22,2016-02-22
10031,417,23,48.57,2031.0,380.241,0.0,1.0,23,2016-02-22
10032,418,0,35.0,1623.0,269.413,0.781831,0.62349,0,2016-02-23
10033,418,1,29.08,1482.0,343.214,0.781831,0.62349,1,2016-02-23
10034,418,2,29.01,1427.0,392.2,0.781831,0.62349,2,2016-02-23
10035,418,3,26.0,1401.0,429.973,0.781831,0.62349,3,2016-02-23
10036,418,4,26.65,1413.0,437.36,0.781831,0.62349,4,2016-02-23
10037,418,5,30.6,1469.0,420.15,0.781831,0.62349,5,2016-02-23
10038,418,6,34.0,1669.0,407.214,0.781831,0.62349,6,2016-02-23
10039,418,7,49.95,1913.0,391.429,0.781831,0.62349,7,2016-02-23
10040,418,8,50.34,2087.0,391.304,0.781831,0.62349,8,2016-02-23
10041,418,9,49.95,2156.0,399.899,0.781831,0.62349,9,2016-02-23
10042,418,10,48.92,2080.0,390.545,0.781831,0.62349,10,2016-02-23
10043,418,11,35.0,2038.0,364.938,0.781831,0.62349,11,2016-02-23
10044,418,12,33.99,1994.0,336.358,0.781831,0.62349,12,2016-02-23
10045,418,13,35.0,1904.0,309.703,0.781831,0.62349,13,2016-02-23
10046,418,14,49.95,1955.0,282.017,0.781831,0.62349,14,2016-02-23
10047,418,15,49.95,2022.0,239.647,0.781831,0.62349,15,2016-02-23
10048,418,16,50.77,2159.0,223.591,0.781831,0.62349,16,2016-02-23
10049,418,17,54.32,2192.0,219.127,0.781831,0.62349,17,2016-02-23
10050,418,18,54.32,2457.0,196.922,0.781831,0.62349,18,2016-02-23
10051,418,19,54.46,2573.0,188.24,0.781831,0.62349,19,2016-02-23
10052,418,20,54.46,2543.0,187.722,0.781831,0.62349,20,2016-02-23
10053,418,21,54.32,2377.0,202.855,0.781831,0.62349,21,2016-02-23
10054,418,22,52.65,2193.0,266.851,0.781831,0.62349,22,2016-02-23
10055,418,23,49.95,1950.0,377.522,0.781831,0.62349,23,2016-02-23
10056,419,0,35.0,1720.0,537.875,0.974928,-0.222521,0,2016-02-24
10057,419,1,27.47,1577.0,569.595,0.974928,-0.222521,1,2016-02-24
10058,419,2,25.67,1515.0,580.416,0.974928,-0.222521,2,2016-02-24
10059,419,3,25.0,1477.0,587.371,0.974928,-0.222521,3,2016-02-24
10060,419,4,25.67,1481.0,602.598,0.974928,-0.222521,4,2016-02-24
10061,419,5,30.0,1563.0,616.57,0.974928,-0.222521,5,2016-02-24
10062,419,6,34.72,1749.0,627.58,0.974928,-0.222521,6,2016-02-24
10063,419,7,38.99,2014.0,628.139,0.974928,-0.222521,7,2016-02-24
10064,419,8,43.99,2186.0,635.203,0.974928,-0.222521,8,2016-02-24
10065,419,9,38.08,2184.0,653.054,0.974928,-0.222521,9,2016-02-24
10066,419,10,34.0,2129.0,666.087,0.974928,-0.222521,10,2016-02-24
10067,419,11,34.3,2044.0,665.72,0.974928,-0.222521,11,2016-02-24
10068,419,12,31.99,2012.0,647.865,0.974928,-0.222521,12,2016-02-24
10069,419,13,28.0,2031.0,623.933,0.974928,-0.222521,13,2016-02-24
10070,419,14,33.57,2036.0,585.912,0.974928,-0.222521,14,2016-02-24
10071,419,15,35.08,2109.0,537.832,0.974928,-0.222521,15,2016-02-24
10072,419,16,49.95,2271.0,485.837,0.974928,-0.222521,16,2016-02-24
10073,419,17,52.65,2323.0,435.466,0.974928,-0.222521,17,2016-02-24
10074,419,18,54.46,2553.0,395.036,0.974928,-0.222521,18,2016-02-24
10075,419,19,54.46,2688.0,356.967,0.974928,-0.222521,19,2016-02-24
10076,419,20,55.0,2674.0,323.973,0.974928,-0.222521,20,2016-02-24
10077,419,21,54.46,2506.0,305.05,0.974928,-0.222521,21,2016-02-24
10078,419,22,54.32,2333.0,286.854,0.974928,-0.222521,22,2016-02-24
10079,419,23,54.32,2072.0,271.499,0.974928,-0.222521,23,2016-02-24
10080,420,0,51.46,1618.0,220.932,0.433884,-0.900969,0,2016-02-25
10081,420,1,50.77,1504.0,199.541,0.433884,-0.900969,1,2016-02-25
10082,420,2,49.95,1437.0,175.547,0.433884,-0.900969,2,2016-02-25
10083,420,3,49.95,1411.0,156.883,0.433884,-0.900969,3,2016-02-25
10084,420,4,49.95,1416.0,165.063,0.433884,-0.900969,4,2016-02-25
10085,420,5,49.95,1440.0,185.043,0.433884,-0.900969,5,2016-02-25
10086,420,6,49.95,1617.0,198.536,0.433884,-0.900969,6,2016-02-25
10087,420,7,50.77,1916.0,207.239,0.433884,-0.900969,7,2016-02-25
10088,420,8,50.77,2131.0,246.639,0.433884,-0.900969,8,2016-02-25
10089,420,9,49.95,2295.0,321.526,0.433884,-0.900969,9,2016-02-25
10090,420,10,35.44,2242.0,394.398,0.433884,-0.900969,10,2016-02-25
10091,420,11,34.0,2182.0,486.597,0.433884,-0.900969,11,2016-02-25
10092,420,12,29.25,2107.0,581.202,0.433884,-0.900969,12,2016-02-25
10093,420,13,28.75,2106.0,638.79,0.433884,-0.900969,13,2016-02-25
10094,420,14,29.02,2170.0,640.147,0.433884,-0.900969,14,2016-02-25
10095,420,15,33.79,2135.0,617.241,0.433884,-0.900969,15,2016-02-25
10096,420,16,36.72,2143.0,570.79,0.433884,-0.900969,16,2016-02-25
10097,420,17,49.95,2183.0,509.039,0.433884,-0.900969,17,2016-02-25
10098,420,18,54.32,2509.0,469.223,0.433884,-0.900969,18,2016-02-25
10099,420,19,54.46,2665.0,438.758,0.433884,-0.900969,19,2016-02-25
10100,420,20,54.46,2625.0,400.512,0.433884,-0.900969,20,2016-02-25
10101,420,21,54.32,2444.0,377.041,0.433884,-0.900969,21,2016-02-25
10102,420,22,52.65,2190.0,404.629,0.433884,-0.900969,22,2016-02-25
10103,420,23,49.95,1956.0,463.763,0.433884,-0.900969,23,2016-02-25
10104,421,0,39.99,1766.0,439.852,-0.433884,-0.900969,0,2016-02-26
10105,421,1,28.2,1638.0,500.428,-0.433884,-0.900969,1,2016-02-26
10106,421,2,26.25,1550.0,540.219,-0.433884,-0.900969,2,2016-02-26
10107,421,3,26.15,1517.0,556.199,-0.433884,-0.900969,3,2016-02-26
10108,421,4,26.25,1516.0,540.016,-0.433884,-0.900969,4,2016-02-26
10109,421,5,30.5,1612.0,491.981,-0.433884,-0.900969,5,2016-02-26
10110,421,6,35.02,1793.0,442.92,-0.433884,-0.900969,6,2016-02-26
10111,421,7,49.95,2102.0,401.42,-0.433884,-0.900969,7,2016-02-26
10112,421,8,49.95,2317.0,374.313,-0.433884,-0.900969,8,2016-02-26
10113,421,9,45.99,2306.0,363.077,-0.433884,-0.900969,9,2016-02-26
10114,421,10,49.95,2164.0,372.553,-0.433884,-0.900969,10,2016-02-26
10115,421,11,49.95,2041.0,380.983,-0.433884,-0.900969,11,2016-02-26
10116,421,12,34.0,2030.0,378.994,-0.433884,-0.900969,12,2016-02-26
10117,421,13,33.24,1922.0,367.354,-0.433884,-0.900969,13,2016-02-26
10118,421,14,35.0,2009.0,345.975,-0.433884,-0.900969,14,2016-02-26
10119,421,15,49.95,2067.0,324.348,-0.433884,-0.900969,15,2016-02-26
10120,421,16,50.77,2052.0,285.806,-0.433884,-0.900969,16,2016-02-26
10121,421,17,54.32,2187.0,232.031,-0.433884,-0.900969,17,2016-02-26
10122,421,18,54.46,2427.0,172.245,-0.433884,-0.900969,18,2016-02-26
10123,421,19,55.0,2594.0,128.545,-0.433884,-0.900969,19,2016-02-26
10124,421,20,93.27,2628.0,100.866,-0.433884,-0.900969,20,2016-02-26
10125,421,21,54.46,2473.0,93.25,-0.433884,-0.900969,21,2016-02-26
10126,421,22,54.46,2282.0,84.58,-0.433884,-0.900969,22,2016-02-26
10127,421,23,52.65,2057.0,76.691,-0.433884,-0.900969,23,2016-02-26
10128,422,0,54.32,1706.0,105.523,-0.974928,-0.222521,0,2016-02-27
10129,422,1,54.32,1550.0,175.736,-0.974928,-0.222521,1,2016-02-27
10130,422,2,49.95,1480.0,250.707,-0.974928,-0.222521,2,2016-02-27
10131,422,3,49.95,1447.0,299.005,-0.974928,-0.222521,3,2016-02-27
10132,422,4,49.95,1447.0,360.052,-0.974928,-0.222521,4,2016-02-27
10133,422,5,49.95,1492.0,421.309,-0.974928,-0.222521,5,2016-02-27
10134,422,6,49.95,1592.0,483.08,-0.974928,-0.222521,6,2016-02-27
10135,422,7,49.95,1787.0,531.065,-0.974928,-0.222521,7,2016-02-27
10136,422,8,49.95,2049.0,583.946,-0.974928,-0.222521,8,2016-02-27
10137,422,9,52.65,2144.0,649.015,-0.974928,-0.222521,9,2016-02-27
10138,422,10,49.95,2114.0,742.998,-0.974928,-0.222521,10,2016-02-27
10139,422,11,33.0,2084.0,833.285,-0.974928,-0.222521,11,2016-02-27
10140,422,12,30.72,2002.0,906.095,-0.974928,-0.222521,12,2016-02-27
10141,422,13,23.33,1980.0,945.957,-0.974928,-0.222521,13,2016-02-27
10142,422,14,23.33,1967.0,949.708,-0.974928,-0.222521,14,2016-02-27
10143,422,15,29.65,1982.0,949.95,-0.974928,-0.222521,15,2016-02-27
10144,422,16,33.0,2045.0,957.421,-0.974928,-0.222521,16,2016-02-27
10145,422,17,48.57,2170.0,970.797,-0.974928,-0.222521,17,2016-02-27
10146,422,18,52.65,2420.0,986.121,-0.974928,-0.222521,18,2016-02-27
10147,422,19,52.99,2543.0,1011.826,-0.974928,-0.222521,19,2016-02-27
10148,422,20,49.95,2495.0,1039.437,-0.974928,-0.222521,20,2016-02-27
10149,422,21,48.57,2298.0,1063.487,-0.974928,-0.222521,21,2016-02-27
10150,422,22,46.99,2132.0,1093.858,-0.974928,-0.222521,22,2016-02-27
10151,422,23,28.16,1945.0,1119.489,-0.974928,-0.222521,23,2016-02-27
10152,423,0,24.17,1780.0,1116.543,-0.781831,0.62349,0,2016-02-28
10153,423,1,21.9,1626.0,1125.013,-0.781831,0.62349,1,2016-02-28
10154,423,2,19.15,1516.0,1128.174,-0.781831,0.62349,2,2016-02-28
10155,423,3,17.73,1460.0,1130.175,-0.781831,0.62349,3,2016-02-28
10156,423,4,17.30819,1440.0,1132.553,-0.781831,0.62349,4,2016-02-28
10157,423,5,15.0,1459.0,1118.854,-0.781831,0.62349,5,2016-02-28
10158,423,6,20.0,1500.0,1111.762,-0.781831,0.62349,6,2016-02-28
10159,423,7,20.27,1587.0,1101.363,-0.781831,0.62349,7,2016-02-28
10160,423,8,22.94,1814.0,1093.865,-0.781831,0.62349,8,2016-02-28
10161,423,9,22.94,1913.0,1081.312,-0.781831,0.62349,9,2016-02-28
10162,423,10,21.41,1927.0,1060.336,-0.781831,0.62349,10,2016-02-28
10163,423,11,20.0,1888.0,1058.317,-0.781831,0.62349,11,2016-02-28
10164,423,12,22.94,1884.0,1048.148,-0.781831,0.62349,12,2016-02-28
10165,423,13,20.0,1736.0,1038.077,-0.781831,0.62349,13,2016-02-28
10166,423,14,20.0,1690.0,984.854,-0.781831,0.62349,14,2016-02-28
10167,423,15,22.71,1747.0,847.022,-0.781831,0.62349,15,2016-02-28
10168,423,16,29.33,1732.0,755.706,-0.781831,0.62349,16,2016-02-28
10169,423,17,37.74,1811.0,721.743,-0.781831,0.62349,17,2016-02-28
10170,423,18,49.95,2104.0,689.286,-0.781831,0.62349,18,2016-02-28
10171,423,19,49.95,2262.0,636.105,-0.781831,0.62349,19,2016-02-28
10172,423,20,49.95,2306.0,583.918,-0.781831,0.62349,20,2016-02-28
10173,423,21,49.95,2237.0,538.115,-0.781831,0.62349,21,2016-02-28
10174,423,22,48.57,2054.0,505.122,-0.781831,0.62349,22,2016-02-28
10175,423,23,25.0,1819.0,473.805,-0.781831,0.62349,23,2016-02-28
10176,424,0,25.06,1576.0,577.581,0.0,1.0,0,2016-02-29
10177,424,1,22.53,1437.0,508.929,0.0,1.0,1,2016-02-29
10178,424,2,21.02,1361.0,469.724,0.0,1.0,2,2016-02-29
