IDX__global,IDX__step,IDX__sub_step,TARG__MGP_CNOR,FUTU__D_CNOR,FUTU__WIND_CNOR,CONST__wd_sin,CONST__wd_cos,Hour,Date
12814,533,22,37.86,3658.0,6.187,-0.433884,-0.900969,22,2016-06-17
12815,533,23,33.09,3339.0,5.696,-0.433884,-0.900969,23,2016-06-17
12816,534,0,47.42896,3102.0,2.025,-0.974928,-0.222521,0,2016-06-18
12817,534,1,50.21,2881.0,1.602,-0.974928,-0.222521,1,2016-06-18
12818,534,2,46.0,2799.0,2.401,-0.974928,-0.222521,2,2016-06-18
12819,534,3,47.0,2722.0,2.557,-0.974928,-0.222521,3,2016-06-18
12820,534,4,37.36,2691.0,2.803,-0.974928,-0.222521,4,2016-06-18
12821,534,5,37.36,2546.0,2.746,-0.974928,-0.222521,5,2016-06-18
12822,534,6,38.11,2599.0,2.744,-0.974928,-0.222521,6,2016-06-18
12823,534,7,35.7,2844.0,2.045,-0.974928,-0.222521,7,2016-06-18
12824,534,8,30.66,3289.0,1.7,-0.974928,-0.222521,8,2016-06-18
12825,534,9,34.13,3304.0,1.471,-0.974928,-0.222521,9,2016-06-18
12826,534,10,30.18,3342.0,1.495,-0.974928,-0.222521,10,2016-06-18
12827,534,11,24.88,3325.0,1.747,-0.974928,-0.222521,11,2016-06-18
12828,534,12,23.88,3380.0,2.972,-0.974928,-0.222521,12,2016-06-18
12829,534,13,19.70447,3259.0,3.829,-0.974928,-0.222521,13,2016-06-18
12830,534,14,19.6708,3080.0,4.624,-0.974928,-0.222521,14,2016-06-18
12831,534,15,20.0,3164.0,5.294,-0.974928,-0.222521,15,2016-06-18
12832,534,16,26.39,3265.0,6.084,-0.974928,-0.222521,16,2016-06-18
12833,534,17,32.04,3308.0,5.427,-0.974928,-0.222521,17,2016-06-18
12834,534,18,40.11,3249.0,4.737,-0.974928,-0.222521,18,2016-06-18
12835,534,19,63.79,3411.0,4.423,-0.974928,-0.222521,19,2016-06-18
12836,534,20,64.7,3399.0,4.168,-0.974928,-0.222521,20,2016-06-18
12837,534,21,63.99,3347.0,3.754,-0.974928,-0.222521,21,2016-06-18
12838,534,22,51.88007,3299.0,3.962,-0.974928,-0.222521,22,2016-06-18
12839,534,23,47.0,3105.0,4.282,-0.974928,-0.222521,23,2016-06-18
12840,535,0,35.36,2862.0,5.103,-0.781831,0.62349,0,2016-06-19
12841,535,1,39.3,2676.0,5.675,-0.781831,0.62349,1,2016-06-19
12842,535,2,35.36,2616.0,6.803,-0.781831,0.62349,2,2016-06-19
12843,535,3,35.11,2504.0,7.945,-0.781831,0.62349,3,2016-06-19
12844,535,4,35.36,2419.0,7.847,-0.781831,0.62349,4,2016-06-19
12845,535,5,35.11,2281.0,6.635,-0.781831,0.62349,5,2016-06-19
12846,535,6,30.15,2249.0,5.573,-0.781831,0.62349,6,2016-06-19
12847,535,7,28.38,2373.0,3.814,-0.781831,0.62349,7,2016-06-19
12848,535,8,18.65,2497.0,4.012,-0.781831,0.62349,8,2016-06-19
12849,535,9,25.99,2723.0,4.06,-0.781831,0.62349,9,2016-06-19
12850,535,10,28.14,2873.0,4.487,-0.781831,0.62349,10,2016-06-19
12851,535,11,26.5,2890.0,4.882,-0.781831,0.62349,11,2016-06-19
12852,535,12,28.14,2899.0,5.311,-0.781831,0.62349,12,2016-06-19
12853,535,13,25.99,2763.0,5.699,-0.781831,0.62349,13,2016-06-19
12854,535,14,25.46,2856.0,6.751,-0.781831,0.62349,14,2016-06-19
12855,535,15,25.02,2959.0,8.334,-0.781831,0.62349,15,2016-06-19
12856,535,16,28.0,2904.0,9.553,-0.781831,0.62349,16,2016-06-19
12857,535,17,30.33,2902.0,9.445,-0.781831,0.62349,17,2016-06-19
12858,535,18,35.36,2908.0,8.271,-0.781831,0.62349,18,2016-06-19
12859,535,19,43.0,3127.0,7.629,-0.781831,0.62349,19,2016-06-19
12860,535,20,56.0,3113.0,6.964,-0.781831,0.62349,20,2016-06-19
12861,535,21,69.95,3203.0,6.238,-0.781831,0.62349,21,2016-06-19
12862,535,22,52.64011,3115.0,6.094,-0.781831,0.62349,22,2016-06-19
12863,535,23,52.0,2793.0,5.787,-0.781831,0.62349,23,2016-06-19
12864,536,0,38.7,2890.0,8.961,0.0,1.0,0,2016-06-20
12865,536,1,38.11,2643.0,10.697,0.0,1.0,1,2016-06-20
12866,536,2,35.82,2589.0,10.892,0.0,1.0,2,2016-06-20
12867,536,3,37.11,2572.0,10.289,0.0,1.0,3,2016-06-20
12868,536,4,35.36,2604.0,10.094,0.0,1.0,4,2016-06-20
12869,536,5,35.36,2671.0,9.295,0.0,1.0,5,2016-06-20
12870,536,6,33.11,2965.0,7.814,0.0,1.0,6,2016-06-20
12871,536,7,35.36,3538.0,7.322,0.0,1.0,7,2016-06-20
12872,536,8,40.1,3928.0,7.449,0.0,1.0,8,2016-06-20
12873,536,9,43.31,4178.0,7.744,0.0,1.0,9,2016-06-20
12874,536,10,39.95,4394.0,8.15,0.0,1.0,10,2016-06-20
12875,536,11,35.88,4459.0,8.092,0.0,1.0,11,2016-06-20
12876,536,12,33.18,4427.0,9.225,0.0,1.0,12,2016-06-20
12877,536,13,33.51,4147.0,10.189,0.0,1.0,13,2016-06-20
12878,536,14,35.0,4263.0,10.964,0.0,1.0,14,2016-06-20
12879,536,15,38.44,4398.0,10.357,0.0,1.0,15,2016-06-20
12880,536,16,35.0,4381.0,9.394,0.0,1.0,16,2016-06-20
12881,536,17,38.0,4368.0,7.654,0.0,1.0,17,2016-06-20
12882,536,18,40.0,4260.0,5.177,0.0,1.0,18,2016-06-20
12883,536,19,41.11,4231.0,4.054,0.0,1.0,19,2016-06-20
12884,536,20,40.0,4072.0,3.116,0.0,1.0,20,2016-06-20
12885,536,21,39.11,4059.0,2.608,0.0,1.0,21,2016-06-20
12886,536,22,37.93,3771.0,2.254,0.0,1.0,22,2016-06-20
12887,536,23,33.80005,3442.0,2.069,0.0,1.0,23,2016-06-20
12888,537,0,37.01,3220.0,1.417,0.781831,0.62349,0,2016-06-21
12889,537,1,37.19,2968.0,1.629,0.781831,0.62349,1,2016-06-21
12890,537,2,33.76,2858.0,1.574,0.781831,0.62349,2,2016-06-21
12891,537,3,33.67331,2818.0,1.445,0.781831,0.62349,3,2016-06-21
12892,537,4,33.48,2849.0,1.483,0.781831,0.62349,4,2016-06-21
12893,537,5,33.48,2769.0,1.338,0.781831,0.62349,5,2016-06-21
12894,537,6,33.57,3006.0,0.966,0.781831,0.62349,6,2016-06-21
12895,537,7,38.7342,3572.0,0.686,0.781831,0.62349,7,2016-06-21
12896,537,8,42.7,4093.0,0.541,0.781831,0.62349,8,2016-06-21
12897,537,9,42.95251,4331.0,0.692,0.781831,0.62349,9,2016-06-21
12898,537,10,41.79332,4581.0,0.98,0.781831,0.62349,10,2016-06-21
12899,537,11,43.73401,4615.0,2.502,0.781831,0.62349,11,2016-06-21
12900,537,12,39.59034,4469.0,3.885,0.781831,0.62349,12,2016-06-21
12901,537,13,37.63619,4370.0,5.099,0.781831,0.62349,13,2016-06-21
12902,537,14,37.95,4958.0,5.884,0.781831,0.62349,14,2016-06-21
12903,537,15,38.2,5207.0,5.913,0.781831,0.62349,15,2016-06-21
12904,537,16,35.39,5159.0,6.269,0.781831,0.62349,16,2016-06-21
12905,537,17,38.1,4837.0,6.883,0.781831,0.62349,17,2016-06-21
12906,537,18,39.9,4533.0,6.409,0.781831,0.62349,18,2016-06-21
12907,537,19,41.0,4279.0,4.829,0.781831,0.62349,19,2016-06-21
12908,537,20,41.0,4035.0,5.025,0.781831,0.62349,20,2016-06-21
12909,537,21,40.0,3969.0,7.333,0.781831,0.62349,21,2016-06-21
12910,537,22,38.11,3706.0,7.182,0.781831,0.62349,22,2016-06-21
12911,537,23,33.72,3504.0,7.205,0.781831,0.62349,23,2016-06-21
12912,538,0,40.11,3166.0,8.368,0.974928,-0.222521,0,2016-06-22
12913,538,1,38.36,2856.0,9.084,0.974928,-0.222521,1,2016-06-22
12914,538,2,37.11,2683.0,9.277,0.974928,-0.222521,2,2016-06-22
12915,538,3,37.11,2693.0,9.188,0.974928,-0.222521,3,2016-06-22
12916,538,4,35.36,2684.0,9.415,0.974928,-0.222521,4,2016-06-22
12917,538,5,35.0,2671.0,9.045,0.974928,-0.222521,5,2016-06-22
12918,538,6,38.11,2904.0,8.256,0.974928,-0.222521,6,2016-06-22
12919,538,7,40.0,3408.0,7.822,0.974928,-0.222521,7,2016-06-22
12920,538,8,42.0,4168.0,7.462,0.974928,-0.222521,8,2016-06-22
12921,538,9,41.36,4410.0,7.038,0.974928,-0.222521,9,2016-06-22
12922,538,10,40.11,4718.0,6.794,0.974928,-0.222521,10,2016-06-22
12923,538,11,41.11,4716.0,6.205,0.974928,-0.222521,11,2016-06-22
12924,538,12,37.99,4256.0,5.432,0.974928,-0.222521,12,2016-06-22
12925,538,13,36.89,4145.0,4.92,0.974928,-0.222521,13,2016-06-22
12926,538,14,40.99,3952.0,5.118,0.974928,-0.222521,14,2016-06-22
12927,538,15,41.26,3970.0,5.38,0.974928,-0.222521,15,2016-06-22
12928,538,16,42.99,4250.0,5.733,0.974928,-0.222521,16,2016-06-22
12929,538,17,42.0,3955.0,6.607,0.974928,-0.222521,17,2016-06-22
12930,538,18,43.49,3755.0,8.018,0.974928,-0.222521,18,2016-06-22
12931,538,19,44.69,3731.0,9.449,0.974928,-0.222521,19,2016-06-22
12932,538,20,46.0,3610.0,10.715,0.974928,-0.222521,20,2016-06-22
12933,538,21,48.0,3702.0,12.103,0.974928,-0.222521,21,2016-06-22
12934,538,22,42.11,3574.0,12.844,0.974928,-0.222521,22,2016-06-22
12935,538,23,38.0,3292.0,12.595,0.974928,-0.222521,23,2016-06-22
12936,539,0,40.0,2924.0,11.981,0.433884,-0.900969,0,2016-06-23
12937,539,1,38.11,2699.0,12.774,0.433884,-0.900969,1,2016-06-23
12938,539,2,35.07,2464.0,13.107,0.433884,-0.900969,2,2016-06-23
12939,539,3,35.0,2450.0,13.099,0.433884,-0.900969,3,2016-06-23
12940,539,4,34.43,2404.0,13.379,0.433884,-0.900969,4,2016-06-23
12941,539,5,33.0,2413.0,13.697,0.433884,-0.900969,5,2016-06-23
12942,539,6,33.0,2497.0,13.449,0.433884,-0.900969,6,2016-06-23
12943,539,7,37.51,3182.0,13.013,0.433884,-0.900969,7,2016-06-23
12944,539,8,39.89,3921.0,11.993,0.433884,-0.900969,8,2016-06-23
12945,539,9,38.92,4193.0,10.922,0.433884,-0.900969,9,2016-06-23
12946,539,10,34.95,4284.0,10.095,0.433884,-0.900969,10,2016-06-23
12947,539,11,35.0,4349.0,10.159,0.433884,-0.900969,11,2016-06-23
12948,539,12,33.98595,4168.0,10.915,0.433884,-0.900969,12,2016-06-23
12949,539,13,34.17968,4110.0,11.587,0.433884,-0.900969,13,2016-06-23
12950,539,14,35.4,3784.0,11.505,0.433884,-0.900969,14,2016-06-23
12951,539,15,37.37,3676.0,10.614,0.433884,-0.900969,15,2016-06-23
12952,539,16,39.92,3848.0,8.771,0.433884,-0.900969,16,2016-06-23
12953,539,17,40.71,3753.0,8.835,0.433884,-0.900969,17,2016-06-23
12954,539,18,41.0,3652.0,8.92,0.433884,-0.900969,18,2016-06-23
12955,539,19,42.5,3626.0,8.985,0.433884,-0.900969,19,2016-06-23
12956,539,20,42.99,3496.0,8.766,0.433884,-0.900969,20,2016-06-23
12957,539,21,49.95,3518.0,8.89,0.433884,-0.900969,21,2016-06-23
12958,539,22,42.81,3384.0,8.962,0.433884,-0.900969,22,2016-06-23
12959,539,23,38.38,3024.0,8.325,0.433884,-0.900969,23,2016-06-23
12960,540,0,40.11,3269.0,7.848,-0.433884,-0.900969,0,2016-06-24
12961,540,1,38.11,3119.0,7.42,-0.433884,-0.900969,1,2016-06-24
12962,540,2,34.15,2976.0,7.148,-0.433884,-0.900969,2,2016-06-24
12963,540,3,31.49,2895.0,6.899,-0.433884,-0.900969,3,2016-06-24
12964,540,4,31.49,2887.0,6.827,-0.433884,-0.900969,4,2016-06-24
12965,540,5,29.31,2787.0,6.837,-0.433884,-0.900969,5,2016-06-24
12966,540,6,34.0,3066.0,6.591,-0.433884,-0.900969,6,2016-06-24
12967,540,7,41.27,3657.0,6.508,-0.433884,-0.900969,7,2016-06-24
12968,540,8,48.6,4223.0,6.41,-0.433884,-0.900969,8,2016-06-24
12969,540,9,49.2,4491.0,6.131,-0.433884,-0.900969,9,2016-06-24
12970,540,10,48.23,4524.0,6.094,-0.433884,-0.900969,10,2016-06-24
12971,540,11,47.55,4585.0,5.905,-0.433884,-0.900969,11,2016-06-24
12972,540,12,44.99,4342.0,6.115,-0.433884,-0.900969,12,2016-06-24
12973,540,13,44.72386,4173.0,6.14,-0.433884,-0.900969,13,2016-06-24
12974,540,14,51.7,4203.0,5.603,-0.433884,-0.900969,14,2016-06-24
12975,540,15,54.34102,4358.0,5.161,-0.433884,-0.900969,15,2016-06-24
12976,540,16,55.3,4376.0,4.612,-0.433884,-0.900969,16,2016-06-24
12977,540,17,52.66,4340.0,3.841,-0.433884,-0.900969,17,2016-06-24
12978,540,18,58.7,4138.0,3.834,-0.433884,-0.900969,18,2016-06-24
12979,540,19,59.62,3980.0,3.905,-0.433884,-0.900969,19,2016-06-24
12980,540,20,59.0,3748.0,3.633,-0.433884,-0.900969,20,2016-06-24
12981,540,21,59.7,3751.0,5.146,-0.433884,-0.900969,21,2016-06-24
12982,540,22,50.1,3575.0,3.947,-0.433884,-0.900969,22,2016-06-24
12983,540,23,41.0,3355.0,2.754,-0.433884,-0.900969,23,2016-06-24
12984,541,0,39.0,2940.0,2.848,-0.974928,-0.222521,0,2016-06-25
12985,541,1,35.73,2710.0,2.574,-0.974928,-0.222521,1,2016-06-25
12986,541,2,33.0,2632.0,2.309,-0.974928,-0.222521,2,2016-06-25
12987,541,3,31.53633,2535.0,2.088,-0.974928,-0.222521,3,2016-06-25
12988,541,4,29.99,2435.0,1.83,-0.974928,-0.222521,4,2016-06-25
12989,541,5,27.95,2397.0,1.549,-0.974928,-0.222521,5,2016-06-25
12990,541,6,27.95,2355.0,1.27,-0.974928,-0.222521,6,2016-06-25
12991,541,7,30.95,2651.0,1.106,-0.974928,-0.222521,7,2016-06-25
12992,541,8,33.94,2937.0,1.093,-0.974928,-0.222521,8,2016-06-25
12993,541,9,33.94,3296.0,1.354,-0.974928,-0.222521,9,2016-06-25
12994,541,10,33.01,3391.0,1.655,-0.974928,-0.222521,10,2016-06-25
12995,541,11,30.99,3352.0,2.828,-0.974928,-0.222521,11,2016-06-25
12996,541,12,30.05673,3357.0,3.687,-0.974928,-0.222521,12,2016-06-25
12997,541,13,26.70884,3412.0,4.284,-0.974928,-0.222521,13,2016-06-25
12998,541,14,25.01,3399.0,4.662,-0.974928,-0.222521,14,2016-06-25
12999,541,15,25.26,3260.0,2.917,-0.974928,-0.222521,15,2016-06-25
13000,541,16,27.95,3302.0,3.013,-0.974928,-0.222521,16,2016-06-25
13001,541,17,29.88,3228.0,4.972,-0.974928,-0.222521,17,2016-06-25
13002,541,18,37.0,3176.0,4.971,-0.974928,-0.222521,18,2016-06-25
13003,541,19,40.27,3162.0,4.87,-0.974928,-0.222521,19,2016-06-25
13004,541,20,40.47,3035.0,4.371,-0.974928,-0.222521,20,2016-06-25
13005,541,21,40.0,3100.0,3.229,-0.974928,-0.222521,21,2016-06-25
13006,541,22,37.47,3022.0,2.158,-0.974928,-0.222521,22,2016-06-25
13007,541,23,33.01,2842.0,2.126,-0.974928,-0.222521,23,2016-06-25
13008,542,0,50.72,2576.0,2.99,-0.781831,0.62349,0,2016-06-26
13009,542,1,50.0,2431.0,3.538,-0.781831,0.62349,1,2016-06-26
13010,542,2,39.0,2323.0,4.212,-0.781831,0.62349,2,2016-06-26
13011,542,3,37.3,2341.0,4.333,-0.781831,0.62349,3,2016-06-26
13012,542,4,37.05,2287.0,4.166,-0.781831,0.62349,4,2016-06-26
13013,542,5,36.66,2269.0,2.869,-0.781831,0.62349,5,2016-06-26
13014,542,6,28.49,2232.0,2.58,-0.781831,0.62349,6,2016-06-26
13015,542,7,28.49,2308.0,2.307,-0.781831,0.62349,7,2016-06-26
13016,542,8,18.02,2511.0,1.85,-0.781831,0.62349,8,2016-06-26
13017,542,9,24.89,2815.0,1.874,-0.781831,0.62349,9,2016-06-26
13018,542,10,28.49,2994.0,2.641,-0.781831,0.62349,10,2016-06-26
13019,542,11,27.95,2932.0,3.421,-0.781831,0.62349,11,2016-06-26
13020,542,12,27.95,2991.0,5.26,-0.781831,0.62349,12,2016-06-26
13021,542,13,25.0,3226.0,7.076,-0.781831,0.62349,13,2016-06-26
13022,542,14,20.54,3475.0,7.746,-0.781831,0.62349,14,2016-06-26
13023,542,15,23.5,3578.0,7.687,-0.781831,0.62349,15,2016-06-26
13024,542,16,27.95,3423.0,7.355,-0.781831,0.62349,16,2016-06-26
13025,542,17,28.49,3067.0,6.91,-0.781831,0.62349,17,2016-06-26
13026,542,18,34.02,2810.0,6.332,-0.781831,0.62349,18,2016-06-26
13027,542,19,40.99,2951.0,6.092,-0.781831,0.62349,19,2016-06-26
13028,542,20,48.0,2836.0,6.124,-0.781831,0.62349,20,2016-06-26
13029,542,21,68.01,2830.0,5.54,-0.781831,0.62349,21,2016-06-26
13030,542,22,51.0,2978.0,6.301,-0.781831,0.62349,22,2016-06-26
13031,542,23,42.11,2774.0,8.141,-0.781831,0.62349,23,2016-06-26
13032,543,0,38.0,2681.0,9.263,0.0,1.0,0,2016-06-27
13033,543,1,32.17,2515.0,10.079,0.0,1.0,1,2016-06-27
13034,543,2,29.95,2405.0,10.68,0.0,1.0,2,2016-06-27
13035,543,3,29.21,2320.0,10.785,0.0,1.0,3,2016-06-27
13036,543,4,27.92,2356.0,10.651,0.0,1.0,4,2016-06-27
13037,543,5,28.18,2424.0,10.285,0.0,1.0,5,2016-06-27
13038,543,6,33.0,2777.0,9.58,0.0,1.0,6,2016-06-27
13039,543,7,41.0,3402.0,8.918,0.0,1.0,7,2016-06-27
13040,543,8,44.99,4061.0,10.048,0.0,1.0,8,2016-06-27
13041,543,9,45.0,4341.0,12.176,0.0,1.0,9,2016-06-27
13042,543,10,43.0,4387.0,14.82,0.0,1.0,10,2016-06-27
13043,543,11,42.7,4523.0,16.77,0.0,1.0,11,2016-06-27
13044,543,12,38.56,4432.0,18.98,0.0,1.0,12,2016-06-27
13045,543,13,40.1,4298.0,20.392,0.0,1.0,13,2016-06-27
13046,543,14,35.0,4768.0,20.84,0.0,1.0,14,2016-06-27
13047,543,15,40.1,4888.0,21.063,0.0,1.0,15,2016-06-27
13048,543,16,49.4,4962.0,20.847,0.0,1.0,16,2016-06-27
13049,543,17,43.0,4765.0,19.124,0.0,1.0,17,2016-06-27
13050,543,18,44.14,4502.0,15.818,0.0,1.0,18,2016-06-27
13051,543,19,46.9,4325.0,13.561,0.0,1.0,19,2016-06-27
13052,543,20,54.9,4092.0,11.34,0.0,1.0,20,2016-06-27
13053,543,21,55.1,4109.0,9.037,0.0,1.0,21,2016-06-27
13054,543,22,50.5,4032.0,9.499,0.0,1.0,22,2016-06-27
13055,543,23,39.63,3584.0,9.464,0.0,1.0,23,2016-06-27
13056,544,0,36.0,3230.0,7.594,0.781831,0.62349,0,2016-06-28
13057,544,1,35.99,2953.0,7.03,0.781831,0.62349,1,2016-06-28
13058,544,2,30.99,2834.0,7.06,0.781831,0.62349,2,2016-06-28
13059,544,3,28.42,2694.0,7.36,0.781831,0.62349,3,2016-06-28
13060,544,4,30.23,2626.0,8.424,0.781831,0.62349,4,2016-06-28
13061,544,5,29.9,2693.0,8.603,0.781831,0.62349,5,2016-06-28
13062,544,6,34.05,2909.0,8.707,0.781831,0.62349,6,2016-06-28
13063,544,7,40.08034,3544.0,9.552,0.781831,0.62349,7,2016-06-28
13064,544,8,41.90595,4155.0,10.786,0.781831,0.62349,8,2016-06-28
13065,544,9,41.97582,4471.0,12.729,0.781831,0.62349,9,2016-06-28
13066,544,10,38.94242,4541.0,14.034,0.781831,0.62349,10,2016-06-28
13067,544,11,35.71,4552.0,14.326,0.781831,0.62349,11,2016-06-28
13068,544,12,33.71,4495.0,14.051,0.781831,0.62349,12,2016-06-28
13069,544,13,29.7,4274.0,13.305,0.781831,0.62349,13,2016-06-28
13070,544,14,30.99,4188.0,12.815,0.781831,0.62349,14,2016-06-28
13071,544,15,41.67,4381.0,12.568,0.781831,0.62349,15,2016-06-28
13072,544,16,41.62,4443.0,12.121,0.781831,0.62349,16,2016-06-28
13073,544,17,40.76,4177.0,11.127,0.781831,0.62349,17,2016-06-28
13074,544,18,42.5,3850.0,9.875,0.781831,0.62349,18,2016-06-28
13075,544,19,41.73707,3879.0,8.476,0.781831,0.62349,19,2016-06-28
13076,544,20,45.0,3763.0,7.205,0.781831,0.62349,20,2016-06-28
13077,544,21,42.5,3690.0,6.462,0.781831,0.62349,21,2016-06-28
13078,544,22,42.5,3525.0,6.03,0.781831,0.62349,22,2016-06-28
13079,544,23,38.12,3375.0,5.62,0.781831,0.62349,23,2016-06-28
13080,545,0,40.05,2613.0,5.331,0.974928,-0.222521,0,2016-06-29
13081,545,1,37.66,2442.0,5.344,0.974928,-0.222521,1,2016-06-29
13082,545,2,34.27,2333.0,5.053,0.974928,-0.222521,2,2016-06-29
13083,545,3,34.27,2263.0,4.587,0.974928,-0.222521,3,2016-06-29
13084,545,4,34.13,2209.0,4.084,0.974928,-0.222521,4,2016-06-29
13085,545,5,34.11,2221.0,3.006,0.974928,-0.222521,5,2016-06-29
13086,545,6,37.66,2647.0,2.512,0.974928,-0.222521,6,2016-06-29
13087,545,7,38.66,3396.0,2.128,0.974928,-0.222521,7,2016-06-29
13088,545,8,42.0,4130.0,1.857,0.974928,-0.222521,8,2016-06-29
13089,545,9,41.2,4467.0,2.191,0.974928,-0.222521,9,2016-06-29
13090,545,10,40.05,4460.0,2.521,0.974928,-0.222521,10,2016-06-29
13091,545,11,39.47,4409.0,2.686,0.974928,-0.222521,11,2016-06-29
13092,545,12,34.99,4473.0,3.09,0.974928,-0.222521,12,2016-06-29
13093,545,13,34.23,4452.0,3.586,0.974928,-0.222521,13,2016-06-29
13094,545,14,36.0,4145.0,4.368,0.974928,-0.222521,14,2016-06-29
13095,545,15,39.05,4097.0,5.264,0.974928,-0.222521,15,2016-06-29
13096,545,16,40.26097,3954.0,5.642,0.974928,-0.222521,16,2016-06-29
13097,545,17,40.64,3865.0,5.052,0.974928,-0.222521,17,2016-06-29
13098,545,18,40.3,3630.0,3.841,0.974928,-0.222521,18,2016-06-29
13099,545,19,41.3,3636.0,2.871,0.974928,-0.222521,19,2016-06-29
13100,545,20,41.3,3531.0,2.334,0.974928,-0.222521,20,2016-06-29
13101,545,21,42.0,3224.0,2.024,0.974928,-0.222521,21,2016-06-29
13102,545,22,42.0,2942.0,2.096,0.974928,-0.222521,22,2016-06-29
13103,545,23,40.0,2667.0,1.786,0.974928,-0.222521,23,2016-06-29
13104,546,0,40.35,2791.0,2.266,0.433884,-0.900969,0,2016-06-30
13105,546,1,38.3,2626.0,2.523,0.433884,-0.900969,1,2016-06-30
13106,546,2,36.66,2458.0,1.902,0.433884,-0.900969,2,2016-06-30
13107,546,3,36.47,2350.0,1.374,0.433884,-0.900969,3,2016-06-30
13108,546,4,36.22,2299.0,1.368,0.433884,-0.900969,4,2016-06-30
13109,546,5,36.22,2382.0,2.178,0.433884,-0.900969,5,2016-06-30
13110,546,6,38.3,2675.0,2.393,0.433884,-0.900969,6,2016-06-30
13111,546,7,42.91517,3391.0,2.359,0.433884,-0.900969,7,2016-06-30
13112,546,8,49.8,3995.0,2.456,0.433884,-0.900969,8,2016-06-30
13113,546,9,50.0,4432.0,1.932,0.433884,-0.900969,9,2016-06-30
13114,546,10,47.5,4560.0,2.027,0.433884,-0.900969,10,2016-06-30
13115,546,11,45.9,4754.0,3.699,0.433884,-0.900969,11,2016-06-30
13116,546,12,40.0,4413.0,4.812,0.433884,-0.900969,12,2016-06-30
13117,546,13,40.0,4206.0,6.083,0.433884,-0.900969,13,2016-06-30
13118,546,14,46.9,4440.0,6.722,0.433884,-0.900969,14,2016-06-30
13119,546,15,52.0,4400.0,6.682,0.433884,-0.900969,15,2016-06-30
13120,546,16,58.3,4403.0,5.665,0.433884,-0.900969,16,2016-06-30
13121,546,17,58.6,4422.0,4.73,0.433884,-0.900969,17,2016-06-30
13122,546,18,56.6,4242.0,3.66,0.433884,-0.900969,18,2016-06-30
13123,546,19,56.46,4060.0,2.844,0.433884,-0.900969,19,2016-06-30
13124,546,20,63.9,3854.0,2.728,0.433884,-0.900969,20,2016-06-30
13125,546,21,61.4,3721.0,2.921,0.433884,-0.900969,21,2016-06-30
13126,546,22,58.3,3525.0,3.185,0.433884,-0.900969,22,2016-06-30
13127,546,23,48.1,3202.0,3.373,0.433884,-0.900969,23,2016-06-30
13128,547,0,40.3,3199.0,2.064,-0.433884,-0.900969,0,2016-07-01
13129,547,1,38.05,3042.0,1.755,-0.433884,-0.900969,1,2016-07-01
13130,547,2,36.66,2875.0,0.898,-0.433884,-0.900969,2,2016-07-01
13131,547,3,36.66,2764.0,0.741,-0.433884,-0.900969,3,2016-07-01
13132,547,4,35.39876,2765.0,0.513,-0.433884,-0.900969,4,2016-07-01
13133,547,5,35.39764,2741.0,0.364,-0.433884,-0.900969,5,2016-07-01
13134,547,6,38.0,2978.0,0.343,-0.433884,-0.900969,6,2016-07-01
13135,547,7,42.0,3421.0,0.334,-0.433884,-0.900969,7,2016-07-01
13136,547,8,44.0,4041.0,0.241,-0.433884,-0.900969,8,2016-07-01
13137,547,9,44.99,4360.0,0.264,-0.433884,-0.900969,9,2016-07-01
13138,547,10,42.5,4480.0,0.459,-0.433884,-0.900969,10,2016-07-01
13139,547,11,42.2,4673.0,1.577,-0.433884,-0.900969,11,2016-07-01
13140,547,12,38.3,4481.0,2.283,-0.433884,-0.900969,12,2016-07-01
13141,547,13,38.2,4417.0,3.172,-0.433884,-0.900969,13,2016-07-01
13142,547,14,40.0,4306.0,3.609,-0.433884,-0.900969,14,2016-07-01
13143,547,15,41.55,4444.0,3.737,-0.433884,-0.900969,15,2016-07-01
13144,547,16,42.99,4335.0,3.336,-0.433884,-0.900969,16,2016-07-01
13145,547,17,42.79,4263.0,2.96,-0.433884,-0.900969,17,2016-07-01
13146,547,18,43.0,4207.0,2.625,-0.433884,-0.900969,18,2016-07-01
13147,547,19,45.0,4214.0,2.404,-0.433884,-0.900969,19,2016-07-01
13148,547,20,46.01,4063.0,1.531,-0.433884,-0.900969,20,2016-07-01
13149,547,21,47.99,4080.0,1.465,-0.433884,-0.900969,21,2016-07-01
13150,547,22,44.1,3989.0,1.448,-0.433884,-0.900969,22,2016-07-01
13151,547,23,40.0,3561.0,1.326,-0.433884,-0.900969,23,2016-07-01
13152,548,0,50.72,3206.0,0.586,-0.974928,-0.222521,0,2016-07-02
13153,548,1,50.0,2849.0,0.452,-0.974928,-0.222521,1,2016-07-02
13154,548,2,42.11,2539.0,0.375,-0.974928,-0.222521,2,2016-07-02
13155,548,3,42.02,2442.0,0.371,-0.974928,-0.222521,3,2016-07-02
13156,548,4,39.36,2421.0,0.387,-0.974928,-0.222521,4,2016-07-02
13157,548,5,38.06,2295.0,0.297,-0.974928,-0.222521,5,2016-07-02
13158,548,6,38.0,2338.0,0.159,-0.974928,-0.222521,6,2016-07-02
13159,548,7,40.72,2739.0,0.134,-0.974928,-0.222521,7,2016-07-02
13160,548,8,43.98698,3044.0,0.192,-0.974928,-0.222521,8,2016-07-02
13161,548,9,42.06,3246.0,0.655,-0.974928,-0.222521,9,2016-07-02
13162,548,10,42.02,3289.0,1.357,-0.974928,-0.222521,10,2016-07-02
