IDX__global,IDX__step,IDX__sub_step,TARG__DE_price,FUTU__Load_DA_Forecast,F_L-1__Renewables_DA_Forecast,CONST_L-2__TTF_Gas,CONST__wd_sin,CONST__wd_cos,Hour,Date
12686,528,14,18.53,45320.08,15370.85,13.987,-0.781831,0.62349,14,2016-06-12
12687,528,15,19.07,44574.405,14397.71,13.987,-0.781831,0.62349,15,2016-06-12
12688,528,16,21.06,45007.8025,12499.8525,13.987,-0.781831,0.62349,16,2016-06-12
12689,528,17,23.93,45738.4475,10298.915,13.987,-0.781831,0.62349,17,2016-06-12
12690,528,18,27.52,47030.645,8114.9475,13.987,-0.781831,0.62349,18,2016-06-12
12691,528,19,29.78,47424.535,6268.81,13.987,-0.781831,0.62349,19,2016-06-12
12692,528,20,31.33,46483.46,5084.3025,13.987,-0.781831,0.62349,20,2016-06-12
12693,528,21,29.4,45372.82,4927.14,13.987,-0.781831,0.62349,21,2016-06-12
12694,528,22,29.81,46003.92,5304.545,13.987,-0.781831,0.62349,22,2016-06-12
12695,528,23,23.24,42679.4825,5545.88,13.987,-0.781831,0.62349,23,2016-06-12
12696,529,0,21.34,39750.2975,5384.13,13.85,0.0,1.0,0,2016-06-13
12697,529,1,19.46,38003.2075,5384.9625,13.85,0.0,1.0,1,2016-06-13
12698,529,2,17.63,37308.2775,5726.435,13.85,0.0,1.0,2,2016-06-13
12699,529,3,18.37,37538.585,5517.52,13.85,0.0,1.0,3,2016-06-13
12700,529,4,18.57,39051.2925,5458.4400000000005,13.85,0.0,1.0,4,2016-06-13
12701,529,5,21.03,42801.44,5571.5650000000005,13.85,0.0,1.0,5,2016-06-13
12702,529,6,27.31,51550.425,6432.407499999999,13.85,0.0,1.0,6,2016-06-13
12703,529,7,33.49,58187.54,7950.0725,13.85,0.0,1.0,7,2016-06-13
12704,529,8,37.13,61759.5375,9537.49,13.85,0.0,1.0,8,2016-06-13
12705,529,9,39.91,62652.285,11063.9075,13.85,0.0,1.0,9,2016-06-13
12706,529,10,38.17,64204.89,12658.5625,13.85,0.0,1.0,10,2016-06-13
12707,529,11,39.09,65497.13,14180.4,13.85,0.0,1.0,11,2016-06-13
12708,529,12,34.23,63982.8075,15543.54,13.85,0.0,1.0,12,2016-06-13
12709,529,13,32.32,63907.2775,16498.1675,13.85,0.0,1.0,13,2016-06-13
12710,529,14,31.68,62778.1725,17062.53,13.85,0.0,1.0,14,2016-06-13
12711,529,15,30.89,61572.8875,16488.25,13.85,0.0,1.0,15,2016-06-13
12712,529,16,29.38,59709.775,14915.0375,13.85,0.0,1.0,16,2016-06-13
12713,529,17,30.45,59613.6475,12669.597500000002,13.85,0.0,1.0,17,2016-06-13
12714,529,18,31.75,59061.7725,10158.45,13.85,0.0,1.0,18,2016-06-13
12715,529,19,32.97,58138.56,7897.8225,13.85,0.0,1.0,19,2016-06-13
12716,529,20,32.58,56051.5425,6231.735000000001,13.85,0.0,1.0,20,2016-06-13
12717,529,21,29.98,53977.2275,5565.89,13.85,0.0,1.0,21,2016-06-13
12718,529,22,29.31,50793.775,5518.595,13.85,0.0,1.0,22,2016-06-13
12719,529,23,26.14,46827.4,5408.27,13.85,0.0,1.0,23,2016-06-13
12720,530,0,24.82,44135.9125,4954.1425,14.02,0.781831,0.62349,0,2016-06-14
12721,530,1,22.76,42328.0225,4878.625,14.02,0.781831,0.62349,1,2016-06-14
12722,530,2,21.88,41490.7225,5088.4375,14.02,0.781831,0.62349,2,2016-06-14
12723,530,3,21.64,41525.27,4873.945,14.02,0.781831,0.62349,3,2016-06-14
12724,530,4,22.04,42626.02,4687.7225,14.02,0.781831,0.62349,4,2016-06-14
12725,530,5,23.0,45515.5775,4673.5675,14.02,0.781831,0.62349,5,2016-06-14
12726,530,6,27.4,53097.8,5429.6925,14.02,0.781831,0.62349,6,2016-06-14
12727,530,7,35.29,59085.655,6917.967500000001,14.02,0.781831,0.62349,7,2016-06-14
12728,530,8,38.39,62130.1025,8683.235,14.02,0.781831,0.62349,8,2016-06-14
12729,530,9,38.44,63006.195,10451.1575,14.02,0.781831,0.62349,9,2016-06-14
12730,530,10,37.25,64581.3275,12599.9925,14.02,0.781831,0.62349,10,2016-06-14
12731,530,11,35.83,65681.4525,14805.63,14.02,0.781831,0.62349,11,2016-06-14
12732,530,12,32.0,65154.725,16770.51,14.02,0.781831,0.62349,12,2016-06-14
12733,530,13,29.37,64348.2725,17742.985,14.02,0.781831,0.62349,13,2016-06-14
12734,530,14,27.55,63169.42,17687.915,14.02,0.781831,0.62349,14,2016-06-14
12735,530,15,27.38,62192.9,16324.0525,14.02,0.781831,0.62349,15,2016-06-14
12736,530,16,28.64,61173.7,13937.0125,14.02,0.781831,0.62349,16,2016-06-14
12737,530,17,32.51,60510.2625,10902.48,14.02,0.781831,0.62349,17,2016-06-14
12738,530,18,35.08,60023.065,7504.265000000001,14.02,0.781831,0.62349,18,2016-06-14
12739,530,19,37.5,59291.7725,4540.5375,14.02,0.781831,0.62349,19,2016-06-14
12740,530,20,36.0,56956.71,2592.775,14.02,0.781831,0.62349,20,2016-06-14
12741,530,21,32.01,54475.615,2076.755,14.02,0.781831,0.62349,21,2016-06-14
12742,530,22,30.1,51986.1175,2429.8275,14.02,0.781831,0.62349,22,2016-06-14
12743,530,23,26.59,47302.2625,2809.64,14.02,0.781831,0.62349,23,2016-06-14
12744,531,0,26.19,44196.525,2808.1025,14.2,0.974928,-0.222521,0,2016-06-15
12745,531,1,25.34,42404.8625,2882.84,14.2,0.974928,-0.222521,1,2016-06-15
12746,531,2,24.32,41542.655,2737.51,14.2,0.974928,-0.222521,2,2016-06-15
12747,531,3,23.73,41761.08,2522.135,14.2,0.974928,-0.222521,3,2016-06-15
12748,531,4,23.52,42820.6125,2288.775,14.2,0.974928,-0.222521,4,2016-06-15
12749,531,5,25.31,45721.7375,2256.0875,14.2,0.974928,-0.222521,5,2016-06-15
12750,531,6,28.37,53244.3425,3121.47,14.2,0.974928,-0.222521,6,2016-06-15
12751,531,7,35.91,59314.74,4934.035,14.2,0.974928,-0.222521,7,2016-06-15
12752,531,8,38.79,62494.81,7377.717500000001,14.2,0.974928,-0.222521,8,2016-06-15
12753,531,9,36.2,63184.0325,10294.7525,14.2,0.974928,-0.222521,9,2016-06-15
12754,531,10,35.91,64554.895,13211.03,14.2,0.974928,-0.222521,10,2016-06-15
12755,531,11,35.51,65787.3625,15668.225,14.2,0.974928,-0.222521,11,2016-06-15
12756,531,12,30.21,64977.6525,17348.39,14.2,0.974928,-0.222521,12,2016-06-15
12757,531,13,28.29,64599.245,18043.9625,14.2,0.974928,-0.222521,13,2016-06-15
12758,531,14,27.99,63161.135,17725.202500000003,14.2,0.974928,-0.222521,14,2016-06-15
12759,531,15,27.73,62618.705,16206.445000000002,14.2,0.974928,-0.222521,15,2016-06-15
12760,531,16,29.12,61379.88,14023.195000000002,14.2,0.974928,-0.222521,16,2016-06-15
12761,531,17,31.0,60894.66,11118.3575,14.2,0.974928,-0.222521,17,2016-06-15
12762,531,18,34.53,60380.2575,7642.05,14.2,0.974928,-0.222521,18,2016-06-15
12763,531,19,36.91,59317.125,4584.5575,14.2,0.974928,-0.222521,19,2016-06-15
12764,531,20,35.49,56864.5525,2565.485,14.2,0.974928,-0.222521,20,2016-06-15
12765,531,21,33.25,54478.915,1874.195,14.2,0.974928,-0.222521,21,2016-06-15
12766,531,22,33.02,52022.555,2211.61,14.2,0.974928,-0.222521,22,2016-06-15
12767,531,23,27.33,47268.81,2634.105,14.2,0.974928,-0.222521,23,2016-06-15
12768,532,0,26.46,44404.6,3133.505,14.176,0.433884,-0.900969,0,2016-06-16
12769,532,1,25.64,42526.44,3436.7275,14.176,0.433884,-0.900969,1,2016-06-16
12770,532,2,24.6,41549.385,3705.3,14.176,0.433884,-0.900969,2,2016-06-16
12771,532,3,23.61,41820.285,3626.04,14.176,0.433884,-0.900969,3,2016-06-16
12772,532,4,23.99,42706.2125,3373.305,14.176,0.433884,-0.900969,4,2016-06-16
12773,532,5,24.95,45610.3825,3200.44,14.176,0.433884,-0.900969,5,2016-06-16
12774,532,6,29.84,53303.8475,4000.2375,14.176,0.433884,-0.900969,6,2016-06-16
12775,532,7,37.82,59461.905,6353.63,14.176,0.433884,-0.900969,7,2016-06-16
12776,532,8,39.74,62321.6625,9869.6125,14.176,0.433884,-0.900969,8,2016-06-16
12777,532,9,35.43,62889.9475,13770.9225,14.176,0.433884,-0.900969,9,2016-06-16
12778,532,10,34.88,64146.3925,17029.98,14.176,0.433884,-0.900969,10,2016-06-16
12779,532,11,33.76,65387.5725,19112.73,14.176,0.433884,-0.900969,11,2016-06-16
12780,532,12,29.71,64668.4625,20017.3125,14.176,0.433884,-0.900969,12,2016-06-16
12781,532,13,26.98,64044.9975,19801.64,14.176,0.433884,-0.900969,13,2016-06-16
12782,532,14,27.44,62870.0275,18335.327500000003,14.176,0.433884,-0.900969,14,2016-06-16
12783,532,15,28.47,62056.6925,15733.687500000002,14.176,0.433884,-0.900969,15,2016-06-16
12784,532,16,31.75,61010.555,12416.8125,14.176,0.433884,-0.900969,16,2016-06-16
12785,532,17,33.03,60516.6925,8910.4375,14.176,0.433884,-0.900969,17,2016-06-16
12786,532,18,34.71,59932.9525,5938.420000000001,14.176,0.433884,-0.900969,18,2016-06-16
12787,532,19,35.2,59260.4325,3823.045,14.176,0.433884,-0.900969,19,2016-06-16
12788,532,20,35.28,56932.76,2575.8375,14.176,0.433884,-0.900969,20,2016-06-16
12789,532,21,33.02,54381.7175,2560.3775,14.176,0.433884,-0.900969,21,2016-06-16
12790,532,22,31.05,52015.2275,3382.04,14.176,0.433884,-0.900969,22,2016-06-16
12791,532,23,26.62,47403.125,4129.47,14.176,0.433884,-0.900969,23,2016-06-16
12792,533,0,25.9,44332.0625,3235.28,14.518,-0.433884,-0.900969,0,2016-06-17
12793,533,1,23.73,42234.77,3581.225,14.518,-0.433884,-0.900969,1,2016-06-17
12794,533,2,22.16,41266.0925,3135.775,14.518,-0.433884,-0.900969,2,2016-06-17
12795,533,3,21.37,41503.5875,3421.1875,14.518,-0.433884,-0.900969,3,2016-06-17
12796,533,4,21.72,42548.965,3727.7725,14.518,-0.433884,-0.900969,4,2016-06-17
12797,533,5,22.45,45277.51,4205.1725,14.518,-0.433884,-0.900969,5,2016-06-17
12798,533,6,27.85,52615.6725,5287.62,14.518,-0.433884,-0.900969,6,2016-06-17
12799,533,7,35.3,59089.9675,7112.18,14.518,-0.433884,-0.900969,7,2016-06-17
12800,533,8,39.7,62254.095,9480.06,14.518,-0.433884,-0.900969,8,2016-06-17
12801,533,9,37.5,62881.28,12441.935,14.518,-0.433884,-0.900969,9,2016-06-17
12802,533,10,34.94,64105.3125,15923.67,14.518,-0.433884,-0.900969,10,2016-06-17
12803,533,11,33.25,65020.4225,19358.03,14.518,-0.433884,-0.900969,11,2016-06-17
12804,533,12,28.81,64516.5175,22271.3325,14.518,-0.433884,-0.900969,12,2016-06-17
12805,533,13,24.97,63085.5275,24285.025,14.518,-0.433884,-0.900969,13,2016-06-17
12806,533,14,23.92,61617.7175,25126.485,14.518,-0.433884,-0.900969,14,2016-06-17
12807,533,15,23.01,60724.555,24336.3925,14.518,-0.433884,-0.900969,15,2016-06-17
12808,533,16,23.06,59637.235,22001.9525,14.518,-0.433884,-0.900969,16,2016-06-17
12809,533,17,26.55,59158.7125,18563.4425,14.518,-0.433884,-0.900969,17,2016-06-17
12810,533,18,30.72,58561.78,14396.5025,14.518,-0.433884,-0.900969,18,2016-06-17
12811,533,19,32.15,57505.3225,10623.1175,14.518,-0.433884,-0.900969,19,2016-06-17
12812,533,20,30.59,55134.745,8134.01,14.518,-0.433884,-0.900969,20,2016-06-17
12813,533,21,28.16,52780.835,7294.900000000001,14.518,-0.433884,-0.900969,21,2016-06-17
12814,533,22,29.08,50895.4875,7441.3125,14.518,-0.433884,-0.900969,22,2016-06-17
12815,533,23,26.07,46565.5225,7697.4725,14.518,-0.433884,-0.900969,23,2016-06-17
12816,534,0,23.06,43037.52,8001.224999999999,14.518,-0.974928,-0.222521,0,2016-06-18
12817,534,1,22.45,40849.03,7845.9725,14.518,-0.974928,-0.222521,1,2016-06-18
12818,534,2,21.02,39628.2225,8009.4925,14.518,-0.974928,-0.222521,2,2016-06-18
12819,534,3,20.09,39426.6375,7804.179999999999,14.518,-0.974928,-0.222521,3,2016-06-18
12820,534,4,20.06,39478.0775,7438.475,14.518,-0.974928,-0.222521,4,2016-06-18
12821,534,5,18.75,39530.4875,7259.715,14.518,-0.974928,-0.222521,5,2016-06-18
12822,534,6,20.73,41231.7125,8259.5525,14.518,-0.974928,-0.222521,6,2016-06-18
12823,534,7,22.75,44842.015,10969.93,14.518,-0.974928,-0.222521,7,2016-06-18
12824,534,8,24.47,48799.5825,14782.7975,14.518,-0.974928,-0.222521,8,2016-06-18
12825,534,9,23.0,51726.095,18735.8275,14.518,-0.974928,-0.222521,9,2016-06-18
12826,534,10,21.64,53519.29,21929.800000000003,14.518,-0.974928,-0.222521,10,2016-06-18
12827,534,11,21.08,54766.1225,24105.56,14.518,-0.974928,-0.222521,11,2016-06-18
12828,534,12,16.04,53995.315,25323.77,14.518,-0.974928,-0.222521,12,2016-06-18
12829,534,13,12.85,52190.65,25163.5425,14.518,-0.974928,-0.222521,13,2016-06-18
12830,534,14,15.93,50509.1175,23607.18,14.518,-0.974928,-0.222521,14,2016-06-18
12831,534,15,18.67,49635.5025,20793.075,14.518,-0.974928,-0.222521,15,2016-06-18
12832,534,16,21.49,49352.2975,17310.7375,14.518,-0.974928,-0.222521,16,2016-06-18
12833,534,17,23.38,49801.295,13403.070000000002,14.518,-0.974928,-0.222521,17,2016-06-18
12834,534,18,26.53,50017.6025,9472.32,14.518,-0.974928,-0.222521,18,2016-06-18
12835,534,19,27.28,49529.08,6117.8375,14.518,-0.974928,-0.222521,19,2016-06-18
12836,534,20,26.83,47783.1725,3843.2025,14.518,-0.974928,-0.222521,20,2016-06-18
12837,534,21,26.97,46213.5075,3031.4500000000003,14.518,-0.974928,-0.222521,21,2016-06-18
12838,534,22,28.0,45731.405,3311.5175,14.518,-0.974928,-0.222521,22,2016-06-18
12839,534,23,24.48,42123.4175,3776.6775,14.518,-0.974928,-0.222521,23,2016-06-18
12840,535,0,20.64,38702.7525,4556.76,14.518,-0.781831,0.62349,0,2016-06-19
12841,535,1,15.16,36672.1325,4871.6025,14.518,-0.781831,0.62349,1,2016-06-19
12842,535,2,13.04,35549.145,5087.015,14.518,-0.781831,0.62349,2,2016-06-19
12843,535,3,10.88,35180.915,5033.74,14.518,-0.781831,0.62349,3,2016-06-19
12844,535,4,15.04,35231.0725,4870.4775,14.518,-0.781831,0.62349,4,2016-06-19
12845,535,5,13.1,34928.15,4870.685,14.518,-0.781831,0.62349,5,2016-06-19
12846,535,6,10.16,35573.805,5943.369999999999,14.518,-0.781831,0.62349,6,2016-06-19
12847,535,7,10.13,38202.7125,7865.889999999999,14.518,-0.781831,0.62349,7,2016-06-19
12848,535,8,14.29,41940.165,10184.3175,14.518,-0.781831,0.62349,8,2016-06-19
12849,535,9,16.98,45001.2175,12645.735,14.518,-0.781831,0.62349,9,2016-06-19
12850,535,10,17.55,47524.0775,15056.62,14.518,-0.781831,0.62349,10,2016-06-19
12851,535,11,19.08,49895.1,17231.6275,14.518,-0.781831,0.62349,11,2016-06-19
12852,535,12,17.12,49756.6175,19048.4,14.518,-0.781831,0.62349,12,2016-06-19
12853,535,13,11.63,48089.245,20203.882500000003,14.518,-0.781831,0.62349,13,2016-06-19
12854,535,14,9.04,46727.1675,20390.27,14.518,-0.781831,0.62349,14,2016-06-19
12855,535,15,8.9,45968.0775,19363.1725,14.518,-0.781831,0.62349,15,2016-06-19
12856,535,16,11.79,45644.5275,17262.7775,14.518,-0.781831,0.62349,16,2016-06-19
12857,535,17,19.04,46569.4075,14081.267500000002,14.518,-0.781831,0.62349,17,2016-06-19
12858,535,18,22.97,47678.9225,10083.39,14.518,-0.781831,0.62349,18,2016-06-19
12859,535,19,26.95,47752.5225,6430.9225,14.518,-0.781831,0.62349,19,2016-06-19
12860,535,20,27.8,46861.775,3705.9075,14.518,-0.781831,0.62349,20,2016-06-19
12861,535,21,29.88,46008.58,2372.76,14.518,-0.781831,0.62349,21,2016-06-19
12862,535,22,29.26,46093.62,2196.645,14.518,-0.781831,0.62349,22,2016-06-19
12863,535,23,27.14,42547.5075,2249.9700000000003,14.518,-0.781831,0.62349,23,2016-06-19
12864,536,0,24.92,39509.7375,2400.1875,15.144,0.0,1.0,0,2016-06-20
12865,536,1,21.6,37923.6525,3029.6,15.144,0.0,1.0,1,2016-06-20
12866,536,2,20.4,37283.7525,4169.3775000000005,15.144,0.0,1.0,2,2016-06-20
12867,536,3,17.45,37539.34,5227.3775,15.144,0.0,1.0,3,2016-06-20
12868,536,4,17.05,39175.165,6022.835,15.144,0.0,1.0,4,2016-06-20
12869,536,5,19.99,42948.305,6921.680000000001,15.144,0.0,1.0,5,2016-06-20
12870,536,6,28.97,51618.9875,8796.72,15.144,0.0,1.0,6,2016-06-20
12871,536,7,34.42,58188.4175,12470.5125,15.144,0.0,1.0,7,2016-06-20
12872,536,8,34.94,61630.905,17302.972500000003,15.144,0.0,1.0,8,2016-06-20
12873,536,9,29.44,62513.8075,22485.95,15.144,0.0,1.0,9,2016-06-20
12874,536,10,26.84,63812.3725,26100.325,15.144,0.0,1.0,10,2016-06-20
12875,536,11,26.95,65324.135,27939.4475,15.144,0.0,1.0,11,2016-06-20
12876,536,12,25.51,63901.3725,28523.19,15.144,0.0,1.0,12,2016-06-20
12877,536,13,25.24,63894.455,28527.2,15.144,0.0,1.0,13,2016-06-20
12878,536,14,25.44,62581.8725,27604.37,15.144,0.0,1.0,14,2016-06-20
12879,536,15,25.49,61820.255,25717.2775,15.144,0.0,1.0,15,2016-06-20
12880,536,16,25.19,59550.3275,22950.745000000003,15.144,0.0,1.0,16,2016-06-20
12881,536,17,27.74,59400.3425,19503.97,15.144,0.0,1.0,17,2016-06-20
12882,536,18,32.97,58998.38,15899.634999999998,15.144,0.0,1.0,18,2016-06-20
12883,536,19,34.96,57855.1575,12754.9975,15.144,0.0,1.0,19,2016-06-20
12884,536,20,33.57,55804.1875,10761.68,15.144,0.0,1.0,20,2016-06-20
12885,536,21,31.76,53692.8375,10050.62,15.144,0.0,1.0,21,2016-06-20
12886,536,22,30.74,50538.7125,10187.805,15.144,0.0,1.0,22,2016-06-20
12887,536,23,25.38,46585.1275,10059.7575,15.144,0.0,1.0,23,2016-06-20
12888,537,0,24.23,43920.19,9952.18,14.884,0.781831,0.62349,0,2016-06-21
12889,537,1,23.37,42197.6325,9132.455,14.884,0.781831,0.62349,1,2016-06-21
12890,537,2,22.34,41315.7675,8944.8675,14.884,0.781831,0.62349,2,2016-06-21
12891,537,3,21.23,41457.7,8180.9725,14.884,0.781831,0.62349,3,2016-06-21
12892,537,4,21.89,42680.4175,7329.147499999999,14.884,0.781831,0.62349,4,2016-06-21
12893,537,5,23.93,45595.925,6599.217500000001,14.884,0.781831,0.62349,5,2016-06-21
12894,537,6,29.54,53086.85,6460.264999999999,14.884,0.781831,0.62349,6,2016-06-21
12895,537,7,38.73,59241.9275,6956.429999999999,14.884,0.781831,0.62349,7,2016-06-21
12896,537,8,40.78,62442.825,7762.87,14.884,0.781831,0.62349,8,2016-06-21
12897,537,9,42.59,63322.9,8720.505,14.884,0.781831,0.62349,9,2016-06-21
12898,537,10,41.79,64575.7025,9972.5875,14.884,0.781831,0.62349,10,2016-06-21
12899,537,11,43.73,65739.265,11417.9375,14.884,0.781831,0.62349,11,2016-06-21
12900,537,12,39.59,65175.3375,12755.025,14.884,0.781831,0.62349,12,2016-06-21
12901,537,13,37.64,64390.6225,13700.9025,14.884,0.781831,0.62349,13,2016-06-21
12902,537,14,35.84,63001.385,13985.774999999998,14.884,0.781831,0.62349,14,2016-06-21
12903,537,15,34.16,62440.285,13245.3525,14.884,0.781831,0.62349,15,2016-06-21
12904,537,16,32.45,61146.08,11592.1575,14.884,0.781831,0.62349,16,2016-06-21
12905,537,17,33.05,60660.8375,9342.8375,14.884,0.781831,0.62349,17,2016-06-21
12906,537,18,34.94,60165.1175,6688.2725,14.884,0.781831,0.62349,18,2016-06-21
12907,537,19,35.91,59194.885,4084.205,14.884,0.781831,0.62349,19,2016-06-21
12908,537,20,37.44,56806.6375,2098.51,14.884,0.781831,0.62349,20,2016-06-21
12909,537,21,34.98,54286.7075,1465.57,14.884,0.781831,0.62349,21,2016-06-21
12910,537,22,33.93,51832.1475,1782.325,14.884,0.781831,0.62349,22,2016-06-21
12911,537,23,30.0,47210.815,2193.4025,14.884,0.781831,0.62349,23,2016-06-21
12912,538,0,28.06,44722.03,2578.5525,15.26,0.974928,-0.222521,0,2016-06-22
12913,538,1,24.95,42777.2775,2908.4625,15.26,0.974928,-0.222521,1,2016-06-22
12914,538,2,23.95,41796.73,3887.4425,15.26,0.974928,-0.222521,2,2016-06-22
12915,538,3,23.14,42012.94,3873.8475,15.26,0.974928,-0.222521,3,2016-06-22
12916,538,4,22.97,43156.0575,3785.26,15.26,0.974928,-0.222521,4,2016-06-22
12917,538,5,24.06,46072.655,3749.415,15.26,0.974928,-0.222521,5,2016-06-22
12918,538,6,29.98,53437.06,4643.27,15.26,0.974928,-0.222521,6,2016-06-22
12919,538,7,40.0,59107.825,6441.067499999999,15.26,0.974928,-0.222521,7,2016-06-22
12920,538,8,42.0,61719.4675,9282.86,15.26,0.974928,-0.222521,8,2016-06-22
12921,538,9,40.0,62642.755,13070.035000000002,15.26,0.974928,-0.222521,9,2016-06-22
12922,538,10,37.27,63919.3575,16323.4075,15.26,0.974928,-0.222521,10,2016-06-22
12923,538,11,36.62,65131.5625,18825.7125,15.26,0.974928,-0.222521,11,2016-06-22
12924,538,12,33.6,64106.775,20348.825,15.26,0.974928,-0.222521,12,2016-06-22
12925,538,13,30.29,63389.1375,20971.945,15.26,0.974928,-0.222521,13,2016-06-22
12926,538,14,28.94,62139.26,20601.5225,15.26,0.974928,-0.222521,14,2016-06-22
12927,538,15,28.93,61642.66,18974.97,15.26,0.974928,-0.222521,15,2016-06-22
12928,538,16,30.31,60239.85,16263.2,15.26,0.974928,-0.222521,16,2016-06-22
12929,538,17,33.7,60109.335,12483.3825,15.26,0.974928,-0.222521,17,2016-06-22
12930,538,18,38.12,59689.115,8108.9825,15.26,0.974928,-0.222521,18,2016-06-22
12931,538,19,39.8,59161.905,4184.0075,15.26,0.974928,-0.222521,19,2016-06-22
12932,538,20,38.3,56826.9775,1876.88,15.26,0.974928,-0.222521,20,2016-06-22
12933,538,21,37.39,54524.3325,1160.8125000000002,15.26,0.974928,-0.222521,21,2016-06-22
12934,538,22,35.98,52206.035,1682.14,15.26,0.974928,-0.222521,22,2016-06-22
12935,538,23,30.35,47606.025,2501.735,15.26,0.974928,-0.222521,23,2016-06-22
12936,539,0,28.09,45086.22,3435.3875000000003,15.171,0.433884,-0.900969,0,2016-06-23
12937,539,1,25.64,43021.87,4392.5675,15.171,0.433884,-0.900969,1,2016-06-23
12938,539,2,24.38,42089.3,4905.51,15.171,0.433884,-0.900969,2,2016-06-23
12939,539,3,23.3,42299.08,5746.379999999999,15.171,0.433884,-0.900969,3,2016-06-23
12940,539,4,23.24,43341.2,6521.5275,15.171,0.433884,-0.900969,4,2016-06-23
12941,539,5,24.14,46165.6325,7051.285,15.171,0.433884,-0.900969,5,2016-06-23
12942,539,6,28.16,54055.3775,8519.657500000001,15.171,0.433884,-0.900969,6,2016-06-23
12943,539,7,35.91,60180.665,11870.225,15.171,0.433884,-0.900969,7,2016-06-23
12944,539,8,35.91,62892.8475,16464.705,15.171,0.433884,-0.900969,8,2016-06-23
12945,539,9,34.97,63476.55,21480.325,15.171,0.433884,-0.900969,9,2016-06-23
12946,539,10,29.78,64730.5175,25961.2875,15.171,0.433884,-0.900969,10,2016-06-23
12947,539,11,27.95,65624.0175,29201.475,15.171,0.433884,-0.900969,11,2016-06-23
12948,539,12,25.62,64854.5875,31198.485,15.171,0.433884,-0.900969,12,2016-06-23
12949,539,13,25.08,63966.84,31912.24,15.171,0.433884,-0.900969,13,2016-06-23
12950,539,14,25.37,62583.395,31034.405,15.171,0.433884,-0.900969,14,2016-06-23
12951,539,15,25.71,61565.45,28508.31,15.171,0.433884,-0.900969,15,2016-06-23
12952,539,16,27.31,60383.9925,24298.61,15.171,0.433884,-0.900969,16,2016-06-23
12953,539,17,30.83,60498.63,18851.3925,15.171,0.433884,-0.900969,17,2016-06-23
12954,539,18,35.92,60276.31,13062.12,15.171,0.433884,-0.900969,18,2016-06-23
12955,539,19,40.06,59476.88,8734.5825,15.171,0.433884,-0.900969,19,2016-06-23
12956,539,20,38.04,57047.6625,7056.035,15.171,0.433884,-0.900969,20,2016-06-23
12957,539,21,32.72,54396.2875,7359.084999999999,15.171,0.433884,-0.900969,21,2016-06-23
12958,539,22,30.77,52185.925,8298.2675,15.171,0.433884,-0.900969,22,2016-06-23
12959,539,23,26.99,47799.3475,8658.66,15.171,0.433884,-0.900969,23,2016-06-23
12960,540,0,26.03,45618.9125,8900.0975,14.9,-0.433884,-0.900969,0,2016-06-24
12961,540,1,24.56,43500.335,8455.202500000001,14.9,-0.433884,-0.900969,1,2016-06-24
12962,540,2,24.08,42269.33,8711.47,14.9,-0.433884,-0.900969,2,2016-06-24
12963,540,3,23.36,42303.22,8264.735,14.9,-0.433884,-0.900969,3,2016-06-24
12964,540,4,23.91,43125.14,7753.727499999999,14.9,-0.433884,-0.900969,4,2016-06-24
12965,540,5,26.43,45985.8725,7692.5175,14.9,-0.433884,-0.900969,5,2016-06-24
12966,540,6,31.86,53465.31,8498.7175,14.9,-0.433884,-0.900969,6,2016-06-24
12967,540,7,37.03,59961.0975,11145.805,14.9,-0.433884,-0.900969,7,2016-06-24
12968,540,8,38.84,63077.165,15270.024999999998,14.9,-0.433884,-0.900969,8,2016-06-24
