IDX__global,IDX__step,IDX__sub_step,TARG__MGP_SARD,FUTU__D_SARD,FUTU__WIND_SARD,CONST__wd_sin,CONST__wd_cos,Hour,Date
3420,142,12,44.29,841.0,525.746,-0.974928,-0.222521,12,2015-05-23
3421,142,13,38.67,868.0,529.665,-0.974928,-0.222521,13,2015-05-23
3422,142,14,33.18,899.0,528.076,-0.974928,-0.222521,14,2015-05-23
3423,142,15,21.01,906.0,509.044,-0.974928,-0.222521,15,2015-05-23
3424,142,16,41.61,901.0,470.82,-0.974928,-0.222521,16,2015-05-23
3425,142,17,39.88527,863.0,416.306,-0.974928,-0.222521,17,2015-05-23
3426,142,18,39.95,873.0,364.139,-0.974928,-0.222521,18,2015-05-23
3427,142,19,42.0,912.0,317.476,-0.974928,-0.222521,19,2015-05-23
3428,142,20,44.73,977.0,264.752,-0.974928,-0.222521,20,2015-05-23
3429,142,21,44.48,980.0,222.084,-0.974928,-0.222521,21,2015-05-23
3430,142,22,42.78235,925.0,189.171,-0.974928,-0.222521,22,2015-05-23
3431,142,23,41.34,876.0,169.186,-0.974928,-0.222521,23,2015-05-23
3432,143,0,42.24,839.0,118.431,-0.781831,0.62349,0,2015-05-24
3433,143,1,40.0,796.0,100.781,-0.781831,0.62349,1,2015-05-24
3434,143,2,34.5,778.0,89.258,-0.781831,0.62349,2,2015-05-24
3435,143,3,34.5,770.0,80.306,-0.781831,0.62349,3,2015-05-24
3436,143,4,34.5,757.0,71.297,-0.781831,0.62349,4,2015-05-24
3437,143,5,39.97,772.0,58.645,-0.781831,0.62349,5,2015-05-24
3438,143,6,38.67,765.0,44.129,-0.781831,0.62349,6,2015-05-24
3439,143,7,40.0,840.0,39.766,-0.781831,0.62349,7,2015-05-24
3440,143,8,40.01,888.0,45.78,-0.781831,0.62349,8,2015-05-24
3441,143,9,41.48,990.0,67.048,-0.781831,0.62349,9,2015-05-24
3442,143,10,41.61,1010.0,96.999,-0.781831,0.62349,10,2015-05-24
3443,143,11,41.44,1052.0,126.871,-0.781831,0.62349,11,2015-05-24
3444,143,12,38.55,1041.0,149.042,-0.781831,0.62349,12,2015-05-24
3445,143,13,29.95,933.0,165.787,-0.781831,0.62349,13,2015-05-24
3446,143,14,27.86554,858.0,173.514,-0.781831,0.62349,14,2015-05-24
3447,143,15,32.0,885.0,168.773,-0.781831,0.62349,15,2015-05-24
3448,143,16,34.5,829.0,153.685,-0.781831,0.62349,16,2015-05-24
3449,143,17,40.0,840.0,131.303,-0.781831,0.62349,17,2015-05-24
3450,143,18,43.5,860.0,106.756,-0.781831,0.62349,18,2015-05-24
3451,143,19,48.75,885.0,76.422,-0.781831,0.62349,19,2015-05-24
3452,143,20,53.13,937.0,48.119,-0.781831,0.62349,20,2015-05-24
3453,143,21,54.57,987.0,19.228,-0.781831,0.62349,21,2015-05-24
3454,143,22,50.11,943.0,7.866,-0.781831,0.62349,22,2015-05-24
3455,143,23,44.7,878.0,4.504,-0.781831,0.62349,23,2015-05-24
3456,144,0,42.49,764.0,5.907,0.0,1.0,0,2015-05-25
3457,144,1,41.0,710.0,6.29,0.0,1.0,1,2015-05-25
3458,144,2,40.0,687.0,6.024,0.0,1.0,2,2015-05-25
3459,144,3,38.96,685.0,4.432,0.0,1.0,3,2015-05-25
3460,144,4,38.96,705.0,4.215,0.0,1.0,4,2015-05-25
3461,144,5,35.0,747.0,5.316,0.0,1.0,5,2015-05-25
3462,144,6,41.0,812.0,4.645,0.0,1.0,6,2015-05-25
3463,144,7,45.74,938.0,3.588,0.0,1.0,7,2015-05-25
3464,144,8,52.0,969.0,3.931,0.0,1.0,8,2015-05-25
3465,144,9,49.93,957.0,4.718,0.0,1.0,9,2015-05-25
3466,144,10,46.64,964.0,6.429,0.0,1.0,10,2015-05-25
3467,144,11,44.98,955.0,8.754,0.0,1.0,11,2015-05-25
3468,144,12,40.12,933.0,33.786,0.0,1.0,12,2015-05-25
3469,144,13,40.0,911.0,52.51,0.0,1.0,13,2015-05-25
3470,144,14,43.22,895.0,72.547,0.0,1.0,14,2015-05-25
3471,144,15,46.98,877.0,86.053,0.0,1.0,15,2015-05-25
3472,144,16,49.05,875.0,95.29,0.0,1.0,16,2015-05-25
3473,144,17,50.03,872.0,87.476,0.0,1.0,17,2015-05-25
3474,144,18,52.99,896.0,63.911,0.0,1.0,18,2015-05-25
3475,144,19,52.93,935.0,38.342,0.0,1.0,19,2015-05-25
3476,144,20,55.01,985.0,26.059,0.0,1.0,20,2015-05-25
3477,144,21,57.7,987.0,14.771,0.0,1.0,21,2015-05-25
3478,144,22,49.98,932.0,21.066,0.0,1.0,22,2015-05-25
3479,144,23,46.1,852.0,22.393,0.0,1.0,23,2015-05-25
3480,145,0,47.1,788.0,36.521,0.781831,0.62349,0,2015-05-26
3481,145,1,42.48,721.0,55.725,0.781831,0.62349,1,2015-05-26
3482,145,2,42.49,702.0,77.779,0.781831,0.62349,2,2015-05-26
3483,145,3,41.37,696.0,103.468,0.781831,0.62349,3,2015-05-26
3484,145,4,38.96,715.0,131.336,0.781831,0.62349,4,2015-05-26
3485,145,5,42.48,761.0,146.913,0.781831,0.62349,5,2015-05-26
3486,145,6,46.12,823.0,150.706,0.781831,0.62349,6,2015-05-26
3487,145,7,48.43,946.0,159.021,0.781831,0.62349,7,2015-05-26
3488,145,8,57.68,1006.0,188.745,0.781831,0.62349,8,2015-05-26
3489,145,9,54.55,1003.0,240.052,0.781831,0.62349,9,2015-05-26
3490,145,10,49.06,1019.0,291.387,0.781831,0.62349,10,2015-05-26
3491,145,11,46.43,1012.0,328.666,0.781831,0.62349,11,2015-05-26
3492,145,12,48.3,1006.0,347.113,0.781831,0.62349,12,2015-05-26
3493,145,13,45.43,998.0,348.735,0.781831,0.62349,13,2015-05-26
3494,145,14,49.56161,970.0,332.034,0.781831,0.62349,14,2015-05-26
3495,145,15,49.73,885.0,299.568,0.781831,0.62349,15,2015-05-26
3496,145,16,52.0,911.0,258.538,0.781831,0.62349,16,2015-05-26
3497,145,17,50.31,907.0,232.976,0.781831,0.62349,17,2015-05-26
3498,145,18,52.89,910.0,211.231,0.781831,0.62349,18,2015-05-26
3499,145,19,52.6,947.0,180.64,0.781831,0.62349,19,2015-05-26
3500,145,20,53.6,1027.0,136.388,0.781831,0.62349,20,2015-05-26
3501,145,21,54.57,1051.0,107.12,0.781831,0.62349,21,2015-05-26
3502,145,22,48.55,974.0,86.615,0.781831,0.62349,22,2015-05-26
3503,145,23,44.56,902.0,79.742,0.781831,0.62349,23,2015-05-26
3504,146,0,47.1,829.0,46.909,0.974928,-0.222521,0,2015-05-27
3505,146,1,41.98,785.0,40.788,0.974928,-0.222521,1,2015-05-27
3506,146,2,38.92535,762.0,41.059,0.974928,-0.222521,2,2015-05-27
3507,146,3,38.7,754.0,42.405,0.974928,-0.222521,3,2015-05-27
3508,146,4,37.03,755.0,42.718,0.974928,-0.222521,4,2015-05-27
3509,146,5,38.0,774.0,37.338,0.974928,-0.222521,5,2015-05-27
3510,146,6,43.24,812.0,30.387,0.974928,-0.222521,6,2015-05-27
3511,146,7,48.6,925.0,30.471,0.974928,-0.222521,7,2015-05-27
3512,146,8,51.93,993.0,32.818,0.974928,-0.222521,8,2015-05-27
3513,146,9,50.1,1023.0,38.894,0.974928,-0.222521,9,2015-05-27
3514,146,10,41.63,988.0,68.249,0.974928,-0.222521,10,2015-05-27
3515,146,11,31.9,970.0,85.645,0.974928,-0.222521,11,2015-05-27
3516,146,12,41.48,943.0,101.566,0.974928,-0.222521,12,2015-05-27
3517,146,13,10.5245,923.0,117.179,0.974928,-0.222521,13,2015-05-27
3518,146,14,20.0,892.0,126.267,0.974928,-0.222521,14,2015-05-27
3519,146,15,34.52,888.0,129.084,0.974928,-0.222521,15,2015-05-27
3520,146,16,35.84,917.0,118.332,0.974928,-0.222521,16,2015-05-27
3521,146,17,46.9,908.0,100.988,0.974928,-0.222521,17,2015-05-27
3522,146,18,52.1,927.0,85.893,0.974928,-0.222521,18,2015-05-27
3523,146,19,52.6,967.0,61.505,0.974928,-0.222521,19,2015-05-27
3524,146,20,53.6,1005.0,57.116,0.974928,-0.222521,20,2015-05-27
3525,146,21,52.6,1010.0,49.371,0.974928,-0.222521,21,2015-05-27
3526,146,22,48.57,932.0,45.393,0.974928,-0.222521,22,2015-05-27
3527,146,23,43.9,842.0,50.988,0.974928,-0.222521,23,2015-05-27
3528,147,0,43.48,815.0,52.421,0.433884,-0.900969,0,2015-05-28
3529,147,1,39.95,774.0,59.245,0.433884,-0.900969,1,2015-05-28
3530,147,2,35.74,752.0,60.776,0.433884,-0.900969,2,2015-05-28
3531,147,3,38.0,735.0,61.635,0.433884,-0.900969,3,2015-05-28
3532,147,4,35.40411,742.0,64.138,0.433884,-0.900969,4,2015-05-28
3533,147,5,37.47,756.0,62.237,0.433884,-0.900969,5,2015-05-28
3534,147,6,43.6,814.0,46.156,0.433884,-0.900969,6,2015-05-28
3535,147,7,49.93,928.0,43.785,0.433884,-0.900969,7,2015-05-28
3536,147,8,49.0,981.0,48.784,0.433884,-0.900969,8,2015-05-28
3537,147,9,38.28,986.0,51.915,0.433884,-0.900969,9,2015-05-28
3538,147,10,20.0,917.0,63.667,0.433884,-0.900969,10,2015-05-28
3539,147,11,10.0,1002.0,81.264,0.433884,-0.900969,11,2015-05-28
3540,147,12,14.57862,916.0,104.208,0.433884,-0.900969,12,2015-05-28
3541,147,13,10.0,931.0,131.641,0.433884,-0.900969,13,2015-05-28
3542,147,14,10.0,915.0,146.502,0.433884,-0.900969,14,2015-05-28
3543,147,15,20.0,924.0,153.674,0.433884,-0.900969,15,2015-05-28
3544,147,16,35.0,933.0,148.969,0.433884,-0.900969,16,2015-05-28
3545,147,17,46.03,933.0,124.423,0.433884,-0.900969,17,2015-05-28
3546,147,18,53.66,960.0,105.724,0.433884,-0.900969,18,2015-05-28
3547,147,19,53.93,1002.0,82.432,0.433884,-0.900969,19,2015-05-28
3548,147,20,54.93,1052.0,62.551,0.433884,-0.900969,20,2015-05-28
3549,147,21,54.54,1044.0,50.829,0.433884,-0.900969,21,2015-05-28
3550,147,22,50.29,969.0,39.073,0.433884,-0.900969,22,2015-05-28
3551,147,23,46.1,880.0,38.208,0.433884,-0.900969,23,2015-05-28
3552,148,0,45.11,838.0,18.735,-0.433884,-0.900969,0,2015-05-29
3553,148,1,41.72,781.0,18.637,-0.433884,-0.900969,1,2015-05-29
3554,148,2,39.98,765.0,22.027,-0.433884,-0.900969,2,2015-05-29
3555,148,3,40.12,746.0,23.721,-0.433884,-0.900969,3,2015-05-29
3556,148,4,41.72,751.0,24.362,-0.433884,-0.900969,4,2015-05-29
3557,148,5,41.44,767.0,21.791,-0.433884,-0.900969,5,2015-05-29
3558,148,6,45.9,801.0,15.836,-0.433884,-0.900969,6,2015-05-29
3559,148,7,50.4,918.0,12.594,-0.433884,-0.900969,7,2015-05-29
3560,148,8,53.52,972.0,9.88,-0.433884,-0.900969,8,2015-05-29
3561,148,9,53.0,961.0,10.286,-0.433884,-0.900969,9,2015-05-29
3562,148,10,48.27706,945.0,12.88,-0.433884,-0.900969,10,2015-05-29
3563,148,11,46.5,927.0,13.992,-0.433884,-0.900969,11,2015-05-29
3564,148,12,35.0,960.0,21.628,-0.433884,-0.900969,12,2015-05-29
3565,148,13,30.0,877.0,36.991,-0.433884,-0.900969,13,2015-05-29
3566,148,14,39.96,893.0,60.5,-0.433884,-0.900969,14,2015-05-29
3567,148,15,48.6,917.0,70.309,-0.433884,-0.900969,15,2015-05-29
3568,148,16,50.6,937.0,77.221,-0.433884,-0.900969,16,2015-05-29
3569,148,17,50.27,958.0,74.673,-0.433884,-0.900969,17,2015-05-29
3570,148,18,52.69,974.0,69.343,-0.433884,-0.900969,18,2015-05-29
3571,148,19,54.44,997.0,58.151,-0.433884,-0.900969,19,2015-05-29
3572,148,20,64.42281,1042.0,47.955,-0.433884,-0.900969,20,2015-05-29
3573,148,21,62.43874,1066.0,43.595,-0.433884,-0.900969,21,2015-05-29
3574,148,22,51.45898,989.0,45.256,-0.433884,-0.900969,22,2015-05-29
3575,148,23,47.43,900.0,43.959,-0.433884,-0.900969,23,2015-05-29
3576,149,0,48.06,818.0,29.548,-0.974928,-0.222521,0,2015-05-30
3577,149,1,43.63,776.0,25.847,-0.974928,-0.222521,1,2015-05-30
3578,149,2,41.58,755.0,25.344,-0.974928,-0.222521,2,2015-05-30
3579,149,3,41.5,739.0,23.924,-0.974928,-0.222521,3,2015-05-30
3580,149,4,42.3,751.0,26.951,-0.974928,-0.222521,4,2015-05-30
3581,149,5,38.65,801.0,26.031,-0.974928,-0.222521,5,2015-05-30
3582,149,6,39.01,796.0,23.602,-0.974928,-0.222521,6,2015-05-30
3583,149,7,42.01557,873.0,22.587,-0.974928,-0.222521,7,2015-05-30
3584,149,8,42.9,937.0,23.06,-0.974928,-0.222521,8,2015-05-30
3585,149,9,43.54,963.0,24.689,-0.974928,-0.222521,9,2015-05-30
3586,149,10,34.5,976.0,32.545,-0.974928,-0.222521,10,2015-05-30
3587,149,11,10.0,992.0,28.769,-0.974928,-0.222521,11,2015-05-30
3588,149,12,0.0,939.0,34.111,-0.974928,-0.222521,12,2015-05-30
3589,149,13,0.0,903.0,51.579,-0.974928,-0.222521,13,2015-05-30
3590,149,14,0.0,931.0,86.624,-0.974928,-0.222521,14,2015-05-30
3591,149,15,8.566,850.0,105.372,-0.974928,-0.222521,15,2015-05-30
3592,149,16,34.5,815.0,114.436,-0.974928,-0.222521,16,2015-05-30
3593,149,17,43.3,888.0,100.097,-0.974928,-0.222521,17,2015-05-30
3594,149,18,46.91,953.0,69.163,-0.974928,-0.222521,18,2015-05-30
3595,149,19,47.46,972.0,45.715,-0.974928,-0.222521,19,2015-05-30
3596,149,20,54.12,1007.0,28.31,-0.974928,-0.222521,20,2015-05-30
3597,149,21,54.13,1027.0,15.346,-0.974928,-0.222521,21,2015-05-30
3598,149,22,48.12962,968.0,10.004,-0.974928,-0.222521,22,2015-05-30
3599,149,23,43.96,907.0,8.283,-0.974928,-0.222521,23,2015-05-30
3600,150,0,51.91,847.0,24.038,-0.781831,0.62349,0,2015-05-31
3601,150,1,44.46,807.0,27.339,-0.781831,0.62349,1,2015-05-31
3602,150,2,43.91,783.0,25.602,-0.781831,0.62349,2,2015-05-31
3603,150,3,43.91,768.0,18.586,-0.781831,0.62349,3,2015-05-31
3604,150,4,43.79,769.0,12.326,-0.781831,0.62349,4,2015-05-31
3605,150,5,43.91,780.0,8.911,-0.781831,0.62349,5,2015-05-31
3606,150,6,43.63,758.0,8.974,-0.781831,0.62349,6,2015-05-31
3607,150,7,42.3,796.0,8.535,-0.781831,0.62349,7,2015-05-31
3608,150,8,39.97,858.0,7.701,-0.781831,0.62349,8,2015-05-31
3609,150,9,37.75,895.0,2.821,-0.781831,0.62349,9,2015-05-31
3610,150,10,34.33,902.0,6.992,-0.781831,0.62349,10,2015-05-31
3611,150,11,31.97473,887.0,16.635,-0.781831,0.62349,11,2015-05-31
3612,150,12,31.18,896.0,58.43,-0.781831,0.62349,12,2015-05-31
3613,150,13,23.13168,828.0,93.642,-0.781831,0.62349,13,2015-05-31
3614,150,14,23.98349,774.0,115.694,-0.781831,0.62349,14,2015-05-31
3615,150,15,25.99123,815.0,118.733,-0.781831,0.62349,15,2015-05-31
3616,150,16,33.87834,827.0,109.887,-0.781831,0.62349,16,2015-05-31
3617,150,17,39.57849,831.0,85.577,-0.781831,0.62349,17,2015-05-31
3618,150,18,46.91,842.0,56.762,-0.781831,0.62349,18,2015-05-31
3619,150,19,51.81,880.0,39.336,-0.781831,0.62349,19,2015-05-31
3620,150,20,64.99,955.0,26.2,-0.781831,0.62349,20,2015-05-31
3621,150,21,75.0,1020.0,19.703,-0.781831,0.62349,21,2015-05-31
3622,150,22,64.99,957.0,16.712,-0.781831,0.62349,22,2015-05-31
3623,150,23,53.51,884.0,13.127,-0.781831,0.62349,23,2015-05-31
3624,151,0,49.02,867.0,7.729,0.0,1.0,0,2015-06-01
3625,151,1,44.52,812.0,6.433,0.0,1.0,1,2015-06-01
3626,151,2,40.83,804.0,6.98,0.0,1.0,2,2015-06-01
3627,151,3,40.83,797.0,4.211,0.0,1.0,3,2015-06-01
3628,151,4,42.08,794.0,3.66,0.0,1.0,4,2015-06-01
3629,151,5,46.0,836.0,1.934,0.0,1.0,5,2015-06-01
3630,151,6,48.43,845.0,5.896,0.0,1.0,6,2015-06-01
3631,151,7,49.0,955.0,4.689,0.0,1.0,7,2015-06-01
3632,151,8,51.49,1000.0,4.504,0.0,1.0,8,2015-06-01
3633,151,9,50.43,1006.0,7.512,0.0,1.0,9,2015-06-01
3634,151,10,47.93,983.0,8.653,0.0,1.0,10,2015-06-01
3635,151,11,46.6763,942.0,14.164,0.0,1.0,11,2015-06-01
3636,151,12,43.52,968.0,41.104,0.0,1.0,12,2015-06-01
3637,151,13,41.33,922.0,62.795,0.0,1.0,13,2015-06-01
3638,151,14,44.52,884.0,79.546,0.0,1.0,14,2015-06-01
3639,151,15,48.0,916.0,91.663,0.0,1.0,15,2015-06-01
3640,151,16,50.93,914.0,94.109,0.0,1.0,16,2015-06-01
3641,151,17,49.52,942.0,75.264,0.0,1.0,17,2015-06-01
3642,151,18,53.77,943.0,52.938,0.0,1.0,18,2015-06-01
3643,151,19,54.28,960.0,34.822,0.0,1.0,19,2015-06-01
3644,151,20,63.0,1020.0,20.374,0.0,1.0,20,2015-06-01
3645,151,21,70.3,1052.0,18.302,0.0,1.0,21,2015-06-01
3646,151,22,61.07315,973.0,19.133,0.0,1.0,22,2015-06-01
3647,151,23,50.09,914.0,10.897,0.0,1.0,23,2015-06-01
3648,152,0,49.86,829.0,4.123,0.781831,0.62349,0,2015-06-02
3649,152,1,44.26054,791.0,1.844,0.781831,0.62349,1,2015-06-02
3650,152,2,43.24,780.0,1.892,0.781831,0.62349,2,2015-06-02
3651,152,3,43.24,769.0,1.654,0.781831,0.62349,3,2015-06-02
3652,152,4,43.02,773.0,1.116,0.781831,0.62349,4,2015-06-02
3653,152,5,43.72,775.0,0.768,0.781831,0.62349,5,2015-06-02
3654,152,6,42.03,781.0,5.11,0.781831,0.62349,6,2015-06-02
3655,152,7,43.02,839.0,6.221,0.781831,0.62349,7,2015-06-02
3656,152,8,41.29,872.0,5.947,0.781831,0.62349,8,2015-06-02
3657,152,9,39.03175,941.0,1.825,0.781831,0.62349,9,2015-06-02
3658,152,10,35.0,968.0,3.185,0.781831,0.62349,10,2015-06-02
3659,152,11,32.72421,994.0,12.988,0.781831,0.62349,11,2015-06-02
3660,152,12,32.0,1011.0,31.192,0.781831,0.62349,12,2015-06-02
3661,152,13,23.25373,945.0,70.817,0.781831,0.62349,13,2015-06-02
3662,152,14,23.18816,878.0,94.798,0.781831,0.62349,14,2015-06-02
3663,152,15,28.32,878.0,111.277,0.781831,0.62349,15,2015-06-02
3664,152,16,34.02,883.0,110.193,0.781831,0.62349,16,2015-06-02
3665,152,17,40.0,899.0,87.775,0.781831,0.62349,17,2015-06-02
3666,152,18,46.93,930.0,62.461,0.781831,0.62349,18,2015-06-02
3667,152,19,52.6,977.0,36.837,0.781831,0.62349,19,2015-06-02
3668,152,20,60.99,1017.0,22.029,0.781831,0.62349,20,2015-06-02
3669,152,21,74.99,1046.0,7.866,0.781831,0.62349,21,2015-06-02
3670,152,22,75.0,1029.0,6.067,0.781831,0.62349,22,2015-06-02
3671,152,23,55.0,956.0,4.046,0.781831,0.62349,23,2015-06-02
3672,153,0,54.29,834.0,6.522,0.974928,-0.222521,0,2015-06-03
3673,153,1,49.02,787.0,7.806,0.974928,-0.222521,1,2015-06-03
3674,153,2,44.93,765.0,9.124,0.974928,-0.222521,2,2015-06-03
3675,153,3,44.43,764.0,10.198,0.974928,-0.222521,3,2015-06-03
3676,153,4,48.51,775.0,12.174,0.974928,-0.222521,4,2015-06-03
3677,153,5,45.19,780.0,11.837,0.974928,-0.222521,5,2015-06-03
3678,153,6,50.47,826.0,10.278,0.974928,-0.222521,6,2015-06-03
3679,153,7,54.5,951.0,8.934,0.974928,-0.222521,7,2015-06-03
3680,153,8,58.28261,1021.0,7.455,0.974928,-0.222521,8,2015-06-03
3681,153,9,55.0,1021.0,7.34,0.974928,-0.222521,9,2015-06-03
3682,153,10,52.10439,1035.0,9.856,0.974928,-0.222521,10,2015-06-03
3683,153,11,48.39,1045.0,35.485,0.974928,-0.222521,11,2015-06-03
3684,153,12,44.55075,1035.0,58.448,0.974928,-0.222521,12,2015-06-03
3685,153,13,43.52,1002.0,86.147,0.974928,-0.222521,13,2015-06-03
3686,153,14,48.38176,940.0,111.543,0.974928,-0.222521,14,2015-06-03
3687,153,15,53.25,942.0,123.662,0.974928,-0.222521,15,2015-06-03
3688,153,16,55.01,975.0,119.502,0.974928,-0.222521,16,2015-06-03
3689,153,17,53.80083,1016.0,93.733,0.974928,-0.222521,17,2015-06-03
3690,153,18,55.01128,1028.0,65.863,0.974928,-0.222521,18,2015-06-03
3691,153,19,55.0,1055.0,44.955,0.974928,-0.222521,19,2015-06-03
3692,153,20,63.03,1092.0,20.543,0.974928,-0.222521,20,2015-06-03
3693,153,21,74.89,1111.0,19.815,0.974928,-0.222521,21,2015-06-03
3694,153,22,65.0,1046.0,11.622,0.974928,-0.222521,22,2015-06-03
3695,153,23,54.9,978.0,14.381,0.974928,-0.222521,23,2015-06-03
3696,154,0,49.05,862.0,7.84,0.433884,-0.900969,0,2015-06-04
3697,154,1,45.43,794.0,9.7,0.433884,-0.900969,1,2015-06-04
3698,154,2,43.24,787.0,9.158,0.433884,-0.900969,2,2015-06-04
3699,154,3,41.44,782.0,8.557,0.433884,-0.900969,3,2015-06-04
3700,154,4,41.23,806.0,9.104,0.433884,-0.900969,4,2015-06-04
3701,154,5,43.58,820.0,9.879,0.433884,-0.900969,5,2015-06-04
3702,154,6,45.93,856.0,9.671,0.433884,-0.900969,6,2015-06-04
3703,154,7,52.33,981.0,8.008,0.433884,-0.900969,7,2015-06-04
3704,154,8,64.24044,1066.0,8.088,0.433884,-0.900969,8,2015-06-04
3705,154,9,65.55,1097.0,8.261,0.433884,-0.900969,9,2015-06-04
3706,154,10,59.20716,1067.0,9.542,0.433884,-0.900969,10,2015-06-04
3707,154,11,60.0,1060.0,27.046,0.433884,-0.900969,11,2015-06-04
3708,154,12,52.99,1045.0,37.561,0.433884,-0.900969,12,2015-06-04
3709,154,13,46.79,1002.0,81.319,0.433884,-0.900969,13,2015-06-04
3710,154,14,55.01,966.0,105.256,0.433884,-0.900969,14,2015-06-04
3711,154,15,59.12,961.0,122.482,0.433884,-0.900969,15,2015-06-04
3712,154,16,59.71,975.0,123.049,0.433884,-0.900969,16,2015-06-04
3713,154,17,57.0,1008.0,96.778,0.433884,-0.900969,17,2015-06-04
3714,154,18,58.98613,1028.0,65.804,0.433884,-0.900969,18,2015-06-04
3715,154,19,61.81327,1060.0,42.009,0.433884,-0.900969,19,2015-06-04
3716,154,20,63.03,1087.0,26.283,0.433884,-0.900969,20,2015-06-04
3717,154,21,75.99,1115.0,21.547,0.433884,-0.900969,21,2015-06-04
3718,154,22,63.03,1051.0,21.944,0.433884,-0.900969,22,2015-06-04
3719,154,23,54.0,984.0,21.526,0.433884,-0.900969,23,2015-06-04
3720,155,0,50.62,867.0,35.871,-0.433884,-0.900969,0,2015-06-05
3721,155,1,44.52,815.0,36.647,-0.433884,-0.900969,1,2015-06-05
3722,155,2,43.24,797.0,31.465,-0.433884,-0.900969,2,2015-06-05
3723,155,3,42.08,789.0,27.863,-0.433884,-0.900969,3,2015-06-05
3724,155,4,42.74,790.0,31.416,-0.433884,-0.900969,4,2015-06-05
3725,155,5,42.58,805.0,29.494,-0.433884,-0.900969,5,2015-06-05
3726,155,6,45.02,833.0,28.719,-0.433884,-0.900969,6,2015-06-05
3727,155,7,50.0,928.0,28.037,-0.433884,-0.900969,7,2015-06-05
3728,155,8,56.0,990.0,28.18,-0.433884,-0.900969,8,2015-06-05
3729,155,9,57.2,1005.0,24.394,-0.433884,-0.900969,9,2015-06-05
3730,155,10,52.11,1012.0,24.324,-0.433884,-0.900969,10,2015-06-05
3731,155,11,54.0,1002.0,30.635,-0.433884,-0.900969,11,2015-06-05
3732,155,12,51.31,1010.0,66.057,-0.433884,-0.900969,12,2015-06-05
3733,155,13,44.43,976.0,93.062,-0.433884,-0.900969,13,2015-06-05
3734,155,14,53.05,898.0,122.854,-0.433884,-0.900969,14,2015-06-05
3735,155,15,54.93,905.0,143.181,-0.433884,-0.900969,15,2015-06-05
3736,155,16,58.51064,979.0,143.728,-0.433884,-0.900969,16,2015-06-05
3737,155,17,55.12,1003.0,116.033,-0.433884,-0.900969,17,2015-06-05
3738,155,18,55.7,998.0,81.785,-0.433884,-0.900969,18,2015-06-05
3739,155,19,57.2,1032.0,46.761,-0.433884,-0.900969,19,2015-06-05
3740,155,20,58.11,1067.0,29.696,-0.433884,-0.900969,20,2015-06-05
3741,155,21,70.0,1141.0,22.003,-0.433884,-0.900969,21,2015-06-05
3742,155,22,57.71,1082.0,21.666,-0.433884,-0.900969,22,2015-06-05
3743,155,23,50.91,1007.0,18.795,-0.433884,-0.900969,23,2015-06-05
3744,156,0,50.61439,881.0,13.978,-0.974928,-0.222521,0,2015-06-06
3745,156,1,43.53,834.0,15.956,-0.974928,-0.222521,1,2015-06-06
3746,156,2,42.18,809.0,10.234,-0.974928,-0.222521,2,2015-06-06
3747,156,3,41.79832,811.0,11.189,-0.974928,-0.222521,3,2015-06-06
3748,156,4,42.41,808.0,9.036,-0.974928,-0.222521,4,2015-06-06
3749,156,5,41.4,813.0,8.595,-0.974928,-0.222521,5,2015-06-06
3750,156,6,41.4,832.0,7.988,-0.974928,-0.222521,6,2015-06-06
3751,156,7,41.63,909.0,7.949,-0.974928,-0.222521,7,2015-06-06
3752,156,8,43.4,995.0,7.412,-0.974928,-0.222521,8,2015-06-06
3753,156,9,50.16,1016.0,7.709,-0.974928,-0.222521,9,2015-06-06
3754,156,10,51.38276,997.0,7.864,-0.974928,-0.222521,10,2015-06-06
3755,156,11,50.6,942.0,14.896,-0.974928,-0.222521,11,2015-06-06
3756,156,12,47.39,823.0,24.269,-0.974928,-0.222521,12,2015-06-06
3757,156,13,41.4,872.0,63.765,-0.974928,-0.222521,13,2015-06-06
3758,156,14,43.4,797.0,82.183,-0.974928,-0.222521,14,2015-06-06
3759,156,15,45.19,856.0,94.036,-0.974928,-0.222521,15,2015-06-06
3760,156,16,50.58498,916.0,96.156,-0.974928,-0.222521,16,2015-06-06
3761,156,17,48.66,974.0,79.024,-0.974928,-0.222521,17,2015-06-06
3762,156,18,51.79,954.0,53.098,-0.974928,-0.222521,18,2015-06-06
3763,156,19,53.93,1002.0,30.86,-0.974928,-0.222521,19,2015-06-06
3764,156,20,63.03,1062.0,14.147,-0.974928,-0.222521,20,2015-06-06
3765,156,21,68.98,1079.0,7.708,-0.974928,-0.222521,21,2015-06-06
3766,156,22,57.71,1017.0,9.037,-0.974928,-0.222521,22,2015-06-06
3767,156,23,52.7,975.0,12.901,-0.974928,-0.222521,23,2015-06-06
3768,157,0,48.93,889.0,12.157,-0.781831,0.62349,0,2015-06-07
3769,157,1,43.18,845.0,17.596,-0.781831,0.62349,1,2015-06-07
3770,157,2,42.9,822.0,17.739,-0.781831,0.62349,2,2015-06-07
3771,157,3,39.88,807.0,16.135,-0.781831,0.62349,3,2015-06-07
3772,157,4,43.18,794.0,12.516,-0.781831,0.62349,4,2015-06-07
3773,157,5,45.53,795.0,9.159,-0.781831,0.62349,5,2015-06-07
3774,157,6,43.18,777.0,4.354,-0.781831,0.62349,6,2015-06-07
3775,157,7,43.18,835.0,3.007,-0.781831,0.62349,7,2015-06-07
