IDX__global,IDX__step,IDX__sub_step,TARG__MGP_NORD,FUTU__D_NORD,FUTU__WIND_NORD,CONST__wd_sin,CONST__wd_cos,Hour,Date
8706,362,18,58.82,22559.0,0.991,0.781831,0.62349,18,2015-12-29
8707,362,19,56.89,21998.0,1.026,0.781831,0.62349,19,2015-12-29
8708,362,20,51.0,20352.0,1.115,0.781831,0.62349,20,2015-12-29
8709,362,21,46.4,18708.0,1.152,0.781831,0.62349,21,2015-12-29
8710,362,22,43.72,16678.0,1.174,0.781831,0.62349,22,2015-12-29
8711,362,23,41.53,14966.0,1.215,0.781831,0.62349,23,2015-12-29
8712,363,0,37.23199,11364.0,1.263,0.974928,-0.222521,0,2015-12-30
8713,363,1,30.5,10590.0,1.359,0.974928,-0.222521,1,2015-12-30
8714,363,2,30.0,10242.0,1.516,0.974928,-0.222521,2,2015-12-30
8715,363,3,25.0,10140.0,1.768,0.974928,-0.222521,3,2015-12-30
8716,363,4,27.76,10270.0,1.774,0.974928,-0.222521,4,2015-12-30
8717,363,5,31.0,10900.0,2.063,0.974928,-0.222521,5,2015-12-30
8718,363,6,38.01,12791.0,2.135,0.974928,-0.222521,6,2015-12-30
8719,363,7,46.31,15398.0,2.054,0.974928,-0.222521,7,2015-12-30
8720,363,8,53.46,17467.0,2.028,0.974928,-0.222521,8,2015-12-30
8721,363,9,53.01,18510.0,2.072,0.974928,-0.222521,9,2015-12-30
8722,363,10,52.32,18599.0,2.219,0.974928,-0.222521,10,2015-12-30
8723,363,11,46.12,18389.0,2.356,0.974928,-0.222521,11,2015-12-30
8724,363,12,41.74,17644.0,2.563,0.974928,-0.222521,12,2015-12-30
8725,363,13,41.26,16728.0,3.257,0.974928,-0.222521,13,2015-12-30
8726,363,14,42.5,16926.0,4.193,0.974928,-0.222521,14,2015-12-30
8727,363,15,45.59,17597.0,4.859,0.974928,-0.222521,15,2015-12-30
8728,363,16,51.32,18678.0,5.056,0.974928,-0.222521,16,2015-12-30
8729,363,17,57.05,19342.0,4.968,0.974928,-0.222521,17,2015-12-30
8730,363,18,57.82,19447.0,4.914,0.974928,-0.222521,18,2015-12-30
8731,363,19,54.0,18959.0,4.787,0.974928,-0.222521,19,2015-12-30
8732,363,20,47.44,17662.0,4.657,0.974928,-0.222521,20,2015-12-30
8733,363,21,44.97,16432.0,4.62,0.974928,-0.222521,21,2015-12-30
8734,363,22,43.01,14821.0,4.526,0.974928,-0.222521,22,2015-12-30
8735,363,23,40.8,13073.0,4.348,0.974928,-0.222521,23,2015-12-30
8736,364,0,38.0,12382.0,3.694,0.433884,-0.900969,0,2015-12-31
8737,364,1,34.9,11775.0,3.353,0.433884,-0.900969,1,2015-12-31
8738,364,2,31.0,11053.0,2.944,0.433884,-0.900969,2,2015-12-31
8739,364,3,30.34193,10633.0,2.669,0.433884,-0.900969,3,2015-12-31
8740,364,4,29.26534,10530.0,2.551,0.433884,-0.900969,4,2015-12-31
8741,364,5,32.73425,11017.0,2.435,0.433884,-0.900969,5,2015-12-31
8742,364,6,39.56,12432.0,2.166,0.433884,-0.900969,6,2015-12-31
8743,364,7,49.23,14385.0,1.648,0.433884,-0.900969,7,2015-12-31
8744,364,8,56.44,15460.0,1.12,0.433884,-0.900969,8,2015-12-31
8745,364,9,61.99,16520.0,0.745,0.433884,-0.900969,9,2015-12-31
8746,364,10,61.77786,16364.0,0.561,0.433884,-0.900969,10,2015-12-31
8747,364,11,53.5,15850.0,0.567,0.433884,-0.900969,11,2015-12-31
8748,364,12,43.21,15215.0,0.61,0.433884,-0.900969,12,2015-12-31
8749,364,13,42.5,14436.0,0.636,0.433884,-0.900969,13,2015-12-31
8750,364,14,43.54,14320.0,0.677,0.433884,-0.900969,14,2015-12-31
8751,364,15,49.24,14846.0,0.646,0.433884,-0.900969,15,2015-12-31
8752,364,16,57.58,15529.0,0.548,0.433884,-0.900969,16,2015-12-31
8753,364,17,72.48,17679.0,0.421,0.433884,-0.900969,17,2015-12-31
8754,364,18,71.49,18010.0,0.339,0.433884,-0.900969,18,2015-12-31
8755,364,19,70.0,17405.0,0.272,0.433884,-0.900969,19,2015-12-31
8756,364,20,58.00292,15939.0,0.195,0.433884,-0.900969,20,2015-12-31
8757,364,21,49.25,14422.0,0.23,0.433884,-0.900969,21,2015-12-31
8758,364,22,44.1,13403.0,0.23,0.433884,-0.900969,22,2015-12-31
8759,364,23,41.53,12672.0,0.279,0.433884,-0.900969,23,2015-12-31
8760,365,0,49.62,11167.0,0.274,-0.433884,-0.900969,0,2016-01-01
8761,365,1,43.5,10543.0,0.297,-0.433884,-0.900969,1,2016-01-01
8762,365,2,38.63,10021.0,0.286,-0.433884,-0.900969,2,2016-01-01
8763,365,3,36.8,9525.0,0.271,-0.433884,-0.900969,3,2016-01-01
8764,365,4,34.5,9320.0,0.277,-0.433884,-0.900969,4,2016-01-01
8765,365,5,32.1,9402.0,0.257,-0.433884,-0.900969,5,2016-01-01
8766,365,6,36.0,9948.0,0.241,-0.433884,-0.900969,6,2016-01-01
8767,365,7,37.54,10524.0,0.183,-0.433884,-0.900969,7,2016-01-01
8768,365,8,37.54,10610.0,0.154,-0.433884,-0.900969,8,2016-01-01
8769,365,9,35.95,10903.0,0.132,-0.433884,-0.900969,9,2016-01-01
8770,365,10,37.63,11557.0,0.103,-0.433884,-0.900969,10,2016-01-01
8771,365,11,36.8,12167.0,0.094,-0.433884,-0.900969,11,2016-01-01
8772,365,12,37.54,12578.0,0.089,-0.433884,-0.900969,12,2016-01-01
8773,365,13,34.6,11874.0,0.099,-0.433884,-0.900969,13,2016-01-01
8774,365,14,35.95,11624.0,0.12,-0.433884,-0.900969,14,2016-01-01
8775,365,15,41.18,11690.0,0.125,-0.433884,-0.900969,15,2016-01-01
8776,365,16,46.65,12210.0,0.13,-0.433884,-0.900969,16,2016-01-01
8777,365,17,57.96,14044.0,0.245,-0.433884,-0.900969,17,2016-01-01
8778,365,18,61.31,14829.0,0.358,-0.433884,-0.900969,18,2016-01-01
8779,365,19,60.0,15286.0,0.494,-0.433884,-0.900969,19,2016-01-01
8780,365,20,57.0,15030.0,0.704,-0.433884,-0.900969,20,2016-01-01
8781,365,21,55.0,14101.0,0.982,-0.433884,-0.900969,21,2016-01-01
8782,365,22,46.76,12780.0,1.427,-0.433884,-0.900969,22,2016-01-01
8783,365,23,43.21,11539.0,1.918,-0.433884,-0.900969,23,2016-01-01
8784,366,0,39.52,10185.0,1.525,-0.974928,-0.222521,0,2016-01-02
8785,366,1,36.29,9260.0,1.816,-0.974928,-0.222521,1,2016-01-02
8786,366,2,35.89,8812.0,2.204,-0.974928,-0.222521,2,2016-01-02
8787,366,3,35.22,8644.0,2.688,-0.974928,-0.222521,3,2016-01-02
8788,366,4,35.15,8706.0,3.375,-0.974928,-0.222521,4,2016-01-02
8789,366,5,35.89,9114.0,4.17,-0.974928,-0.222521,5,2016-01-02
8790,366,6,38.72,10056.0,4.901,-0.974928,-0.222521,6,2016-01-02
8791,366,7,45.88067,11219.0,5.549,-0.974928,-0.222521,7,2016-01-02
8792,366,8,54.51,11990.0,6.262,-0.974928,-0.222521,8,2016-01-02
8793,366,9,55.0,12927.0,7.048,-0.974928,-0.222521,9,2016-01-02
8794,366,10,54.61,13130.0,7.808,-0.974928,-0.222521,10,2016-01-02
8795,366,11,48.48,13134.0,8.239,-0.974928,-0.222521,11,2016-01-02
8796,366,12,45.01,13296.0,8.537,-0.974928,-0.222521,12,2016-01-02
8797,366,13,41.64,12766.0,8.779,-0.974928,-0.222521,13,2016-01-02
8798,366,14,43.72,12693.0,9.086,-0.974928,-0.222521,14,2016-01-02
8799,366,15,48.95,13094.0,9.356,-0.974928,-0.222521,15,2016-01-02
8800,366,16,52.99,13461.0,9.554,-0.974928,-0.222521,16,2016-01-02
8801,366,17,60.99,15546.0,9.827,-0.974928,-0.222521,17,2016-01-02
8802,366,18,59.95454,16559.0,10.256,-0.974928,-0.222521,18,2016-01-02
8803,366,19,55.0,16559.0,10.853,-0.974928,-0.222521,19,2016-01-02
8804,366,20,50.23618,15552.0,11.571,-0.974928,-0.222521,20,2016-01-02
8805,366,21,43.21,14375.0,12.312,-0.974928,-0.222521,21,2016-01-02
8806,366,22,40.23,12785.0,12.787,-0.974928,-0.222521,22,2016-01-02
8807,366,23,38.65,12014.0,12.421,-0.974928,-0.222521,23,2016-01-02
8808,367,0,36.48,10735.0,13.056,-0.781831,0.62349,0,2016-01-03
8809,367,1,29.03,10095.0,12.997,-0.781831,0.62349,1,2016-01-03
8810,367,2,26.5,9542.0,12.998,-0.781831,0.62349,2,2016-01-03
8811,367,3,22.32,9276.0,12.949,-0.781831,0.62349,3,2016-01-03
8812,367,4,17.0,9254.0,12.641,-0.781831,0.62349,4,2016-01-03
8813,367,5,19.99,9495.0,12.141,-0.781831,0.62349,5,2016-01-03
8814,367,6,24.56,10287.0,11.68,-0.781831,0.62349,6,2016-01-03
8815,367,7,30.9,11178.0,11.598,-0.781831,0.62349,7,2016-01-03
8816,367,8,33.46,11503.0,11.681,-0.781831,0.62349,8,2016-01-03
8817,367,9,36.01,12709.0,11.852,-0.781831,0.62349,9,2016-01-03
8818,367,10,36.77,13239.0,12.111,-0.781831,0.62349,10,2016-01-03
8819,367,11,36.07,13539.0,12.076,-0.781831,0.62349,11,2016-01-03
8820,367,12,35.89,13248.0,11.633,-0.781831,0.62349,12,2016-01-03
8821,367,13,29.03,12706.0,10.761,-0.781831,0.62349,13,2016-01-03
8822,367,14,30.1,12208.0,9.545,-0.781831,0.62349,14,2016-01-03
8823,367,15,37.48,12139.0,8.225,-0.781831,0.62349,15,2016-01-03
8824,367,16,40.14,12663.0,6.873,-0.781831,0.62349,16,2016-01-03
8825,367,17,49.61,14734.0,5.921,-0.781831,0.62349,17,2016-01-03
8826,367,18,55.1,15698.0,5.004,-0.781831,0.62349,18,2016-01-03
8827,367,19,52.68,15677.0,4.548,-0.781831,0.62349,19,2016-01-03
8828,367,20,51.0,15105.0,4.385,-0.781831,0.62349,20,2016-01-03
8829,367,21,46.67,14320.0,4.557,-0.781831,0.62349,21,2016-01-03
8830,367,22,40.14,12868.0,4.955,-0.781831,0.62349,22,2016-01-03
8831,367,23,37.78,11417.0,5.653,-0.781831,0.62349,23,2016-01-03
8832,368,0,34.97,10636.0,0.072,0.0,1.0,0,2016-01-04
8833,368,1,27.51,9911.0,0.062,0.0,1.0,1,2016-01-04
8834,368,2,24.56,9637.0,0.014,0.0,1.0,2,2016-01-04
8835,368,3,24.86,9511.0,0.022,0.0,1.0,3,2016-01-04
8836,368,4,22.78359,9760.0,0.022,0.0,1.0,4,2016-01-04
8837,368,5,29.03,10557.0,0.02,0.0,1.0,5,2016-01-04
8838,368,6,38.63,12569.0,0.015,0.0,1.0,6,2016-01-04
8839,368,7,47.48,15293.0,0.015,0.0,1.0,7,2016-01-04
8840,368,8,54.89,17600.0,0.013,0.0,1.0,8,2016-01-04
8841,368,9,54.89,18623.0,0.011,0.0,1.0,9,2016-01-04
8842,368,10,54.46,18813.0,0.07,0.0,1.0,10,2016-01-04
8843,368,11,48.0,18879.0,0.081,0.0,1.0,11,2016-01-04
8844,368,12,44.56332,18063.0,0.144,0.0,1.0,12,2016-01-04
8845,368,13,42.75,17463.0,0.168,0.0,1.0,13,2016-01-04
8846,368,14,46.05,17803.0,0.207,0.0,1.0,14,2016-01-04
8847,368,15,52.51,18306.0,0.234,0.0,1.0,15,2016-01-04
8848,368,16,53.35,19092.0,0.23,0.0,1.0,16,2016-01-04
8849,368,17,60.0,20422.0,0.201,0.0,1.0,17,2016-01-04
8850,368,18,58.46102,20361.0,0.185,0.0,1.0,18,2016-01-04
8851,368,19,55.51,19822.0,0.093,0.0,1.0,19,2016-01-04
8852,368,20,53.0,18524.0,0.059,0.0,1.0,20,2016-01-04
8853,368,21,47.79,17244.0,0.017,0.0,1.0,21,2016-01-04
8854,368,22,42.75,15454.0,0.012,0.0,1.0,22,2016-01-04
8855,368,23,38.68,13848.0,0.017,0.0,1.0,23,2016-01-04
8856,369,0,31.81,11924.0,8.444,0.781831,0.62349,0,2016-01-05
8857,369,1,24.41696,11528.0,8.873,0.781831,0.62349,1,2016-01-05
8858,369,2,22.34125,10755.0,9.429,0.781831,0.62349,2,2016-01-05
8859,369,3,21.5,10355.0,9.801,0.781831,0.62349,3,2016-01-05
8860,369,4,20.0,10377.0,9.406,0.781831,0.62349,4,2016-01-05
8861,369,5,29.03,10990.0,8.536,0.781831,0.62349,5,2016-01-05
8862,369,6,39.26,12858.0,7.807,0.781831,0.62349,6,2016-01-05
8863,369,7,52.99,15456.0,7.759,0.781831,0.62349,7,2016-01-05
8864,369,8,54.85,17308.0,7.926,0.781831,0.62349,8,2016-01-05
8865,369,9,55.0,18625.0,8.08,0.781831,0.62349,9,2016-01-05
8866,369,10,54.89,18464.0,8.359,0.781831,0.62349,10,2016-01-05
8867,369,11,53.86186,18355.0,8.695,0.781831,0.62349,11,2016-01-05
8868,369,12,48.2,17690.0,8.958,0.781831,0.62349,12,2016-01-05
8869,369,13,46.65,17002.0,9.322,0.781831,0.62349,13,2016-01-05
8870,369,14,48.0,17439.0,9.927,0.781831,0.62349,14,2016-01-05
8871,369,15,52.0,17891.0,10.099,0.781831,0.62349,15,2016-01-05
8872,369,16,56.65,18237.0,10.065,0.781831,0.62349,16,2016-01-05
8873,369,17,60.0,20406.0,9.711,0.781831,0.62349,17,2016-01-05
8874,369,18,58.99,20647.0,9.232,0.781831,0.62349,18,2016-01-05
8875,369,19,55.5,19879.0,8.649,0.781831,0.62349,19,2016-01-05
8876,369,20,52.99,18443.0,7.871,0.781831,0.62349,20,2016-01-05
8877,369,21,46.67,17023.0,7.041,0.781831,0.62349,21,2016-01-05
8878,369,22,43.48,15216.0,6.133,0.781831,0.62349,22,2016-01-05
8879,369,23,39.26,13869.0,5.474,0.781831,0.62349,23,2016-01-05
8880,370,0,40.23,12221.0,4.287,0.974928,-0.222521,0,2016-01-06
8881,370,1,37.08,11336.0,4.017,0.974928,-0.222521,1,2016-01-06
8882,370,2,36.08,10843.0,3.769,0.974928,-0.222521,2,2016-01-06
8883,370,3,35.6074,10620.0,3.668,0.974928,-0.222521,3,2016-01-06
8884,370,4,35.19,10575.0,3.596,0.974928,-0.222521,4,2016-01-06
8885,370,5,36.26,10846.0,3.456,0.974928,-0.222521,5,2016-01-06
8886,370,6,41.23,11528.0,3.377,0.974928,-0.222521,6,2016-01-06
8887,370,7,47.23,12078.0,3.778,0.974928,-0.222521,7,2016-01-06
8888,370,8,48.2,12680.0,4.206,0.974928,-0.222521,8,2016-01-06
8889,370,9,51.0,13732.0,4.981,0.974928,-0.222521,9,2016-01-06
8890,370,10,54.89,14541.0,5.973,0.974928,-0.222521,10,2016-01-06
8891,370,11,53.11974,15001.0,6.961,0.974928,-0.222521,11,2016-01-06
8892,370,12,48.0,15078.0,7.629,0.974928,-0.222521,12,2016-01-06
8893,370,13,41.68,14082.0,8.014,0.974928,-0.222521,13,2016-01-06
8894,370,14,46.65,13712.0,8.333,0.974928,-0.222521,14,2016-01-06
8895,370,15,45.70566,13833.0,8.814,0.974928,-0.222521,15,2016-01-06
8896,370,16,49.61,14152.0,8.985,0.974928,-0.222521,16,2016-01-06
8897,370,17,59.74,16011.0,9.271,0.974928,-0.222521,17,2016-01-06
8898,370,18,61.2,16594.0,9.486,0.974928,-0.222521,18,2016-01-06
8899,370,19,57.86,16802.0,9.366,0.974928,-0.222521,19,2016-01-06
8900,370,20,55.82,16294.0,9.523,0.974928,-0.222521,20,2016-01-06
8901,370,21,52.5,15493.0,9.794,0.974928,-0.222521,21,2016-01-06
8902,370,22,44.66,14322.0,9.659,0.974928,-0.222521,22,2016-01-06
8903,370,23,39.77,12996.0,9.266,0.974928,-0.222521,23,2016-01-06
8904,371,0,37.0,11164.0,10.737,0.433884,-0.900969,0,2016-01-07
8905,371,1,31.1,10461.0,10.236,0.433884,-0.900969,1,2016-01-07
8906,371,2,29.03,10042.0,9.598,0.433884,-0.900969,2,2016-01-07
8907,371,3,29.03,10030.0,8.622,0.433884,-0.900969,3,2016-01-07
8908,371,4,29.03,10272.0,7.863,0.433884,-0.900969,4,2016-01-07
8909,371,5,34.4,11222.0,7.527,0.433884,-0.900969,5,2016-01-07
8910,371,6,46.66,13954.0,7.329,0.433884,-0.900969,6,2016-01-07
8911,371,7,59.1404,17226.0,7.08,0.433884,-0.900969,7,2016-01-07
8912,371,8,68.0,19768.0,6.923,0.433884,-0.900969,8,2016-01-07
8913,371,9,78.1197,21340.0,6.985,0.433884,-0.900969,9,2016-01-07
8914,371,10,74.30772,21508.0,7.408,0.433884,-0.900969,10,2016-01-07
8915,371,11,76.0,21331.0,7.962,0.433884,-0.900969,11,2016-01-07
8916,371,12,55.3,20727.0,8.531,0.433884,-0.900969,12,2016-01-07
8917,371,13,56.17554,20283.0,9.32,0.433884,-0.900969,13,2016-01-07
8918,371,14,65.7,21187.0,10.035,0.433884,-0.900969,14,2016-01-07
8919,371,15,70.0,21693.0,10.632,0.433884,-0.900969,15,2016-01-07
8920,371,16,77.08903,21948.0,11.11,0.433884,-0.900969,16,2016-01-07
8921,371,17,85.69709,22979.0,11.456,0.433884,-0.900969,17,2016-01-07
8922,371,18,73.9,22729.0,11.701,0.433884,-0.900969,18,2016-01-07
8923,371,19,66.0,21689.0,11.947,0.433884,-0.900969,19,2016-01-07
8924,371,20,61.00514,20118.0,12.403,0.433884,-0.900969,20,2016-01-07
8925,371,21,55.36,18586.0,12.666,0.433884,-0.900969,21,2016-01-07
8926,371,22,50.7962,16144.0,12.599,0.433884,-0.900969,22,2016-01-07
8927,371,23,42.48,14303.0,12.124,0.433884,-0.900969,23,2016-01-07
8928,372,0,38.46,12756.0,9.359,-0.433884,-0.900969,0,2016-01-08
8929,372,1,35.03,12128.0,8.542,-0.433884,-0.900969,1,2016-01-08
8930,372,2,31.69,11728.0,7.733,-0.433884,-0.900969,2,2016-01-08
8931,372,3,28.76,11561.0,7.041,-0.433884,-0.900969,3,2016-01-08
8932,372,4,28.41,11681.0,6.663,-0.433884,-0.900969,4,2016-01-08
8933,372,5,37.08,12399.0,6.02,-0.433884,-0.900969,5,2016-01-08
8934,372,6,51.58,14817.0,5.787,-0.433884,-0.900969,6,2016-01-08
8935,372,7,57.23,18041.0,5.858,-0.433884,-0.900969,7,2016-01-08
8936,372,8,62.01,20890.0,5.495,-0.433884,-0.900969,8,2016-01-08
8937,372,9,63.49,22498.0,5.295,-0.433884,-0.900969,9,2016-01-08
8938,372,10,60.0,22840.0,5.366,-0.433884,-0.900969,10,2016-01-08
8939,372,11,58.6,22834.0,5.526,-0.433884,-0.900969,11,2016-01-08
8940,372,12,54.3285,21871.0,5.557,-0.433884,-0.900969,12,2016-01-08
8941,372,13,52.4,21083.0,5.652,-0.433884,-0.900969,13,2016-01-08
8942,372,14,56.0,21914.0,5.854,-0.433884,-0.900969,14,2016-01-08
8943,372,15,56.16,22318.0,6.094,-0.433884,-0.900969,15,2016-01-08
8944,372,16,60.0,22544.0,6.636,-0.433884,-0.900969,16,2016-01-08
8945,372,17,69.08,23042.0,7.65,-0.433884,-0.900969,17,2016-01-08
8946,372,18,63.71,22704.0,8.815,-0.433884,-0.900969,18,2016-01-08
8947,372,19,59.8,21704.0,9.941,-0.433884,-0.900969,19,2016-01-08
8948,372,20,56.0,20079.0,10.786,-0.433884,-0.900969,20,2016-01-08
8949,372,21,49.18,18439.0,11.412,-0.433884,-0.900969,21,2016-01-08
8950,372,22,46.03,16099.0,11.765,-0.433884,-0.900969,22,2016-01-08
8951,372,23,41.31,14237.0,11.939,-0.433884,-0.900969,23,2016-01-08
8952,373,0,37.6,13688.0,11.603,-0.974928,-0.222521,0,2016-01-09
8953,373,1,35.54,12842.0,11.619,-0.974928,-0.222521,1,2016-01-09
8954,373,2,31.97,12334.0,11.571,-0.974928,-0.222521,2,2016-01-09
8955,373,3,29.0,12038.0,11.481,-0.974928,-0.222521,3,2016-01-09
8956,373,4,29.0,12014.0,11.65,-0.974928,-0.222521,4,2016-01-09
8957,373,5,31.96093,12468.0,12.012,-0.974928,-0.222521,5,2016-01-09
8958,373,6,37.05,13593.0,12.318,-0.974928,-0.222521,6,2016-01-09
8959,373,7,40.29,15364.0,12.624,-0.974928,-0.222521,7,2016-01-09
8960,373,8,50.0,16661.0,12.638,-0.974928,-0.222521,8,2016-01-09
8961,373,9,52.99,17756.0,12.577,-0.974928,-0.222521,9,2016-01-09
8962,373,10,54.18,18226.0,12.45,-0.974928,-0.222521,10,2016-01-09
8963,373,11,50.9,18191.0,12.271,-0.974928,-0.222521,11,2016-01-09
8964,373,12,42.6,17344.0,12.109,-0.974928,-0.222521,12,2016-01-09
8965,373,13,39.17,16448.0,12.327,-0.974928,-0.222521,13,2016-01-09
8966,373,14,38.48,16333.0,12.747,-0.974928,-0.222521,14,2016-01-09
8967,373,15,40.16,16497.0,13.177,-0.974928,-0.222521,15,2016-01-09
8968,373,16,45.24,17161.0,13.875,-0.974928,-0.222521,16,2016-01-09
8969,373,17,56.91,18224.0,14.416,-0.974928,-0.222521,17,2016-01-09
8970,373,18,56.99,18609.0,14.799,-0.974928,-0.222521,18,2016-01-09
8971,373,19,56.99,18391.0,14.856,-0.974928,-0.222521,19,2016-01-09
8972,373,20,51.1,17037.0,15.124,-0.974928,-0.222521,20,2016-01-09
8973,373,21,41.28,15711.0,15.201,-0.974928,-0.222521,21,2016-01-09
8974,373,22,38.86,14631.0,15.238,-0.974928,-0.222521,22,2016-01-09
8975,373,23,37.48,13114.0,15.243,-0.974928,-0.222521,23,2016-01-09
8976,374,0,36.53,12053.0,15.58,-0.781831,0.62349,0,2016-01-10
8977,374,1,30.0,11299.0,15.042,-0.781831,0.62349,1,2016-01-10
8978,374,2,25.72,10825.0,14.235,-0.781831,0.62349,2,2016-01-10
8979,374,3,24.0,10571.0,13.084,-0.781831,0.62349,3,2016-01-10
8980,374,4,23.56,10489.0,12.827,-0.781831,0.62349,4,2016-01-10
8981,374,5,24.12,10752.0,12.729,-0.781831,0.62349,5,2016-01-10
8982,374,6,25.72,11338.0,12.167,-0.781831,0.62349,6,2016-01-10
8983,374,7,34.72,12010.0,12.202,-0.781831,0.62349,7,2016-01-10
8984,374,8,36.35,12445.0,12.798,-0.781831,0.62349,8,2016-01-10
8985,374,9,38.05,13287.0,12.921,-0.781831,0.62349,9,2016-01-10
8986,374,10,44.12,14133.0,13.427,-0.781831,0.62349,10,2016-01-10
8987,374,11,48.57,14326.0,14.136,-0.781831,0.62349,11,2016-01-10
8988,374,12,44.69,14154.0,14.792,-0.781831,0.62349,12,2016-01-10
8989,374,13,39.16,13451.0,15.362,-0.781831,0.62349,13,2016-01-10
8990,374,14,39.13,13477.0,15.717,-0.781831,0.62349,14,2016-01-10
8991,374,15,39.1,13585.0,15.766,-0.781831,0.62349,15,2016-01-10
8992,374,16,44.1,13930.0,15.78,-0.781831,0.62349,16,2016-01-10
8993,374,17,56.84,15601.0,15.776,-0.781831,0.62349,17,2016-01-10
8994,374,18,49.84,16515.0,15.855,-0.781831,0.62349,18,2016-01-10
8995,374,19,50.0,16718.0,15.996,-0.781831,0.62349,19,2016-01-10
8996,374,20,48.3,16109.0,15.937,-0.781831,0.62349,20,2016-01-10
8997,374,21,39.8,15282.0,15.968,-0.781831,0.62349,21,2016-01-10
8998,374,22,37.48,13985.0,16.019,-0.781831,0.62349,22,2016-01-10
8999,374,23,34.95,12774.0,15.962,-0.781831,0.62349,23,2016-01-10
9000,375,0,27.77,11819.0,16.242,0.0,1.0,0,2016-01-11
9001,375,1,21.6,11224.0,16.483,0.0,1.0,1,2016-01-11
9002,375,2,19.78417,10856.0,16.771,0.0,1.0,2,2016-01-11
9003,375,3,19.35753,10855.0,16.964,0.0,1.0,3,2016-01-11
9004,375,4,19.56266,11207.0,17.202,0.0,1.0,4,2016-01-11
9005,375,5,27.19,12531.0,17.368,0.0,1.0,5,2016-01-11
9006,375,6,48.0,16358.0,17.575,0.0,1.0,6,2016-01-11
9007,375,7,57.46,21336.0,17.772,0.0,1.0,7,2016-01-11
9008,375,8,60.38,24583.0,17.691,0.0,1.0,8,2016-01-11
9009,375,9,61.73,25823.0,17.525,0.0,1.0,9,2016-01-11
9010,375,10,61.73,25810.0,17.452,0.0,1.0,10,2016-01-11
9011,375,11,61.73,25497.0,17.537,0.0,1.0,11,2016-01-11
9012,375,12,58.01,23416.0,17.445,0.0,1.0,12,2016-01-11
9013,375,13,61.51,23091.0,17.258,0.0,1.0,13,2016-01-11
9014,375,14,61.51,24175.0,17.016,0.0,1.0,14,2016-01-11
9015,375,15,62.7,24496.0,16.806,0.0,1.0,15,2016-01-11
9016,375,16,59.46,24742.0,16.679,0.0,1.0,16,2016-01-11
9017,375,17,62.99,25629.0,16.666,0.0,1.0,17,2016-01-11
9018,375,18,59.5,24947.0,16.593,0.0,1.0,18,2016-01-11
9019,375,19,56.99,23879.0,16.264,0.0,1.0,19,2016-01-11
9020,375,20,55.7,22555.0,15.705,0.0,1.0,20,2016-01-11
9021,375,21,48.75,20773.0,15.086,0.0,1.0,21,2016-01-11
9022,375,22,44.52,18413.0,14.645,0.0,1.0,22,2016-01-11
9023,375,23,44.52,16531.0,14.538,0.0,1.0,23,2016-01-11
9024,376,0,38.99,14692.0,14.802,0.781831,0.62349,0,2016-01-12
9025,376,1,36.74,13740.0,14.438,0.781831,0.62349,1,2016-01-12
9026,376,2,37.05,13322.0,13.973,0.781831,0.62349,2,2016-01-12
9027,376,3,37.29,13078.0,13.532,0.781831,0.62349,3,2016-01-12
9028,376,4,37.15,13185.0,13.243,0.781831,0.62349,4,2016-01-12
9029,376,5,39.0,14063.0,13.289,0.781831,0.62349,5,2016-01-12
9030,376,6,60.0,17109.0,13.25,0.781831,0.62349,6,2016-01-12
9031,376,7,62.99,21281.0,13.364,0.781831,0.62349,7,2016-01-12
9032,376,8,62.43914,24117.0,13.709,0.781831,0.62349,8,2016-01-12
9033,376,9,62.0,24954.0,14.334,0.781831,0.62349,9,2016-01-12
9034,376,10,61.51,25068.0,15.075,0.781831,0.62349,10,2016-01-12
9035,376,11,63.0,24817.0,15.683,0.781831,0.62349,11,2016-01-12
9036,376,12,55.9,22747.0,15.963,0.781831,0.62349,12,2016-01-12
9037,376,13,55.0,22135.0,15.883,0.781831,0.62349,13,2016-01-12
9038,376,14,61.73,23272.0,15.482,0.781831,0.62349,14,2016-01-12
9039,376,15,61.73,23652.0,15.022,0.781831,0.62349,15,2016-01-12
9040,376,16,61.65268,24233.0,14.623,0.781831,0.62349,16,2016-01-12
9041,376,17,64.99,25397.0,14.219,0.781831,0.62349,17,2016-01-12
9042,376,18,62.55,24800.0,13.826,0.781831,0.62349,18,2016-01-12
9043,376,19,60.0,23680.0,13.851,0.781831,0.62349,19,2016-01-12
9044,376,20,57.01,22009.0,14.148,0.781831,0.62349,20,2016-01-12
9045,376,21,54.6,20253.0,14.468,0.781831,0.62349,21,2016-01-12
9046,376,22,50.27334,17993.0,14.65,0.781831,0.62349,22,2016-01-12
9047,376,23,45.51,16055.0,14.881,0.781831,0.62349,23,2016-01-12
9048,377,0,37.29,15358.0,15.371,0.974928,-0.222521,0,2016-01-13
9049,377,1,36.61,14369.0,15.28,0.974928,-0.222521,1,2016-01-13
9050,377,2,35.0,13850.0,14.983,0.974928,-0.222521,2,2016-01-13
9051,377,3,36.02,13790.0,14.718,0.974928,-0.222521,3,2016-01-13
9052,377,4,36.02,13869.0,14.491,0.974928,-0.222521,4,2016-01-13
9053,377,5,38.62,14885.0,14.275,0.974928,-0.222521,5,2016-01-13
9054,377,6,53.03,18100.0,14.018,0.974928,-0.222521,6,2016-01-13
