IDX__global,IDX__step,IDX__sub_step,TARG__MGP_SUD,FUTU__D_SUD,FUTU__WIND_SUD,CONST__wd_sin,CONST__wd_cos,Hour,Date
8303,345,23,47.60223,2664.0,348.303,-0.974928,-0.222521,23,2015-12-12
8304,346,0,45.03,2508.0,377.067,-0.781831,0.62349,0,2015-12-13
8305,346,1,39.84175,2257.0,407.113,-0.781831,0.62349,1,2015-12-13
8306,346,2,39.0,2068.0,439.498,-0.781831,0.62349,2,2015-12-13
8307,346,3,37.66,1992.0,491.038,-0.781831,0.62349,3,2015-12-13
8308,346,4,36.79,1940.0,546.96,-0.781831,0.62349,4,2015-12-13
8309,346,5,39.0,1939.0,585.712,-0.781831,0.62349,5,2015-12-13
8310,346,6,40.17,2104.0,609.783,-0.781831,0.62349,6,2015-12-13
8311,346,7,42.39017,2221.0,575.415,-0.781831,0.62349,7,2015-12-13
8312,346,8,44.81,2519.0,524.533,-0.781831,0.62349,8,2015-12-13
8313,346,9,46.21,2652.0,472.091,-0.781831,0.62349,9,2015-12-13
8314,346,10,45.11,2677.0,427.334,-0.781831,0.62349,10,2015-12-13
8315,346,11,44.02,2757.0,390.035,-0.781831,0.62349,11,2015-12-13
8316,346,12,43.41,2541.0,362.779,-0.781831,0.62349,12,2015-12-13
8317,346,13,43.03,2359.0,328.403,-0.781831,0.62349,13,2015-12-13
8318,346,14,43.41,2407.0,285.019,-0.781831,0.62349,14,2015-12-13
8319,346,15,50.0,2408.0,232.911,-0.781831,0.62349,15,2015-12-13
8320,346,16,57.50137,2688.0,195.172,-0.781831,0.62349,16,2015-12-13
8321,346,17,67.0,3308.0,169.948,-0.781831,0.62349,17,2015-12-13
8322,346,18,70.3,3339.0,156.71,-0.781831,0.62349,18,2015-12-13
8323,346,19,71.22,3335.0,143.427,-0.781831,0.62349,19,2015-12-13
8324,346,20,67.0,3415.0,129.647,-0.781831,0.62349,20,2015-12-13
8325,346,21,67.0,3390.0,119.619,-0.781831,0.62349,21,2015-12-13
8326,346,22,51.88,3135.0,106.492,-0.781831,0.62349,22,2015-12-13
8327,346,23,45.33,2936.0,98.937,-0.781831,0.62349,23,2015-12-13
8328,347,0,42.41,2391.0,52.889,0.0,1.0,0,2015-12-14
8329,347,1,39.54,2252.0,50.046,0.0,1.0,1,2015-12-14
8330,347,2,38.0,2122.0,56.806,0.0,1.0,2,2015-12-14
8331,347,3,36.97,2091.0,64.349,0.0,1.0,3,2015-12-14
8332,347,4,37.70563,2016.0,71.4,0.0,1.0,4,2015-12-14
8333,347,5,41.5,2167.0,73.495,0.0,1.0,5,2015-12-14
8334,347,6,53.09,2475.0,82.171,0.0,1.0,6,2015-12-14
8335,347,7,67.15,2969.0,86.612,0.0,1.0,7,2015-12-14
8336,347,8,68.4,3205.0,78.255,0.0,1.0,8,2015-12-14
8337,347,9,75.90149,3170.0,77.36,0.0,1.0,9,2015-12-14
8338,347,10,47.0,2930.0,68.889,0.0,1.0,10,2015-12-14
8339,347,11,46.26,2902.0,57.655,0.0,1.0,11,2015-12-14
8340,347,12,45.42,3114.0,47.18,0.0,1.0,12,2015-12-14
8341,347,13,46.28,3055.0,47.679,0.0,1.0,13,2015-12-14
8342,347,14,47.0,3111.0,49.871,0.0,1.0,14,2015-12-14
8343,347,15,72.8618,3231.0,53.345,0.0,1.0,15,2015-12-14
8344,347,16,79.4818,3513.0,51.088,0.0,1.0,16,2015-12-14
8345,347,17,98.90429,4068.0,49.475,0.0,1.0,17,2015-12-14
8346,347,18,75.0,4188.0,50.713,0.0,1.0,18,2015-12-14
8347,347,19,68.68,4221.0,46.611,0.0,1.0,19,2015-12-14
8348,347,20,66.0,4112.0,46.171,0.0,1.0,20,2015-12-14
8349,347,21,66.0,3828.0,49.172,0.0,1.0,21,2015-12-14
8350,347,22,59.839,3467.0,62.625,0.0,1.0,22,2015-12-14
8351,347,23,50.0,3106.0,66.69,0.0,1.0,23,2015-12-14
8352,348,0,44.01,2542.0,89.078,0.781831,0.62349,0,2015-12-15
8353,348,1,42.41,2302.0,92.016,0.781831,0.62349,1,2015-12-15
8354,348,2,41.0,2164.0,91.399,0.781831,0.62349,2,2015-12-15
8355,348,3,41.0,2091.0,94.726,0.781831,0.62349,3,2015-12-15
8356,348,4,41.01,2068.0,102.215,0.781831,0.62349,4,2015-12-15
8357,348,5,43.19,2171.0,108.364,0.781831,0.62349,5,2015-12-15
8358,348,6,64.3,2535.0,111.366,0.781831,0.62349,6,2015-12-15
8359,348,7,75.0,2962.0,115.876,0.781831,0.62349,7,2015-12-15
8360,348,8,50.69,3356.0,118.605,0.781831,0.62349,8,2015-12-15
8361,348,9,46.11,3497.0,120.478,0.781831,0.62349,9,2015-12-15
8362,348,10,43.55,3358.0,119.846,0.781831,0.62349,10,2015-12-15
8363,348,11,41.0,3306.0,122.666,0.781831,0.62349,11,2015-12-15
8364,348,12,37.8,2932.0,141.249,0.781831,0.62349,12,2015-12-15
8365,348,13,38.26,2994.0,170.003,0.781831,0.62349,13,2015-12-15
8366,348,14,40.0,3300.0,184.687,0.781831,0.62349,14,2015-12-15
8367,348,15,46.4,3375.0,204.46,0.781831,0.62349,15,2015-12-15
8368,348,16,61.74,3666.0,210.557,0.781831,0.62349,16,2015-12-15
8369,348,17,98.67,4134.0,201.184,0.781831,0.62349,17,2015-12-15
8370,348,18,85.0,4194.0,189.196,0.781831,0.62349,18,2015-12-15
8371,348,19,72.91,4196.0,185.873,0.781831,0.62349,19,2015-12-15
8372,348,20,65.0,4075.0,193.366,0.781831,0.62349,20,2015-12-15
8373,348,21,52.76,3733.0,198.144,0.781831,0.62349,21,2015-12-15
8374,348,22,47.09,3352.0,207.756,0.781831,0.62349,22,2015-12-15
8375,348,23,46.77,3030.0,220.098,0.781831,0.62349,23,2015-12-15
8376,349,0,49.17,2498.0,237.14,0.974928,-0.222521,0,2015-12-16
8377,349,1,48.67,2433.0,255.88,0.974928,-0.222521,1,2015-12-16
8378,349,2,45.17,2111.0,282.866,0.974928,-0.222521,2,2015-12-16
8379,349,3,43.76,2106.0,333.529,0.974928,-0.222521,3,2015-12-16
8380,349,4,44.2,2285.0,367.373,0.974928,-0.222521,4,2015-12-16
8381,349,5,46.78,2425.0,395.419,0.974928,-0.222521,5,2015-12-16
8382,349,6,48.75,2706.0,411.017,0.974928,-0.222521,6,2015-12-16
8383,349,7,50.29,3216.0,399.625,0.974928,-0.222521,7,2015-12-16
8384,349,8,96.96288,3443.0,395.575,0.974928,-0.222521,8,2015-12-16
8385,349,9,46.68,3509.0,415.712,0.974928,-0.222521,9,2015-12-16
8386,349,10,45.41,3337.0,491.687,0.974928,-0.222521,10,2015-12-16
8387,349,11,42.34,3407.0,621.228,0.974928,-0.222521,11,2015-12-16
8388,349,12,41.08,3267.0,751.87,0.974928,-0.222521,12,2015-12-16
8389,349,13,41.08,3144.0,813.858,0.974928,-0.222521,13,2015-12-16
8390,349,14,43.41,3249.0,836.252,0.974928,-0.222521,14,2015-12-16
8391,349,15,46.08,3397.0,840.558,0.974928,-0.222521,15,2015-12-16
8392,349,16,46.83,3672.0,870.344,0.974928,-0.222521,16,2015-12-16
8393,349,17,48.41,4118.0,890.23,0.974928,-0.222521,17,2015-12-16
8394,349,18,59.0,4157.0,891.884,0.974928,-0.222521,18,2015-12-16
8395,349,19,53.1,4239.0,905.19,0.974928,-0.222521,19,2015-12-16
8396,349,20,47.18,4226.0,921.634,0.974928,-0.222521,20,2015-12-16
8397,349,21,46.81,3964.0,938.027,0.974928,-0.222521,21,2015-12-16
8398,349,22,46.0,3554.0,947.133,0.974928,-0.222521,22,2015-12-16
8399,349,23,43.78,3164.0,944.006,0.974928,-0.222521,23,2015-12-16
8400,350,0,40.74,2447.0,1124.017,0.433884,-0.900969,0,2015-12-17
8401,350,1,41.53,2240.0,1090.804,0.433884,-0.900969,1,2015-12-17
8402,350,2,40.63,2179.0,1040.271,0.433884,-0.900969,2,2015-12-17
8403,350,3,38.07,2101.0,985.847,0.433884,-0.900969,3,2015-12-17
8404,350,4,40.5,2090.0,936.336,0.433884,-0.900969,4,2015-12-17
8405,350,5,41.71,2260.0,887.544,0.433884,-0.900969,5,2015-12-17
8406,350,6,45.43,2558.0,831.073,0.433884,-0.900969,6,2015-12-17
8407,350,7,46.0,3075.0,749.965,0.433884,-0.900969,7,2015-12-17
8408,350,8,50.29,3174.0,675.873,0.433884,-0.900969,8,2015-12-17
8409,350,9,46.0,3169.0,644.542,0.433884,-0.900969,9,2015-12-17
8410,350,10,43.07,3189.0,621.732,0.433884,-0.900969,10,2015-12-17
8411,350,11,41.71,3195.0,603.961,0.433884,-0.900969,11,2015-12-17
8412,350,12,40.08,3359.0,579.971,0.433884,-0.900969,12,2015-12-17
8413,350,13,40.15,3368.0,545.513,0.433884,-0.900969,13,2015-12-17
8414,350,14,41.71,3125.0,496.934,0.433884,-0.900969,14,2015-12-17
8415,350,15,47.14,3009.0,446.222,0.433884,-0.900969,15,2015-12-17
8416,350,16,47.11,3256.0,401.899,0.433884,-0.900969,16,2015-12-17
8417,350,17,90.0,4022.0,355.504,0.433884,-0.900969,17,2015-12-17
8418,350,18,82.23,4010.0,325.287,0.433884,-0.900969,18,2015-12-17
8419,350,19,77.9,3940.0,294.046,0.433884,-0.900969,19,2015-12-17
8420,350,20,75.88982,3794.0,265.719,0.433884,-0.900969,20,2015-12-17
8421,350,21,47.09,3498.0,247.795,0.433884,-0.900969,21,2015-12-17
8422,350,22,47.06,3115.0,223.501,0.433884,-0.900969,22,2015-12-17
8423,350,23,46.85,2754.0,207.713,0.433884,-0.900969,23,2015-12-17
8424,351,0,45.75,2686.0,237.244,-0.433884,-0.900969,0,2015-12-18
8425,351,1,46.71,2493.0,235.166,-0.433884,-0.900969,1,2015-12-18
8426,351,2,44.1,2277.0,239.417,-0.433884,-0.900969,2,2015-12-18
8427,351,3,44.01,2183.0,266.934,-0.433884,-0.900969,3,2015-12-18
8428,351,4,44.01,2132.0,264.594,-0.433884,-0.900969,4,2015-12-18
8429,351,5,46.74,2186.0,257.655,-0.433884,-0.900969,5,2015-12-18
8430,351,6,65.5,2588.0,251.357,-0.433884,-0.900969,6,2015-12-18
8431,351,7,71.93,3119.0,199.181,-0.433884,-0.900969,7,2015-12-18
8432,351,8,78.23657,3486.0,174.188,-0.433884,-0.900969,8,2015-12-18
8433,351,9,58.0,3455.0,156.691,-0.433884,-0.900969,9,2015-12-18
8434,351,10,51.23,3310.0,163.455,-0.433884,-0.900969,10,2015-12-18
8435,351,11,45.42,3316.0,162.396,-0.433884,-0.900969,11,2015-12-18
8436,351,12,43.41,2877.0,148.845,-0.433884,-0.900969,12,2015-12-18
8437,351,13,43.41,2783.0,172.706,-0.433884,-0.900969,13,2015-12-18
8438,351,14,46.59,3164.0,180.216,-0.433884,-0.900969,14,2015-12-18
8439,351,15,47.19,3309.0,200.323,-0.433884,-0.900969,15,2015-12-18
8440,351,16,56.8,3562.0,211.501,-0.433884,-0.900969,16,2015-12-18
8441,351,17,72.4,4182.0,215.92,-0.433884,-0.900969,17,2015-12-18
8442,351,18,65.0,4231.0,218.938,-0.433884,-0.900969,18,2015-12-18
8443,351,19,65.0,4295.0,227.08,-0.433884,-0.900969,19,2015-12-18
8444,351,20,62.43385,4261.0,238.583,-0.433884,-0.900969,20,2015-12-18
8445,351,21,52.29,3919.0,246.437,-0.433884,-0.900969,21,2015-12-18
8446,351,22,47.06,3624.0,246.003,-0.433884,-0.900969,22,2015-12-18
8447,351,23,46.0,3436.0,242.264,-0.433884,-0.900969,23,2015-12-18
8448,352,0,58.26,2521.0,270.006,-0.974928,-0.222521,0,2015-12-19
8449,352,1,50.0,2289.0,252.773,-0.974928,-0.222521,1,2015-12-19
8450,352,2,47.64,2255.0,239.774,-0.974928,-0.222521,2,2015-12-19
8451,352,3,43.9,2221.0,232.207,-0.974928,-0.222521,3,2015-12-19
8452,352,4,44.0,2122.0,231.202,-0.974928,-0.222521,4,2015-12-19
8453,352,5,46.91543,2170.0,226.515,-0.974928,-0.222521,5,2015-12-19
8454,352,6,49.26,2481.0,208.772,-0.974928,-0.222521,6,2015-12-19
8455,352,7,56.4,2758.0,184.633,-0.974928,-0.222521,7,2015-12-19
8456,352,8,60.0,3096.0,167.12,-0.974928,-0.222521,8,2015-12-19
8457,352,9,56.0,3265.0,155.962,-0.974928,-0.222521,9,2015-12-19
8458,352,10,52.99,3270.0,152.639,-0.974928,-0.222521,10,2015-12-19
8459,352,11,49.99,3213.0,157.947,-0.974928,-0.222521,11,2015-12-19
8460,352,12,47.63,3137.0,165.363,-0.974928,-0.222521,12,2015-12-19
8461,352,13,44.58,2969.0,172.437,-0.974928,-0.222521,13,2015-12-19
8462,352,14,47.64,2800.0,183.515,-0.974928,-0.222521,14,2015-12-19
8463,352,15,53.45,2991.0,186.292,-0.974928,-0.222521,15,2015-12-19
8464,352,16,59.63,3268.0,179.246,-0.974928,-0.222521,16,2015-12-19
8465,352,17,67.0,3754.0,160.953,-0.974928,-0.222521,17,2015-12-19
8466,352,18,67.0,3740.0,154.129,-0.974928,-0.222521,18,2015-12-19
8467,352,19,70.0,3674.0,151.973,-0.974928,-0.222521,19,2015-12-19
8468,352,20,65.0,3676.0,159.459,-0.974928,-0.222521,20,2015-12-19
8469,352,21,59.5,3428.0,165.215,-0.974928,-0.222521,21,2015-12-19
8470,352,22,58.94,3157.0,156.212,-0.974928,-0.222521,22,2015-12-19
8471,352,23,48.28,2810.0,140.544,-0.974928,-0.222521,23,2015-12-19
8472,353,0,45.8,2341.0,205.768,-0.781831,0.62349,0,2015-12-20
8473,353,1,41.19,2269.0,205.948,-0.781831,0.62349,1,2015-12-20
8474,353,2,39.19,2117.0,214.161,-0.781831,0.62349,2,2015-12-20
8475,353,3,38.93,2059.0,226.057,-0.781831,0.62349,3,2015-12-20
8476,353,4,38.06,2128.0,231.232,-0.781831,0.62349,4,2015-12-20
8477,353,5,40.0,2157.0,230.654,-0.781831,0.62349,5,2015-12-20
8478,353,6,39.99,2288.0,228.861,-0.781831,0.62349,6,2015-12-20
8479,353,7,41.0,2299.0,214.022,-0.781831,0.62349,7,2015-12-20
8480,353,8,43.0,2577.0,190.829,-0.781831,0.62349,8,2015-12-20
8481,353,9,44.69,2950.0,174.908,-0.781831,0.62349,9,2015-12-20
8482,353,10,46.0,3048.0,165.333,-0.781831,0.62349,10,2015-12-20
8483,353,11,43.69,2989.0,180.107,-0.781831,0.62349,11,2015-12-20
8484,353,12,42.0,2926.0,196.252,-0.781831,0.62349,12,2015-12-20
8485,353,13,41.0,2905.0,217.327,-0.781831,0.62349,13,2015-12-20
8486,353,14,42.89,2866.0,230.083,-0.781831,0.62349,14,2015-12-20
8487,353,15,47.71,3075.0,241.85,-0.781831,0.62349,15,2015-12-20
8488,353,16,50.72,3143.0,250.72,-0.781831,0.62349,16,2015-12-20
8489,353,17,64.42,3396.0,256.74,-0.781831,0.62349,17,2015-12-20
8490,353,18,61.8,3407.0,258.214,-0.781831,0.62349,18,2015-12-20
8491,353,19,61.99,3486.0,261.947,-0.781831,0.62349,19,2015-12-20
8492,353,20,63.1,3501.0,258.417,-0.781831,0.62349,20,2015-12-20
8493,353,21,57.5,3364.0,257.815,-0.781831,0.62349,21,2015-12-20
8494,353,22,50.0,3100.0,249.598,-0.781831,0.62349,22,2015-12-20
8495,353,23,43.5,2776.0,236.068,-0.781831,0.62349,23,2015-12-20
8496,354,0,43.83,2290.0,240.401,0.0,1.0,0,2015-12-21
8497,354,1,40.59,2073.0,222.729,0.0,1.0,1,2015-12-21
8498,354,2,39.16,1998.0,210.626,0.0,1.0,2,2015-12-21
8499,354,3,38.28,1971.0,199.81,0.0,1.0,3,2015-12-21
8500,354,4,38.0,2015.0,197.59,0.0,1.0,4,2015-12-21
8501,354,5,41.34,2059.0,205.954,0.0,1.0,5,2015-12-21
8502,354,6,53.33,2466.0,219.822,0.0,1.0,6,2015-12-21
8503,354,7,65.0,2818.0,221.176,0.0,1.0,7,2015-12-21
8504,354,8,66.1,3126.0,219.747,0.0,1.0,8,2015-12-21
8505,354,9,69.8,3272.0,213.178,0.0,1.0,9,2015-12-21
8506,354,10,63.93,3169.0,194.096,0.0,1.0,10,2015-12-21
8507,354,11,58.71,3128.0,161.277,0.0,1.0,11,2015-12-21
8508,354,12,57.66,3170.0,144.872,0.0,1.0,12,2015-12-21
8509,354,13,54.75,3162.0,136.474,0.0,1.0,13,2015-12-21
8510,354,14,65.0,3099.0,142.518,0.0,1.0,14,2015-12-21
8511,354,15,69.37,3208.0,143.214,0.0,1.0,15,2015-12-21
8512,354,16,71.7,3516.0,135.233,0.0,1.0,16,2015-12-21
8513,354,17,82.03,3953.0,152.106,0.0,1.0,17,2015-12-21
8514,354,18,69.48,3947.0,185.816,0.0,1.0,18,2015-12-21
8515,354,19,68.09652,3972.0,206.265,0.0,1.0,19,2015-12-21
8516,354,20,63.0,3820.0,223.027,0.0,1.0,20,2015-12-21
8517,354,21,58.0,3667.0,226.636,0.0,1.0,21,2015-12-21
8518,354,22,54.87,3353.0,202.795,0.0,1.0,22,2015-12-21
8519,354,23,47.4,2920.0,193.582,0.0,1.0,23,2015-12-21
8520,355,0,42.89,2567.0,386.665,0.781831,0.62349,0,2015-12-22
8521,355,1,41.89,2184.0,363.345,0.781831,0.62349,1,2015-12-22
8522,355,2,39.5,2117.0,309.793,0.781831,0.62349,2,2015-12-22
8523,355,3,39.5,2123.0,275.808,0.781831,0.62349,3,2015-12-22
8524,355,4,38.92,2162.0,260.667,0.781831,0.62349,4,2015-12-22
8525,355,5,41.5,2222.0,230.853,0.781831,0.62349,5,2015-12-22
8526,355,6,52.35,2607.0,214.041,0.781831,0.62349,6,2015-12-22
8527,355,7,58.94,2894.0,198.521,0.781831,0.62349,7,2015-12-22
8528,355,8,58.94,3234.0,212.071,0.781831,0.62349,8,2015-12-22
8529,355,9,50.52,3501.0,212.959,0.781831,0.62349,9,2015-12-22
8530,355,10,45.07,3464.0,217.444,0.781831,0.62349,10,2015-12-22
8531,355,11,44.2,3527.0,232.05,0.781831,0.62349,11,2015-12-22
8532,355,12,42.89,3469.0,252.286,0.781831,0.62349,12,2015-12-22
8533,355,13,43.29,3335.0,268.687,0.781831,0.62349,13,2015-12-22
8534,355,14,43.45,3402.0,273.806,0.781831,0.62349,14,2015-12-22
8535,355,15,52.99,3531.0,270.985,0.781831,0.62349,15,2015-12-22
8536,355,16,60.99,3955.0,257.538,0.781831,0.62349,16,2015-12-22
8537,355,17,66.0,4136.0,239.818,0.781831,0.62349,17,2015-12-22
8538,355,18,66.6,4145.0,222.167,0.781831,0.62349,18,2015-12-22
8539,355,19,65.75,4108.0,212.498,0.781831,0.62349,19,2015-12-22
8540,355,20,60.20084,3926.0,197.832,0.781831,0.62349,20,2015-12-22
8541,355,21,57.76,3650.0,196.719,0.781831,0.62349,21,2015-12-22
8542,355,22,54.21,3148.0,192.264,0.781831,0.62349,22,2015-12-22
8543,355,23,47.13,2782.0,186.469,0.781831,0.62349,23,2015-12-22
8544,356,0,42.8,2385.0,222.421,0.974928,-0.222521,0,2015-12-23
8545,356,1,40.5,2311.0,212.956,0.974928,-0.222521,1,2015-12-23
8546,356,2,38.81,2066.0,195.855,0.974928,-0.222521,2,2015-12-23
8547,356,3,37.98,1956.0,185.838,0.974928,-0.222521,3,2015-12-23
8548,356,4,37.29,2043.0,173.34,0.974928,-0.222521,4,2015-12-23
8549,356,5,39.84,2217.0,162.524,0.974928,-0.222521,5,2015-12-23
8550,356,6,50.78,2436.0,152.8,0.974928,-0.222521,6,2015-12-23
8551,356,7,62.99,2695.0,142.102,0.974928,-0.222521,7,2015-12-23
8552,356,8,61.99,3180.0,142.528,0.974928,-0.222521,8,2015-12-23
8553,356,9,55.02,3329.0,136.774,0.974928,-0.222521,9,2015-12-23
8554,356,10,48.7,3056.0,139.755,0.974928,-0.222521,10,2015-12-23
8555,356,11,44.89,2979.0,144.741,0.974928,-0.222521,11,2015-12-23
8556,356,12,43.29,2735.0,161.193,0.974928,-0.222521,12,2015-12-23
8557,356,13,43.22,2860.0,178.19,0.974928,-0.222521,13,2015-12-23
8558,356,14,45.19,2767.0,191.105,0.974928,-0.222521,14,2015-12-23
8559,356,15,46.99,2902.0,195.241,0.974928,-0.222521,15,2015-12-23
8560,356,16,54.3,3292.0,184.396,0.974928,-0.222521,16,2015-12-23
8561,356,17,63.47,3712.0,163.747,0.974928,-0.222521,17,2015-12-23
8562,356,18,63.57,3795.0,138.811,0.974928,-0.222521,18,2015-12-23
8563,356,19,63.21,3836.0,132.021,0.974928,-0.222521,19,2015-12-23
8564,356,20,58.52,3631.0,118.92,0.974928,-0.222521,20,2015-12-23
8565,356,21,54.0,3443.0,122.531,0.974928,-0.222521,21,2015-12-23
8566,356,22,47.9,3127.0,137.79,0.974928,-0.222521,22,2015-12-23
8567,356,23,43.4,2743.0,168.217,0.974928,-0.222521,23,2015-12-23
8568,357,0,41.69,2513.0,114.882,0.433884,-0.900969,0,2015-12-24
8569,357,1,39.52,2334.0,129.246,0.433884,-0.900969,1,2015-12-24
8570,357,2,38.29,2179.0,141.406,0.433884,-0.900969,2,2015-12-24
8571,357,3,37.61,2084.0,152.949,0.433884,-0.900969,3,2015-12-24
8572,357,4,33.0,2066.0,180.259,0.433884,-0.900969,4,2015-12-24
8573,357,5,39.29,2144.0,204.764,0.433884,-0.900969,5,2015-12-24
8574,357,6,45.8,2445.0,223.283,0.433884,-0.900969,6,2015-12-24
8575,357,7,58.94,2877.0,229.692,0.433884,-0.900969,7,2015-12-24
8576,357,8,59.19,2989.0,224.427,0.433884,-0.900969,8,2015-12-24
8577,357,9,58.34,3268.0,223.406,0.433884,-0.900969,9,2015-12-24
8578,357,10,49.76,3056.0,223.854,0.433884,-0.900969,10,2015-12-24
8579,357,11,44.89,2877.0,237.938,0.433884,-0.900969,11,2015-12-24
8580,357,12,42.63,2780.0,257.228,0.433884,-0.900969,12,2015-12-24
8581,357,13,41.79,2725.0,285.53,0.433884,-0.900969,13,2015-12-24
8582,357,14,45.16,2818.0,315.406,0.433884,-0.900969,14,2015-12-24
8583,357,15,46.41,2838.0,340.481,0.433884,-0.900969,15,2015-12-24
8584,357,16,56.0,3010.0,360.974,0.433884,-0.900969,16,2015-12-24
8585,357,17,59.95,3294.0,362.718,0.433884,-0.900969,17,2015-12-24
8586,357,18,56.01,3407.0,352.893,0.433884,-0.900969,18,2015-12-24
8587,357,19,53.0,3392.0,324.923,0.433884,-0.900969,19,2015-12-24
8588,357,20,46.85,3181.0,286.239,0.433884,-0.900969,20,2015-12-24
8589,357,21,43.36,2802.0,267.692,0.433884,-0.900969,21,2015-12-24
8590,357,22,43.0,2644.0,259.14,0.433884,-0.900969,22,2015-12-24
8591,357,23,41.5,2562.0,271.59,0.433884,-0.900969,23,2015-12-24
8592,358,0,41.5,2541.0,277.34,-0.433884,-0.900969,0,2015-12-25
8593,358,1,35.8,2301.0,244.564,-0.433884,-0.900969,1,2015-12-25
8594,358,2,31.59,2107.0,208.832,-0.433884,-0.900969,2,2015-12-25
8595,358,3,30.5,1956.0,190.11,-0.433884,-0.900969,3,2015-12-25
8596,358,4,31.0,1907.0,176.245,-0.433884,-0.900969,4,2015-12-25
8597,358,5,31.5,1906.0,160.991,-0.433884,-0.900969,5,2015-12-25
8598,358,6,39.31,1925.0,156.396,-0.433884,-0.900969,6,2015-12-25
8599,358,7,39.48691,1922.0,150.004,-0.433884,-0.900969,7,2015-12-25
8600,358,8,39.33,2103.0,137.064,-0.433884,-0.900969,8,2015-12-25
8601,358,9,38.97,2499.0,150.537,-0.433884,-0.900969,9,2015-12-25
8602,358,10,41.71,2559.0,172.277,-0.433884,-0.900969,10,2015-12-25
8603,358,11,40.47,2363.0,219.211,-0.433884,-0.900969,11,2015-12-25
8604,358,12,38.55,2460.0,267.375,-0.433884,-0.900969,12,2015-12-25
8605,358,13,33.54,2348.0,309.785,-0.433884,-0.900969,13,2015-12-25
8606,358,14,35.09,2069.0,343.621,-0.433884,-0.900969,14,2015-12-25
8607,358,15,40.48,2211.0,373.506,-0.433884,-0.900969,15,2015-12-25
8608,358,16,43.69,2553.0,396.829,-0.433884,-0.900969,16,2015-12-25
8609,358,17,47.39,2766.0,431.115,-0.433884,-0.900969,17,2015-12-25
8610,358,18,47.27,2748.0,469.163,-0.433884,-0.900969,18,2015-12-25
8611,358,19,45.89,2808.0,520.546,-0.433884,-0.900969,19,2015-12-25
8612,358,20,46.0,2890.0,565.284,-0.433884,-0.900969,20,2015-12-25
8613,358,21,42.5,2795.0,610.153,-0.433884,-0.900969,21,2015-12-25
8614,358,22,41.5,2711.0,640.032,-0.433884,-0.900969,22,2015-12-25
8615,358,23,38.93,2541.0,650.161,-0.433884,-0.900969,23,2015-12-25
8616,359,0,38.56,2065.0,612.923,-0.974928,-0.222521,0,2015-12-26
8617,359,1,34.79,1897.0,617.273,-0.974928,-0.222521,1,2015-12-26
8618,359,2,30.5,1705.0,610.279,-0.974928,-0.222521,2,2015-12-26
8619,359,3,30.0,1683.0,606.461,-0.974928,-0.222521,3,2015-12-26
8620,359,4,28.50162,1643.0,580.483,-0.974928,-0.222521,4,2015-12-26
8621,359,5,30.0,1625.0,542.822,-0.974928,-0.222521,5,2015-12-26
8622,359,6,31.0,1763.0,491.642,-0.974928,-0.222521,6,2015-12-26
8623,359,7,35.19,1832.0,445.372,-0.974928,-0.222521,7,2015-12-26
8624,359,8,34.74,2091.0,405.162,-0.974928,-0.222521,8,2015-12-26
8625,359,9,35.83,2426.0,352.816,-0.974928,-0.222521,9,2015-12-26
8626,359,10,38.52,2639.0,316.885,-0.974928,-0.222521,10,2015-12-26
8627,359,11,38.25,2807.0,276.19,-0.974928,-0.222521,11,2015-12-26
8628,359,12,37.33,2755.0,253.764,-0.974928,-0.222521,12,2015-12-26
8629,359,13,35.41,2612.0,243.913,-0.974928,-0.222521,13,2015-12-26
8630,359,14,36.27,2400.0,245.055,-0.974928,-0.222521,14,2015-12-26
8631,359,15,39.64,2411.0,253.256,-0.974928,-0.222521,15,2015-12-26
8632,359,16,43.36,2662.0,271.365,-0.974928,-0.222521,16,2015-12-26
8633,359,17,56.0,2990.0,260.207,-0.974928,-0.222521,17,2015-12-26
8634,359,18,50.0,2973.0,250.413,-0.974928,-0.222521,18,2015-12-26
8635,359,19,47.6,2983.0,232.818,-0.974928,-0.222521,19,2015-12-26
8636,359,20,46.23,2976.0,210.551,-0.974928,-0.222521,20,2015-12-26
8637,359,21,43.3,2865.0,195.591,-0.974928,-0.222521,21,2015-12-26
8638,359,22,41.53,2711.0,172.603,-0.974928,-0.222521,22,2015-12-26
8639,359,23,39.56,2623.0,156.582,-0.974928,-0.222521,23,2015-12-26
8640,360,0,41.42,2087.0,167.473,-0.781831,0.62349,0,2015-12-27
8641,360,1,38.87,1909.0,174.781,-0.781831,0.62349,1,2015-12-27
8642,360,2,36.34,1781.0,185.115,-0.781831,0.62349,2,2015-12-27
8643,360,3,35.5,1717.0,193.839,-0.781831,0.62349,3,2015-12-27
8644,360,4,34.72,1717.0,192.708,-0.781831,0.62349,4,2015-12-27
8645,360,5,35.8,1769.0,192.955,-0.781831,0.62349,5,2015-12-27
8646,360,6,39.39,1790.0,186.091,-0.781831,0.62349,6,2015-12-27
8647,360,7,41.49695,1764.0,176.644,-0.781831,0.62349,7,2015-12-27
8648,360,8,43.58,1927.0,157.202,-0.781831,0.62349,8,2015-12-27
8649,360,9,44.08,2211.0,140.746,-0.781831,0.62349,9,2015-12-27
8650,360,10,43.08,2306.0,150.787,-0.781831,0.62349,10,2015-12-27
8651,360,11,42.55,2068.0,140.685,-0.781831,0.62349,11,2015-12-27
